ID,INPUT1,INPUT2,INPUT3,INPUT4,SWITCH,SOUND
29737,2,9,67,54,Minimum,Gargle
12696,64,28,76,50,Minimum,Sizzle
51917,72,21,92,52,Maximum,Sizzle
91595,100,40,16,12,High,Gargle
26566,59,4,57,45,Medium,Hiss
75455,80,29,22,56,Maximum,Sizzle
82098,42,31,33,74,Maximum,Kaboom
60650,8,100,10,85,High,Gargle
55219,3,85,81,84,Minimum,Gargle
16173,99,88,93,45,Maximum,Sizzle
10304,98,3,42,17,Low,Gargle
16262,18,4,50,78,Maximum,Gargle
79337,67,4,21,77,Medium,Sizzle
7067,40,26,56,40,Medium,Kaboom
9588,36,55,86,40,High,Gargle
43306,46,55,69,17,Maximum,Sizzle
72218,25,77,88,7,High,Tick
48353,11,76,24,53,High,Gargle
94258,77,54,72,93,Medium,Hiss
34201,55,89,12,96,Maximum,Beep
88707,67,53,83,93,Medium,Hiss
42654,81,79,71,17,Medium,Hiss
96821,21,84,76,85,Medium,Tick
22773,44,74,65,26,Low,Tick
2443,74,28,98,62,Maximum,Beep
60274,13,67,86,92,Medium,Gargle
84399,73,42,39,68,Maximum,Sizzle
63556,73,6,34,70,Medium,Sizzle
29988,60,56,78,65,Medium,Hiss
54400,0,19,65,90,Maximum,Gargle
66821,41,86,98,92,Maximum,Kaboom
47485,35,6,37,10,Medium,Sizzle
88674,96,70,2,64,Maximum,Sizzle
58185,43,74,4,68,Medium,Rumble
92021,52,98,66,45,Maximum,Rumble
39253,39,97,57,98,Minimum,Rumble
32204,0,80,81,67,High,Gargle
33718,42,52,32,68,Maximum,Rumble
98230,73,15,36,18,Minimum,Sizzle
15320,94,44,87,29,Minimum,Sizzle
74526,20,4,68,46,Low,Gargle
62259,2,98,50,99,Maximum,Beep
60069,32,52,20,94,High,Gargle
53465,36,61,60,50,Minimum,Sizzle
45948,95,92,37,13,Medium,Hiss
1686,31,0,77,94,Medium,Tick
56103,36,56,49,48,Medium,Sizzle
36035,87,43,16,26,High,Gargle
71834,38,86,24,99,Minimum,Kaboom
38547,87,72,26,22,High,Tick
65080,90,44,17,87,Low,Rumble
67695,32,91,71,1,Minimum,Gargle
37349,40,66,100,77,Medium,Kaboom
85758,22,42,57,93,Low,Tick
29571,5,88,1,50,Maximum,Gargle
51158,58,38,29,2,High,Gargle
68063,12,61,96,31,High,Gargle
63602,73,67,48,32,Medium,Sizzle
15901,4,27,89,4,Medium,Beep
71282,46,45,18,43,Maximum,Rumble
86108,57,30,95,78,Maximum,Sizzle
95686,7,52,19,14,High,Gargle
3892,11,75,72,98,High,Gargle
54067,12,98,13,89,Maximum,Gargle
1717,92,48,91,88,Medium,Sizzle
18178,60,86,74,48,Maximum,Beep
33937,56,18,39,38,Minimum,Sizzle
62494,41,86,38,79,Minimum,Kaboom
99100,92,1,69,66,Maximum,Rumble
39018,75,13,97,42,High,Beep
4796,68,4,88,80,Maximum,Beep
38783,17,26,82,67,Low,Gargle
8213,35,0,73,69,Medium,Hiss
24404,59,31,61,84,Low,Gargle
80236,86,89,69,39,Medium,Sizzle
43828,37,40,43,82,Maximum,Rumble
54074,34,88,11,25,Minimum,Kaboom
49264,43,100,39,94,Medium,Rumble
16175,59,2,0,37,Low,Gargle
17988,41,59,50,100,High,Gargle
83461,62,70,54,12,Maximum,Sizzle
21846,11,52,24,81,Low,Tick
64315,28,95,29,26,Medium,Tick
7685,97,35,72,14,Medium,Sizzle
1780,49,62,59,88,Medium,Rumble
49219,50,45,73,60,High,Gargle
33396,22,13,48,16,Medium,Tick
61599,89,63,67,29,Medium,Hiss
26968,58,7,99,63,Low,Gargle
14414,7,78,29,98,Medium,Gargle
85180,50,61,92,100,Low,Gargle
35748,46,98,34,54,Minimum,Rumble
43929,12,21,35,25,Low,Gargle
80308,26,97,36,81,Minimum,Rumble
2064,36,66,54,77,Low,Tick
22495,24,40,0,74,Maximum,Gargle
98202,19,13,90,54,High,Gargle
48210,71,36,64,10,High,Gargle
31201,45,25,71,60,High,Gargle
53107,95,63,91,43,Minimum,Beep
97908,77,88,48,13,Maximum,Sizzle
68736,76,40,29,77,Low,Tick
27164,1,65,7,95,Medium,Gargle
12966,91,99,43,63,High,Tick
75606,18,30,58,79,Low,Gargle
14933,69,65,88,22,Medium,Sizzle
29131,82,13,94,15,High,Gargle
92954,82,70,83,99,Minimum,Sizzle
31339,7,32,48,48,Minimum,Gargle
12506,63,75,48,43,Medium,Rumble
67629,41,58,80,79,Maximum,Kaboom
42187,41,35,83,76,Low,Tick
39864,34,27,60,23,Maximum,Hiss
56045,9,75,95,100,Maximum,Gargle
68071,24,64,18,29,High,Gargle
52372,79,9,88,44,Medium,Sizzle
32724,42,4,23,84,Maximum,Kaboom
93823,63,17,82,52,Minimum,Hiss
1022,98,9,11,86,Minimum,Beep
96680,50,100,85,88,Low,Tick
43895,33,57,47,11,High,Gargle
43141,89,11,74,13,High,Tick
34277,87,1,53,100,Medium,Sizzle
33173,79,37,48,10,Maximum,Sizzle
20637,75,0,82,42,Low,Beep
11301,82,40,48,2,Minimum,Sizzle
41686,1,55,91,84,Low,Beep
43428,63,20,13,75,Medium,Sizzle
30057,70,68,63,99,Medium,Sizzle
11182,8,69,28,17,Minimum,Tick
23312,98,79,62,13,Low,Rumble
77448,27,64,54,74,Minimum,Gargle
12134,72,57,74,33,Medium,Sizzle
26100,87,37,55,30,Low,Tick
46969,78,10,79,31,Low,Gargle
85534,67,69,4,9,Low,Gargle
89885,21,17,38,60,Medium,Tick
20231,82,19,30,51,Maximum,Sizzle
76607,30,57,87,3,High,Tick
83155,99,53,8,73,Maximum,Sizzle
31445,27,76,60,66,Minimum,Tick
31353,39,7,15,80,Maximum,Kaboom
94417,24,50,43,60,High,Gargle
43668,33,75,31,86,Medium,Hiss
46766,44,19,30,12,Medium,Rumble
60106,14,31,21,89,Minimum,Gargle
63335,66,1,73,38,Maximum,Hiss
31984,22,63,85,26,High,Gargle
78523,11,31,45,16,Minimum,Tick
13017,75,23,25,11,Minimum,Sizzle
45797,57,78,59,75,Maximum,Beep
17502,24,31,38,57,High,Gargle
64114,63,37,33,7,Medium,Sizzle
40399,61,87,78,10,Maximum,Sizzle
58340,42,24,57,77,Minimum,Kaboom
57598,33,67,95,33,Medium,Hiss
32406,7,43,31,36,Maximum,Gargle
77683,26,28,70,43,Low,Gargle
29113,99,90,6,77,Medium,Rumble
49452,76,38,2,39,High,Beep
96360,76,48,70,1,Maximum,Sizzle
20584,53,21,17,18,Minimum,Hiss
4944,19,86,10,17,Maximum,Tick
41210,52,65,87,38,Low,Tick
83823,1,76,63,9,Minimum,Gargle
82047,25,78,42,63,Minimum,Tick
43204,39,21,83,19,Maximum,Kaboom
76287,44,38,28,22,High,Gargle
16500,42,54,59,2,Medium,Kaboom
89696,62,74,1,15,High,Tick
85443,48,52,61,10,Maximum,Rumble
28546,19,40,10,68,Minimum,Tick
90010,62,41,37,3,High,Beep
58694,60,36,30,67,Minimum,Sizzle
80226,92,84,39,65,Maximum,Rumble
78383,90,25,11,41,Medium,Sizzle
81344,29,59,78,10,Medium,Tick
78269,1,17,37,59,High,Beep
19001,76,70,82,73,Maximum,Sizzle
77016,38,75,33,71,Minimum,Kaboom
4383,100,92,89,74,Medium,Sizzle
91300,7,53,52,65,Minimum,Gargle
87522,97,44,21,81,Maximum,Sizzle
15713,89,75,25,46,Low,Tick
29831,36,26,45,100,Maximum,Kaboom
17522,80,79,7,92,Minimum,Hiss
33092,13,44,4,49,Medium,Gargle
65285,34,68,75,75,High,Gargle
90998,45,23,17,65,Medium,Rumble
38541,58,76,74,70,Low,Gargle
9614,69,2,88,25,Medium,Rumble
91661,73,69,8,71,Medium,Hiss
35886,20,16,22,53,Maximum,Tick
24358,89,8,56,39,High,Gargle
46587,72,81,66,8,Maximum,Sizzle
72152,2,70,76,54,Low,Gargle
61296,55,12,56,24,Low,Beep
49826,99,79,91,1,Low,Rumble
15045,35,23,28,24,Low,Gargle
66733,61,67,60,4,Maximum,Sizzle
70690,49,57,83,41,Minimum,Rumble
62020,45,20,18,83,Maximum,Rumble
99022,38,61,19,74,Low,Tick
10837,66,2,24,38,Medium,Sizzle
13877,33,66,85,12,High,Gargle
87903,79,83,83,32,Minimum,Sizzle
37036,10,88,80,33,Maximum,Gargle
41393,78,3,86,9,Low,Gargle
80431,85,6,66,85,High,Gargle
11566,69,52,7,63,Minimum,Sizzle
55276,15,17,96,54,Medium,Tick
60192,86,35,2,73,Maximum,Rumble
45891,70,33,54,29,Maximum,Sizzle
19791,62,21,86,79,Low,Gargle
4857,6,52,19,26,High,Gargle
83863,74,24,49,82,Low,Gargle
59735,20,98,62,17,Low,Tick
76321,62,18,90,20,Low,Gargle
80785,11,35,88,53,Low,Gargle
72117,77,87,52,47,Medium,Sizzle
57086,77,85,1,6,High,Tick
2647,54,48,25,32,Maximum,Sizzle
20352,89,27,77,44,Medium,Sizzle
8868,17,91,44,8,Maximum,Gargle
56227,6,56,47,45,Medium,Gargle
21997,25,54,63,49,Minimum,Tick
90235,54,45,72,70,Maximum,Rumble
43643,83,24,3,22,High,Gargle
65924,13,95,7,100,Maximum,Tick
26967,3,25,85,55,Low,Gargle
78412,15,69,12,70,High,Gargle
10690,81,52,34,11,Medium,Sizzle
16207,53,25,34,71,Maximum,Rumble
98120,58,14,59,17,Minimum,Beep
96188,2,49,17,42,High,Gargle
79262,21,28,10,29,Maximum,Tick
31190,76,89,55,57,High,Gargle
65781,13,87,82,38,Medium,Gargle
37701,81,88,50,64,Minimum,Sizzle
82998,8,33,2,91,Maximum,Beep
32203,57,46,65,33,Medium,Rumble
86606,17,46,20,49,Minimum,Tick
34539,55,16,71,48,Low,Gargle
62101,41,20,27,22,Low,Gargle
41082,24,22,1,2,Maximum,Gargle
44238,28,42,74,82,High,Gargle
59100,8,16,18,99,Low,Beep
16092,24,78,63,21,Medium,Tick
51983,58,38,45,8,Medium,Beep
97623,22,40,27,18,Medium,Tick
97851,29,18,60,47,Maximum,Rumble
50134,99,74,77,43,Minimum,Sizzle
42107,71,56,77,19,Medium,Sizzle
72852,33,13,59,44,High,Gargle
67730,20,80,70,30,Maximum,Tick
94544,23,9,71,56,Low,Gargle
50358,92,81,53,38,High,Gargle
16615,32,63,97,26,Low,Gargle
24400,3,40,52,86,Medium,Gargle
49445,17,52,71,20,High,Gargle
73707,91,38,60,70,Low,Gargle
44576,16,65,98,87,Maximum,Gargle
47275,80,16,29,82,Low,Gargle
61445,70,11,100,33,Maximum,Hiss
46552,10,4,11,74,Minimum,Gargle
37038,82,54,99,84,Minimum,Hiss
53927,87,71,57,26,Minimum,Beep
54894,16,91,30,82,Maximum,Gargle
25087,22,25,29,30,High,Gargle
92868,7,66,97,9,Minimum,Gargle
61796,1,64,25,51,Minimum,Gargle
19108,71,60,69,95,Medium,Rumble
31375,27,77,87,19,Low,Tick
53055,40,41,19,51,Low,Tick
4053,26,26,10,59,Low,Tick
66322,28,65,35,78,Minimum,Tick
88204,38,81,5,96,High,Gargle
18443,90,96,45,90,Low,Tick
51004,14,82,70,97,Minimum,Tick
73623,71,66,64,71,Medium,Rumble
46529,24,62,53,91,Medium,Tick
80912,87,63,64,0,Maximum,Sizzle
45109,23,99,78,13,Maximum,Beep
57849,62,48,45,87,Low,Tick
16147,58,46,0,33,High,Gargle
79565,16,85,39,2,High,Rumble
49860,63,50,96,84,Maximum,Sizzle
13302,82,74,40,60,High,Tick
55849,54,87,89,71,Low,Tick
2262,60,75,46,10,Minimum,Sizzle
61427,14,56,57,92,Minimum,Gargle
21453,20,49,24,49,High,Gargle
70554,5,84,94,49,High,Tick
52694,98,61,96,62,High,Gargle
49606,76,71,25,30,Low,Tick
36498,49,21,89,4,Low,Gargle
14660,93,34,30,64,Medium,Sizzle
87809,57,3,30,44,Medium,Hiss
10913,34,74,91,92,Maximum,Hiss
54446,98,75,49,84,Low,Tick
7569,30,26,8,31,Minimum,Gargle
59851,89,79,71,40,Maximum,Sizzle
94560,73,97,39,52,Maximum,Sizzle
37298,28,39,0,48,Low,Gargle
37185,65,46,24,8,High,Gargle
11089,95,75,39,15,Minimum,Hiss
25910,25,16,23,71,Minimum,Tick
39448,61,49,68,82,Maximum,Sizzle
91568,95,12,80,100,High,Gargle
35787,33,95,91,45,Low,Gargle
82660,34,93,100,43,Low,Tick
81470,77,63,5,45,Minimum,Sizzle
10991,0,32,15,47,Maximum,Gargle
56969,95,25,14,34,High,Gargle
92198,13,8,23,34,Maximum,Gargle
70508,68,67,70,91,High,Beep
93885,40,98,85,50,Low,Tick
60617,62,61,95,25,Minimum,Hiss
23622,93,85,57,15,High,Tick
74724,68,35,71,55,Medium,Beep
95225,92,21,29,0,Minimum,Sizzle
38260,92,100,13,30,High,Tick
20050,7,79,89,47,Minimum,Gargle
23478,31,29,96,23,Minimum,Tick
74351,68,16,75,34,Low,Gargle
37862,59,55,6,99,Low,Gargle
63331,11,74,32,68,Minimum,Tick
65225,86,89,43,58,Minimum,Sizzle
15382,35,44,29,72,High,Gargle
67843,18,69,10,88,Minimum,Tick
80009,50,48,90,82,Medium,Rumble
95309,75,59,55,22,Minimum,Sizzle
73055,88,26,65,15,High,Gargle
97193,19,72,6,17,Low,Tick
37723,70,68,73,20,High,Gargle
98854,9,43,79,74,Medium,Tick
25994,26,10,26,19,Medium,Tick
67220,25,16,22,74,High,Gargle
68772,25,30,19,76,Minimum,Gargle
61543,50,29,16,45,Maximum,Sizzle
10726,18,61,86,49,High,Beep
49289,39,26,35,30,Maximum,Rumble
52254,4,92,87,26,Low,Tick
67805,86,17,26,100,Minimum,Sizzle
49740,58,84,97,72,High,Gargle
8126,84,65,82,67,Low,Rumble
22039,73,57,47,69,Low,Tick
64611,25,16,70,54,Medium,Gargle
56551,43,50,87,1,Medium,Rumble
93651,22,94,46,23,Maximum,Tick
42362,15,91,8,29,Minimum,Beep
86118,26,19,16,64,High,Gargle
13273,33,26,96,54,Maximum,Hiss
88618,78,57,45,0,Minimum,Rumble
22235,37,90,48,23,Low,Tick
26362,27,32,40,29,Minimum,Tick
67085,5,28,46,62,Low,Gargle
15250,78,39,90,49,Maximum,Rumble
91658,86,3,20,26,Maximum,Hiss
9208,86,66,2,54,Minimum,Rumble
62399,93,99,55,18,High,Rumble
56027,55,28,20,62,Medium,Sizzle
24402,6,5,61,64,Minimum,Gargle
22389,79,80,55,49,Low,Tick
59529,73,97,34,100,Medium,Sizzle
58733,60,49,0,17,Maximum,Hiss
32258,65,18,80,72,Maximum,Beep
84973,99,2,79,79,High,Gargle
48705,37,39,99,28,High,Beep
78316,79,53,45,76,Maximum,Rumble
13724,66,48,61,14,Low,Tick
12793,66,12,44,67,Medium,Beep
8435,52,68,19,42,Minimum,Rumble
79480,100,70,44,81,Medium,Sizzle
84021,10,58,82,39,Medium,Gargle
15880,43,92,0,24,Medium,Rumble
87925,92,42,51,92,Minimum,Sizzle
10072,85,100,63,49,Maximum,Sizzle
30346,12,72,27,36,High,Gargle
25082,64,24,97,33,Medium,Sizzle
78255,23,15,70,94,High,Beep
38499,39,31,35,60,Low,Gargle
22929,77,29,69,53,High,Gargle
69199,61,29,20,67,Minimum,Hiss
29305,53,27,4,81,Maximum,Sizzle
96352,38,48,97,43,Low,Gargle
67230,88,4,93,91,Minimum,Sizzle
53346,64,40,14,24,Minimum,Hiss
47086,48,66,42,38,Minimum,Rumble
51558,91,12,98,3,High,Gargle
83573,86,20,12,62,Medium,Hiss
84681,37,64,31,88,Low,Tick
28787,36,52,24,43,Maximum,Kaboom
18165,28,56,37,36,High,Beep
36477,11,59,19,28,Medium,Tick
60841,67,27,31,90,Maximum,Sizzle
25262,72,84,21,80,Maximum,Sizzle
11708,100,32,66,79,Maximum,Sizzle
94443,54,2,43,15,Low,Tick
89710,61,50,30,55,Maximum,Sizzle
48036,91,31,37,22,Minimum,Sizzle
92358,43,97,51,5,Low,Tick
52640,30,71,11,34,Maximum,Hiss
29343,56,93,91,43,Maximum,Rumble
82545,50,61,99,9,Medium,Hiss
9786,21,76,28,51,Maximum,Tick
40497,30,25,31,55,Low,Gargle
94554,68,33,26,55,Low,Tick
24869,62,20,34,81,Minimum,Sizzle
82593,35,100,18,99,High,Gargle
40330,82,93,7,36,Low,Hiss
32852,95,16,73,82,High,Gargle
16245,86,85,54,55,High,Beep
99183,37,83,87,63,Maximum,Hiss
48018,86,97,32,8,Minimum,Sizzle
32321,24,2,11,94,Minimum,Tick
39115,8,6,18,25,High,Gargle
29930,51,72,29,78,High,Gargle
34470,26,41,91,41,Maximum,Tick
24744,4,43,50,97,Medium,Gargle
27701,12,88,97,56,Minimum,Gargle
17688,72,58,2,53,Minimum,Sizzle
49356,67,78,98,51,Low,Tick
53981,60,77,96,81,High,Tick
45919,53,53,97,22,High,Gargle
80100,23,96,65,96,High,Tick
78327,34,95,21,7,Low,Gargle
26412,53,90,90,68,Low,Tick
37682,65,47,30,86,High,Gargle
12320,62,43,3,54,Minimum,Sizzle
93213,24,97,42,98,High,Beep
33509,55,71,82,73,High,Gargle
49389,35,5,99,72,Minimum,Hiss
45132,61,2,31,94,Minimum,Sizzle
64006,2,84,48,85,Minimum,Gargle
28407,29,34,18,14,Medium,Gargle
84433,59,58,82,24,Maximum,Sizzle
87939,55,60,3,50,Minimum,Beep
52695,85,56,50,6,Medium,Sizzle
21068,93,23,46,49,Low,Gargle
52147,9,71,34,43,Minimum,Beep
9391,42,48,41,17,High,Gargle
71392,12,76,81,50,Maximum,Gargle
81159,10,11,53,69,Low,Gargle
55118,15,84,92,47,Low,Tick
18196,2,89,68,0,Medium,Gargle
72713,6,86,52,73,Minimum,Gargle
78376,45,40,0,41,Maximum,Rumble
85961,51,15,15,54,High,Gargle
18597,35,31,87,7,Maximum,Sizzle
93189,70,5,31,61,Minimum,Sizzle
73649,14,41,19,87,Low,Gargle
71398,99,88,30,87,Medium,Hiss
32365,34,11,32,100,Maximum,Hiss
97713,15,82,8,36,Medium,Rumble
28261,66,84,28,86,Maximum,Rumble
49918,7,46,67,17,High,Gargle
67583,78,85,78,5,Medium,Sizzle
22380,30,39,62,18,Maximum,Tick
69033,48,36,85,17,Low,Gargle
3595,28,19,69,31,Minimum,Tick
8928,32,98,3,63,Maximum,Hiss
47917,70,36,66,0,Minimum,Sizzle
44458,15,62,36,83,Low,Rumble
58754,30,47,49,56,Medium,Rumble
22199,18,45,22,26,Minimum,Tick
52159,57,78,53,29,Medium,Sizzle
52514,12,95,67,63,Maximum,Gargle
10948,56,78,10,74,High,Gargle
93081,87,85,9,43,Low,Hiss
61168,2,90,29,9,Minimum,Gargle
43990,8,60,90,9,Medium,Gargle
40058,44,17,19,48,High,Beep
5561,48,59,89,31,Low,Gargle
80355,98,55,84,71,Low,Gargle
87545,73,51,31,23,Maximum,Rumble
46636,83,36,19,8,Medium,Beep
95575,66,25,22,56,High,Gargle
3578,36,34,52,64,Minimum,Hiss
75625,94,92,49,8,High,Tick
21479,58,7,2,49,Medium,Sizzle
9535,70,17,90,78,Maximum,Beep
91110,97,9,28,28,Low,Gargle
47920,9,41,23,16,High,Gargle
51783,4,86,15,17,Minimum,Gargle
44261,38,98,14,97,Medium,Rumble
41573,78,77,25,92,Medium,Rumble
8586,27,54,88,17,Maximum,Tick
26223,38,81,91,77,Medium,Sizzle
21526,54,31,31,75,Minimum,Hiss
49866,91,98,49,51,Low,Kaboom
89348,41,64,81,52,High,Gargle
11601,83,32,7,34,Low,Tick
69738,85,68,45,68,Medium,Sizzle
44088,67,5,32,10,Minimum,Sizzle
35032,4,92,44,88,Medium,Gargle
14785,32,40,13,62,High,Tick
19142,38,57,59,83,High,Gargle
88795,47,4,62,93,Minimum,Rumble
12194,13,37,83,53,Low,Gargle
28622,64,38,92,43,Medium,Sizzle
82185,92,67,56,35,Maximum,Sizzle
73527,8,38,58,56,Medium,Gargle
40001,63,13,69,79,Low,Gargle
71619,18,95,74,71,High,Gargle
52979,92,53,85,92,Minimum,Beep
12555,80,78,41,35,High,Tick
7616,67,99,56,73,Maximum,Sizzle
86307,9,44,80,79,High,Gargle
5072,1,73,93,50,High,Gargle
91561,87,65,24,92,Maximum,Rumble
32849,26,46,24,54,Maximum,Tick
91284,79,21,48,21,High,Gargle
4407,51,53,28,73,Maximum,Rumble
86904,51,61,91,54,High,Gargle
92704,33,14,28,43,Medium,Sizzle
51953,46,38,0,23,Minimum,Rumble
70526,57,96,68,89,Low,Tick
50340,10,18,91,93,Medium,Gargle
10927,25,5,94,2,Minimum,Gargle
39234,36,34,49,89,Low,Gargle
90437,24,96,87,7,Maximum,Beep
55524,5,93,58,69,Maximum,Gargle
91393,94,68,34,38,Low,Tick
97902,10,42,62,15,Medium,Gargle
50123,23,19,87,91,Maximum,Gargle
94495,20,88,47,10,Maximum,Gargle
42499,94,50,33,6,Low,Tick
29849,54,85,97,87,Minimum,Rumble
46299,53,12,67,93,Maximum,Rumble
69561,98,90,49,7,Medium,Sizzle
46672,36,15,69,25,Minimum,Rumble
69935,44,16,75,62,Minimum,Rumble
83233,67,45,74,38,Minimum,Sizzle
43721,99,92,37,13,Low,Rumble
54370,57,29,49,4,Low,Gargle
1991,86,100,44,82,High,Beep
75989,31,93,14,16,Medium,Hiss
92467,89,0,41,16,Maximum,Sizzle
55255,32,37,48,99,Medium,Sizzle
38862,10,15,80,47,High,Gargle
69371,94,81,92,53,Minimum,Sizzle
18832,50,37,41,80,Maximum,Rumble
61969,3,83,29,19,Low,Tick
43584,7,52,59,4,High,Tick
4487,62,65,45,99,High,Gargle
60311,4,18,52,68,High,Gargle
37329,57,58,36,39,Low,Tick
18931,21,1,96,18,Medium,Gargle
36142,3,27,78,35,Low,Gargle
37418,100,45,93,7,Maximum,Sizzle
20581,27,24,15,63,Maximum,Rumble
72965,49,68,56,75,Maximum,Rumble
22935,6,0,33,62,Maximum,Gargle
71772,9,50,17,73,Low,Tick
94353,38,90,29,19,High,Tick
57271,7,64,49,67,Maximum,Gargle
3572,55,48,56,83,High,Gargle
60053,79,5,63,76,Maximum,Sizzle
72159,80,70,8,23,Maximum,Sizzle
5736,67,18,93,58,Minimum,Hiss
20647,79,88,58,38,Low,Rumble
85926,96,6,9,35,Maximum,Sizzle
98549,58,47,32,71,Medium,Rumble
2253,85,65,46,12,Minimum,Sizzle
32680,69,90,2,73,High,Beep
25084,93,2,60,23,Maximum,Sizzle
95428,84,4,83,60,Maximum,Beep
89569,27,19,3,9,Maximum,Tick
91921,4,63,73,34,Maximum,Gargle
87632,24,10,39,12,Medium,Tick
68694,71,43,68,60,Minimum,Rumble
95673,24,16,39,9,Maximum,Tick
90605,66,88,65,46,Minimum,Beep
38275,59,86,5,38,Minimum,Beep
41454,68,77,51,63,Maximum,Sizzle
29427,44,1,3,88,High,Gargle
6676,25,91,74,8,Maximum,Tick
80221,4,11,92,9,Low,Gargle
53735,35,51,98,25,Maximum,Hiss
34970,90,29,72,16,Low,Gargle
94411,8,35,80,77,Medium,Gargle
28365,67,43,86,69,Minimum,Sizzle
28981,54,98,33,77,Low,Hiss
20801,2,31,49,20,Low,Tick
14759,95,90,53,35,Low,Tick
9857,95,16,38,40,High,Gargle
19823,35,100,86,1,Minimum,Hiss
17361,13,1,97,59,Maximum,Gargle
3385,54,70,51,56,Maximum,Rumble
38388,1,65,74,93,High,Gargle
16112,99,32,49,1,Medium,Rumble
69735,18,61,85,66,High,Gargle
23543,73,1,56,74,Maximum,Sizzle
87111,39,27,49,32,High,Gargle
90706,50,28,74,61,Minimum,Hiss
98638,8,74,91,77,High,Gargle
7037,58,6,47,94,Medium,Sizzle
70155,52,24,58,11,Low,Gargle
23299,99,84,36,65,Medium,Sizzle
94305,1,38,67,15,Low,Gargle
39958,61,99,20,69,Maximum,Sizzle
84891,30,50,82,7,Maximum,Tick
71242,65,10,67,3,Minimum,Sizzle
21331,28,20,20,80,Maximum,Gargle
85595,77,85,35,29,Low,Sizzle
13609,27,50,36,2,Low,Gargle
19393,70,39,16,23,High,Gargle
53119,61,31,78,22,Low,Beep
33158,52,19,100,1,Maximum,Rumble
63057,98,3,32,78,Maximum,Sizzle
87445,41,45,85,22,High,Gargle
31258,36,31,59,70,Maximum,Sizzle
90651,19,45,44,54,High,Gargle
88160,43,90,93,69,Medium,Kaboom
35527,74,94,73,15,High,Tick
76454,22,49,3,38,Maximum,Tick
50312,86,68,17,54,Minimum,Hiss
33891,9,76,32,57,Medium,Gargle
25839,47,36,16,24,Medium,Rumble
18075,10,15,74,76,High,Gargle
89594,97,96,100,90,Maximum,Hiss
34382,47,2,17,21,High,Tick
16222,67,54,51,1,Medium,Sizzle
17431,81,18,62,36,Maximum,Rumble
47453,49,33,87,6,Maximum,Rumble
77294,42,63,3,13,Low,Tick
28282,49,7,60,80,Low,Beep
49830,8,38,2,57,Minimum,Gargle
63493,89,18,77,69,Minimum,Sizzle
20742,64,83,60,8,High,Tick
3454,98,3,10,47,Maximum,Rumble
25182,20,26,15,72,Low,Gargle
29809,75,9,95,30,Minimum,Sizzle
57981,62,78,72,14,Low,Tick
51931,100,51,77,7,Medium,Sizzle
41173,25,30,29,20,High,Tick
90546,59,24,100,27,Maximum,Sizzle
69594,60,38,100,88,Maximum,Hiss
32164,4,2,48,21,Low,Gargle
44477,22,70,43,82,Low,Tick
73181,66,100,98,88,Maximum,Sizzle
35075,49,43,97,10,Medium,Rumble
96190,38,88,27,61,Low,Hiss
58712,88,23,92,27,Medium,Sizzle
55565,74,66,16,20,Low,Tick
6082,37,13,50,58,High,Gargle
63873,34,12,34,100,High,Gargle
2929,9,22,98,90,Maximum,Beep
10148,82,94,73,92,Maximum,Rumble
38827,38,20,19,56,Low,Gargle
98317,42,17,69,52,Minimum,Rumble
18920,68,34,82,76,Minimum,Sizzle
8222,84,75,9,84,Medium,Sizzle
9702,77,28,16,64,High,Gargle
85221,95,34,37,57,Maximum,Hiss
3028,75,66,71,37,Medium,Rumble
84423,97,94,54,25,Maximum,Beep
71866,85,96,31,77,High,Gargle
84133,39,18,47,52,Low,Gargle
24650,33,79,47,72,Maximum,Hiss
58113,17,46,77,1,High,Beep
72280,91,21,19,56,Minimum,Sizzle
23883,75,28,25,11,Maximum,Sizzle
36355,83,82,54,97,Maximum,Beep
59867,43,86,72,26,High,Tick
16607,83,8,76,48,Low,Gargle
2983,84,54,71,32,Low,Gargle
1140,61,59,39,26,Maximum,Sizzle
79525,95,73,3,82,Low,Tick
7018,31,42,58,62,Maximum,Hiss
3951,45,85,50,42,Low,Tick
86167,51,16,57,27,Maximum,Rumble
81857,28,41,84,54,High,Gargle
40347,2,100,88,22,Minimum,Gargle
12362,83,17,82,40,Minimum,Beep
30878,18,96,82,91,Minimum,Gargle
1422,1,47,9,9,Low,Tick
94801,27,90,12,47,Medium,Tick
98447,33,31,4,7,Maximum,Sizzle
11796,71,37,19,5,Maximum,Sizzle
15686,54,42,66,49,High,Gargle
67044,62,0,37,28,High,Tick
17471,96,37,88,73,Low,Gargle
10139,25,76,26,27,Minimum,Tick
63189,42,40,62,9,Minimum,Kaboom
95429,52,13,90,26,High,Gargle
29504,94,90,1,32,Minimum,Beep
78488,83,19,9,31,Maximum,Sizzle
57423,29,26,31,6,Maximum,Sizzle
42487,31,43,31,53,Low,Tick
12432,57,81,17,0,Medium,Sizzle
52749,35,88,55,39,High,Tick
57447,53,47,52,72,High,Gargle
20084,60,20,99,18,Minimum,Rumble
35004,5,34,87,66,Medium,Gargle
63909,47,31,63,69,Medium,Rumble
6318,56,42,47,54,Medium,Rumble
86557,63,87,79,9,Low,Tick
54221,64,50,5,19,Maximum,Sizzle
57909,84,41,77,29,Low,Tick
30627,97,33,50,78,Low,Gargle
61375,25,88,89,99,Maximum,Tick
76974,4,13,6,43,High,Gargle
8589,29,42,37,11,High,Gargle
