Studentid,Attendance,Major,Questions,Score,Seniority,Texting,Grade
35443,91,Cs,Always,100,Junior,Rarely,Pass
35444,38,Cs,Always,49,Junior,Always,Pass
35445,0,Polsci,Rarely,25,Freshman,Always,Fail
35446,25,Cs,Rarely,77,Senior,Rarely,Pass
35447,42,Cs,Rarely,59,Junior,Always,Fail
35448,41,Cs,Rarely,13,Freshman,Rarely,Fail
35449,76,Polsci,Always,58,Freshman,Always,Pass
35450,94,Communication,Rarely,92,Sophomore,Rarely,Pass
35451,53,Cs,Always,19,Sophomore,Rarely,Fail
35452,95,Communication,Rarely,5,Junior,Always,Pass
35453,41,Cs,Always,98,Freshman,Rarely,Pass
35454,58,Communication,Always,29,Senior,Rarely,Fail
35455,0,Stat,Rarely,89,Senior,Rarely,Pass
35456,38,Cs,Rarely,78,Senior,Rarely,Pass
35457,39,Stat,Always,38,Junior,Rarely,Pass
35458,79,Stat,Always,69,Freshman,Rarely,Pass
35459,38,Communication,Rarely,1,Sophomore,Rarely,Fail
35460,68,Communication,Always,50,Senior,Always,Pass
35461,80,Communication,Always,92,Junior,Always,Pass
35462,1,Communication,Rarely,57,Senior,Rarely,Pass
35463,71,Stat,Always,86,Senior,Rarely,Pass
35464,42,Stat,Rarely,7,Senior,Always,Pass
35465,98,Cs,Rarely,34,Senior,Rarely,Fail
35466,19,Communication,Rarely,36,Senior,Rarely,Fail
35467,89,Cs,Always,9,Sophomore,Always,Fail
35468,76,Polsci,Rarely,41,Junior,Rarely,Fail
35469,63,Stat,Always,21,Freshman,Rarely,Pass
35470,44,Stat,Rarely,20,Senior,Always,Pass
35471,42,Cs,Always,16,Senior,Always,Fail
35472,79,Communication,Rarely,62,Freshman,Always,Pass
35473,87,Communication,Always,30,Freshman,Always,Pass
35474,84,Communication,Always,19,Junior,Always,Fail
35475,92,Communication,Always,29,Sophomore,Rarely,Fail
35476,40,Cs,Always,86,Junior,Always,Pass
35477,22,Polsci,Always,78,Senior,Rarely,Pass
35478,7,Communication,Always,52,Sophomore,Rarely,Fail
35479,46,Stat,Always,25,Sophomore,Rarely,Fail
35480,97,Cs,Always,89,Sophomore,Rarely,Pass
35481,75,Cs,Rarely,50,Freshman,Always,Pass
35482,69,Polsci,Always,53,Junior,Always,Fail
35483,15,Communication,Always,34,Sophomore,Always,Fail
35484,50,Communication,Rarely,75,Freshman,Rarely,Fail
35485,97,Communication,Always,14,Freshman,Rarely,Fail
35486,75,Communication,Rarely,38,Freshman,Always,Fail
35487,37,Cs,Always,38,Junior,Rarely,Fail
35488,45,Communication,Always,84,Junior,Always,Pass
35489,14,Stat,Always,45,Junior,Rarely,Pass
35490,15,Stat,Always,33,Junior,Rarely,Pass
35491,0,Polsci,Rarely,22,Sophomore,Rarely,Fail
35492,99,Communication,Rarely,94,Sophomore,Rarely,Pass
35493,27,Cs,Rarely,28,Sophomore,Always,Fail
35494,5,Stat,Always,97,Freshman,Rarely,Pass
35495,70,Communication,Rarely,86,Junior,Always,Pass
35496,58,Polsci,Always,7,Freshman,Rarely,Pass
35497,61,Communication,Always,68,Senior,Rarely,Pass
35498,66,Cs,Rarely,1,Sophomore,Rarely,Fail
35499,21,Communication,Rarely,56,Sophomore,Always,Pass
35500,76,Stat,Rarely,36,Senior,Always,Pass
35501,31,Cs,Rarely,38,Junior,Rarely,Pass
35502,65,Polsci,Always,99,Freshman,Rarely,Pass
35503,71,Stat,Rarely,20,Freshman,Rarely,Fail
35504,60,Communication,Rarely,75,Sophomore,Rarely,Pass
35505,26,Polsci,Rarely,74,Freshman,Always,Fail
35506,9,Communication,Always,65,Freshman,Always,Fail
35507,63,Communication,Always,80,Senior,Rarely,Pass
35508,67,Polsci,Rarely,90,Senior,Rarely,Pass
35509,40,Communication,Always,80,Senior,Rarely,Pass
35510,8,Communication,Always,69,Freshman,Always,Pass
35511,66,Polsci,Always,94,Senior,Rarely,Pass
35512,80,Cs,Rarely,40,Senior,Rarely,Fail
35513,79,Cs,Rarely,34,Senior,Always,Fail
35514,54,Stat,Rarely,92,Senior,Always,Pass
35515,6,Stat,Always,25,Junior,Always,Fail
35516,86,Cs,Always,36,Freshman,Always,Fail
35517,33,Polsci,Rarely,20,Sophomore,Rarely,Fail
35518,66,Polsci,Always,54,Senior,Always,Pass
35519,32,Cs,Always,63,Sophomore,Always,Pass
35520,3,Cs,Always,11,Junior,Rarely,Fail
35521,28,Cs,Always,63,Senior,Rarely,Fail
35522,49,Polsci,Always,43,Freshman,Always,Pass
35523,84,Stat,Always,33,Freshman,Rarely,Fail
35524,31,Polsci,Always,55,Sophomore,Always,Pass
35525,15,Stat,Rarely,17,Sophomore,Always,Fail
35526,0,Polsci,Always,81,Sophomore,Always,Pass
35527,45,Communication,Rarely,16,Sophomore,Always,Fail
35528,78,Cs,Rarely,11,Sophomore,Always,Fail
35529,41,Communication,Always,65,Senior,Rarely,Pass
35530,96,Cs,Rarely,16,Sophomore,Always,Fail
35531,97,Polsci,Always,12,Sophomore,Always,Pass
35532,66,Polsci,Rarely,47,Senior,Always,Fail
35533,50,Communication,Rarely,26,Freshman,Rarely,Fail
35534,40,Stat,Always,24,Junior,Always,Pass
35535,17,Communication,Always,36,Sophomore,Rarely,Fail
35536,46,Polsci,Always,3,Junior,Always,Pass
35537,72,Communication,Rarely,29,Freshman,Always,Pass
35538,31,Stat,Rarely,40,Freshman,Always,Pass
35539,9,Stat,Rarely,71,Junior,Rarely,Pass
35540,22,Cs,Always,10,Sophomore,Always,Fail
35541,92,Polsci,Always,5,Freshman,Always,Pass
35542,96,Stat,Always,65,Senior,Rarely,Pass
35543,49,Cs,Always,34,Freshman,Always,Fail
35544,7,Communication,Always,72,Sophomore,Always,Pass
35545,17,Communication,Rarely,78,Junior,Rarely,Pass
35546,3,Polsci,Always,59,Senior,Rarely,Pass
35547,38,Communication,Always,93,Junior,Always,Pass
35548,38,Communication,Always,43,Junior,Rarely,Pass
35549,58,Stat,Rarely,9,Junior,Rarely,Fail
35550,56,Communication,Always,61,Freshman,Rarely,Pass
35551,71,Stat,Rarely,74,Freshman,Always,Pass
35552,9,Polsci,Rarely,14,Junior,Rarely,Fail
35553,74,Communication,Rarely,7,Freshman,Always,Pass
35554,17,Communication,Always,30,Sophomore,Always,Fail
35555,79,Polsci,Rarely,83,Senior,Rarely,Pass
35556,30,Stat,Always,8,Junior,Rarely,Pass
35557,84,Stat,Rarely,75,Senior,Always,Pass
35558,53,Communication,Always,75,Senior,Rarely,Fail
35559,42,Polsci,Rarely,9,Freshman,Always,Fail
35560,81,Stat,Always,4,Senior,Rarely,Fail
35561,100,Cs,Rarely,78,Junior,Always,Pass
35562,39,Communication,Rarely,83,Freshman,Always,Pass
35563,76,Communication,Rarely,99,Sophomore,Rarely,Fail
35564,6,Cs,Rarely,61,Junior,Rarely,Fail
35565,46,Polsci,Always,0,Freshman,Always,Pass
35566,37,Cs,Always,23,Junior,Always,Fail
35567,50,Stat,Always,96,Junior,Always,Pass
35568,96,Communication,Rarely,53,Sophomore,Rarely,Pass
35569,97,Cs,Rarely,54,Junior,Rarely,Fail
35570,10,Polsci,Always,76,Sophomore,Always,Pass
35571,53,Stat,Always,28,Junior,Always,Fail
35572,11,Cs,Always,85,Sophomore,Always,Pass
35573,5,Communication,Always,46,Sophomore,Rarely,Pass
35574,43,Polsci,Rarely,57,Junior,Rarely,Pass
35575,25,Stat,Rarely,17,Freshman,Always,Fail
35576,74,Cs,Rarely,66,Junior,Always,Fail
35577,7,Communication,Rarely,33,Junior,Rarely,Fail
35578,56,Stat,Rarely,36,Senior,Rarely,Fail
35579,51,Cs,Rarely,60,Sophomore,Rarely,Pass
35580,46,Cs,Always,95,Senior,Always,Pass
35581,45,Stat,Rarely,77,Junior,Rarely,Pass
35582,1,Polsci,Always,63,Freshman,Rarely,Pass
35583,14,Polsci,Rarely,21,Junior,Always,Fail
35584,16,Cs,Rarely,49,Freshman,Always,Fail
35585,64,Communication,Rarely,75,Sophomore,Rarely,Pass
35586,59,Polsci,Always,17,Junior,Always,Pass
35587,91,Stat,Always,71,Freshman,Rarely,Pass
35588,30,Communication,Rarely,44,Junior,Rarely,Fail
35589,31,Cs,Always,47,Freshman,Rarely,Fail
35590,89,Cs,Rarely,5,Junior,Always,Fail
35591,45,Polsci,Always,88,Senior,Rarely,Pass
35592,90,Stat,Rarely,63,Freshman,Always,Pass
35593,13,Polsci,Always,38,Senior,Always,Pass
35594,89,Cs,Always,7,Junior,Always,Fail
35595,60,Cs,Rarely,71,Junior,Rarely,Pass
35596,99,Cs,Rarely,38,Senior,Always,Fail
35597,75,Communication,Rarely,83,Junior,Always,Pass
35598,8,Cs,Always,72,Junior,Always,Pass
35599,42,Communication,Rarely,89,Sophomore,Rarely,Pass
35600,82,Cs,Always,46,Sophomore,Always,Fail
35601,65,Cs,Always,61,Senior,Rarely,Fail
35602,72,Polsci,Always,5,Sophomore,Always,Pass
35603,96,Cs,Always,94,Freshman,Always,Pass
35604,4,Cs,Always,36,Junior,Always,Fail
35605,71,Communication,Always,4,Freshman,Always,Fail
35606,65,Stat,Always,100,Freshman,Always,Pass
35607,66,Communication,Rarely,98,Sophomore,Always,Pass
35608,42,Cs,Always,29,Senior,Always,Fail
35609,88,Polsci,Rarely,53,Sophomore,Rarely,Pass
35610,16,Communication,Rarely,40,Senior,Always,Pass
35611,0,Communication,Rarely,63,Senior,Always,Pass
35612,70,Cs,Rarely,5,Senior,Rarely,Fail
35613,64,Communication,Always,56,Senior,Rarely,Pass
35614,38,Cs,Rarely,92,Freshman,Always,Pass
35615,20,Stat,Always,71,Sophomore,Rarely,Pass
35616,28,Stat,Always,54,Freshman,Rarely,Fail
35617,30,Cs,Always,64,Junior,Always,Fail
35618,70,Cs,Always,76,Sophomore,Always,Pass
35619,17,Stat,Always,93,Senior,Always,Pass
35620,18,Stat,Rarely,95,Senior,Always,Pass
35621,25,Stat,Rarely,32,Senior,Always,Fail
35622,60,Cs,Always,93,Sophomore,Always,Pass
35623,41,Cs,Always,33,Sophomore,Always,Fail
35624,73,Stat,Rarely,44,Junior,Always,Pass
35625,1,Stat,Always,26,Freshman,Always,Fail
35626,52,Stat,Rarely,43,Junior,Rarely,Fail
35627,6,Communication,Always,98,Sophomore,Always,Fail
35628,100,Communication,Rarely,45,Sophomore,Always,Pass
35629,46,Cs,Always,85,Senior,Rarely,Pass
35630,24,Polsci,Always,70,Junior,Always,Fail
35631,53,Polsci,Always,29,Sophomore,Rarely,Pass
35632,76,Stat,Rarely,74,Sophomore,Rarely,Pass
35633,18,Polsci,Rarely,63,Freshman,Rarely,Pass
35634,15,Polsci,Always,7,Sophomore,Rarely,Fail
35635,60,Polsci,Rarely,82,Freshman,Always,Pass
35636,64,Communication,Always,99,Sophomore,Always,Pass
35637,51,Polsci,Rarely,54,Senior,Rarely,Pass
35638,48,Stat,Always,23,Senior,Always,Pass
35639,93,Polsci,Rarely,52,Senior,Rarely,Pass
35640,67,Stat,Rarely,79,Freshman,Rarely,Pass
35641,8,Cs,Always,46,Senior,Always,Fail
35642,3,Stat,Rarely,0,Junior,Rarely,Fail
35643,38,Polsci,Always,48,Sophomore,Rarely,Pass
35644,85,Communication,Rarely,27,Junior,Always,Fail
35645,42,Polsci,Always,17,Sophomore,Always,Pass
35646,75,Cs,Rarely,45,Sophomore,Rarely,Fail
35647,97,Stat,Rarely,14,Junior,Rarely,Fail
35648,35,Stat,Always,58,Senior,Always,Pass
35649,3,Polsci,Rarely,80,Junior,Rarely,Pass
35650,78,Communication,Always,26,Junior,Always,Fail
35651,26,Cs,Always,91,Freshman,Rarely,Pass
35652,48,Communication,Always,62,Sophomore,Always,Pass
35653,56,Polsci,Always,16,Freshman,Always,Pass
35654,61,Stat,Rarely,63,Freshman,Rarely,Pass
35655,1,Cs,Always,51,Sophomore,Rarely,Pass
35656,35,Polsci,Always,1,Senior,Always,Pass
35657,63,Stat,Rarely,25,Senior,Always,Pass
35658,22,Polsci,Always,54,Senior,Rarely,Pass
35659,85,Cs,Rarely,53,Sophomore,Rarely,Pass
35660,9,Stat,Rarely,89,Freshman,Always,Pass
35661,34,Stat,Rarely,8,Senior,Rarely,Pass
35662,19,Polsci,Rarely,13,Junior,Rarely,Fail
35663,4,Stat,Always,54,Senior,Always,Pass
35664,85,Cs,Rarely,93,Freshman,Always,Pass
35665,3,Cs,Rarely,91,Senior,Rarely,Pass
35666,79,Communication,Always,99,Sophomore,Always,Pass
35667,36,Stat,Always,52,Freshman,Rarely,Pass
35668,44,Cs,Rarely,30,Sophomore,Rarely,Fail
35669,54,Polsci,Always,63,Sophomore,Always,Pass
35670,24,Stat,Rarely,47,Freshman,Rarely,Pass
35671,80,Cs,Rarely,77,Freshman,Rarely,Pass
35672,71,Stat,Rarely,86,Sophomore,Rarely,Pass
35673,34,Stat,Rarely,26,Sophomore,Rarely,Pass
35674,65,Communication,Always,11,Sophomore,Always,Pass
35675,0,Polsci,Rarely,20,Junior,Rarely,Fail
35676,46,Cs,Always,33,Senior,Always,Fail
35677,61,Stat,Always,26,Freshman,Rarely,Fail
35678,11,Cs,Always,14,Sophomore,Always,Fail
35679,6,Polsci,Rarely,14,Junior,Always,Fail
35680,12,Cs,Rarely,63,Senior,Rarely,Fail
35681,31,Communication,Rarely,39,Senior,Always,Fail
35682,3,Communication,Always,77,Junior,Rarely,Pass
35683,67,Polsci,Always,64,Freshman,Rarely,Pass
35684,43,Polsci,Always,33,Senior,Always,Pass
35685,69,Communication,Always,15,Junior,Rarely,Fail
35686,37,Polsci,Rarely,65,Freshman,Always,Pass
35687,92,Cs,Rarely,41,Senior,Always,Fail
35688,20,Polsci,Always,41,Freshman,Always,Pass
35689,49,Communication,Always,87,Freshman,Rarely,Pass
35690,61,Communication,Always,34,Freshman,Always,Fail
35691,97,Stat,Rarely,87,Sophomore,Rarely,Pass
35692,37,Stat,Rarely,35,Sophomore,Rarely,Pass
35693,22,Stat,Rarely,75,Sophomore,Rarely,Pass
35694,19,Communication,Always,75,Junior,Rarely,Pass
35695,31,Cs,Rarely,33,Junior,Rarely,Pass
35696,16,Communication,Always,54,Junior,Always,Pass
35697,67,Polsci,Rarely,7,Freshman,Rarely,Fail
35698,3,Cs,Rarely,24,Senior,Rarely,Fail
35699,16,Stat,Rarely,50,Senior,Rarely,Pass
35700,34,Polsci,Always,16,Freshman,Always,Pass
35701,21,Cs,Always,15,Sophomore,Rarely,Fail
35702,39,Communication,Always,96,Junior,Always,Pass
35703,34,Cs,Always,17,Freshman,Rarely,Fail
35704,24,Polsci,Always,78,Junior,Always,Pass
35705,12,Communication,Always,83,Freshman,Always,Pass
35706,97,Stat,Always,22,Junior,Always,Pass
35707,59,Stat,Rarely,49,Freshman,Always,Fail
35708,0,Cs,Rarely,18,Freshman,Rarely,Fail
35709,34,Cs,Always,79,Junior,Always,Pass
35710,65,Stat,Always,77,Junior,Always,Pass
35711,75,Communication,Always,75,Junior,Always,Pass
35712,52,Communication,Rarely,22,Freshman,Always,Fail
35713,28,Polsci,Rarely,66,Sophomore,Always,Pass
35714,66,Stat,Rarely,44,Sophomore,Rarely,Fail
35715,70,Polsci,Rarely,66,Sophomore,Always,Pass
35716,77,Communication,Always,75,Senior,Always,Pass
35717,31,Polsci,Always,15,Junior,Rarely,Pass
35718,85,Polsci,Rarely,90,Senior,Rarely,Pass
35719,88,Stat,Rarely,28,Sophomore,Rarely,Pass
35720,50,Stat,Always,55,Freshman,Always,Pass
35721,41,Communication,Always,4,Junior,Rarely,Fail
35722,68,Polsci,Always,31,Sophomore,Always,Pass
35723,90,Polsci,Always,10,Senior,Rarely,Pass
35724,64,Polsci,Rarely,12,Junior,Always,Fail
35725,14,Stat,Always,13,Senior,Rarely,Fail
35726,47,Cs,Rarely,48,Senior,Always,Fail
35727,93,Cs,Rarely,36,Junior,Rarely,Fail
35728,57,Polsci,Rarely,76,Sophomore,Rarely,Pass
35729,25,Polsci,Always,38,Freshman,Always,Pass
35730,72,Polsci,Always,32,Senior,Rarely,Pass
35731,17,Cs,Always,81,Senior,Always,Pass
35732,39,Stat,Rarely,98,Sophomore,Always,Pass
35733,67,Communication,Rarely,14,Senior,Rarely,Fail
35734,28,Communication,Always,68,Senior,Rarely,Pass
35735,44,Cs,Rarely,95,Senior,Always,Pass
35736,61,Cs,Always,47,Freshman,Always,Pass
35737,89,Stat,Always,4,Freshman,Rarely,Fail
35738,10,Stat,Rarely,95,Freshman,Rarely,Pass
35739,27,Polsci,Always,89,Senior,Rarely,Pass
35740,70,Polsci,Always,100,Freshman,Always,Pass
35741,74,Stat,Always,31,Sophomore,Always,Pass
35742,50,Polsci,Always,99,Junior,Rarely,Pass
35743,92,Cs,Rarely,75,Junior,Rarely,Pass
35744,39,Stat,Always,81,Senior,Always,Pass
35745,10,Cs,Always,28,Sophomore,Rarely,Fail
35746,62,Cs,Always,0,Sophomore,Always,Fail
35747,15,Stat,Rarely,15,Junior,Rarely,Fail
35748,63,Cs,Always,73,Junior,Always,Pass
35749,98,Stat,Always,3,Freshman,Always,Fail
35750,86,Communication,Always,60,Senior,Always,Pass
35751,80,Cs,Rarely,88,Freshman,Always,Pass
35752,64,Communication,Always,15,Sophomore,Always,Fail
35753,29,Cs,Always,11,Sophomore,Always,Fail
35754,81,Communication,Always,63,Senior,Rarely,Pass
35755,11,Polsci,Always,4,Senior,Always,Pass
35756,63,Cs,Rarely,77,Junior,Rarely,Pass
35757,57,Cs,Always,5,Junior,Always,Fail
35758,49,Communication,Always,39,Freshman,Rarely,Fail
35759,44,Communication,Rarely,14,Sophomore,Always,Fail
35760,66,Cs,Rarely,39,Freshman,Always,Fail
35761,75,Stat,Rarely,33,Freshman,Always,Pass
35762,20,Polsci,Rarely,12,Sophomore,Always,Fail
35763,34,Communication,Always,74,Senior,Rarely,Pass
35764,8,Communication,Always,15,Junior,Rarely,Fail
35765,71,Polsci,Rarely,39,Sophomore,Rarely,Fail
35766,92,Polsci,Rarely,49,Senior,Rarely,Fail
35767,26,Stat,Always,79,Freshman,Always,Pass
35768,88,Cs,Rarely,32,Sophomore,Always,Fail
35769,1,Stat,Rarely,84,Senior,Always,Pass
35770,48,Communication,Always,93,Sophomore,Always,Fail
35771,3,Communication,Always,56,Freshman,Rarely,Pass
35772,90,Cs,Always,52,Freshman,Always,Pass
35773,5,Communication,Rarely,68,Freshman,Always,Pass
35774,25,Polsci,Always,83,Junior,Rarely,Pass
35775,55,Stat,Always,4,Freshman,Always,Pass
35776,15,Cs,Always,25,Junior,Always,Fail
35777,46,Cs,Always,7,Senior,Rarely,Fail
35778,96,Polsci,Always,34,Junior,Always,Fail
35779,41,Polsci,Always,56,Senior,Always,Pass
35780,48,Stat,Rarely,40,Freshman,Rarely,Fail
35781,79,Stat,Always,66,Junior,Always,Pass
35782,28,Cs,Rarely,27,Freshman,Rarely,Fail
35783,37,Polsci,Always,1,Junior,Rarely,Pass
35784,4,Communication,Rarely,6,Senior,Rarely,Fail
35785,82,Communication,Always,9,Senior,Rarely,Fail
35786,25,Polsci,Always,71,Freshman,Always,Pass
35787,33,Polsci,Rarely,22,Junior,Always,Fail
35788,27,Cs,Always,40,Junior,Always,Fail
35789,24,Polsci,Always,48,Sophomore,Rarely,Pass
35790,84,Stat,Rarely,41,Junior,Always,Fail
35791,7,Communication,Rarely,45,Freshman,Always,Fail
35792,29,Cs,Always,7,Senior,Rarely,Fail
35793,74,Cs,Rarely,100,Sophomore,Rarely,Pass
35794,3,Polsci,Rarely,24,Sophomore,Always,Fail
35795,97,Cs,Always,30,Senior,Rarely,Fail
35796,43,Polsci,Always,96,Senior,Always,Pass
35797,14,Polsci,Rarely,82,Sophomore,Rarely,Pass
35798,41,Stat,Rarely,91,Senior,Rarely,Pass
35799,89,Stat,Always,71,Sophomore,Rarely,Pass
35800,44,Polsci,Always,100,Senior,Rarely,Pass
35801,29,Communication,Always,50,Junior,Always,Pass
35802,46,Cs,Always,57,Freshman,Always,Pass
35803,11,Polsci,Rarely,41,Freshman,Always,Fail
35804,58,Stat,Always,28,Senior,Always,Fail
35805,87,Cs,Always,78,Senior,Rarely,Pass
35806,63,Communication,Rarely,70,Freshman,Always,Pass
35807,84,Cs,Always,93,Junior,Always,Pass
35808,69,Polsci,Rarely,37,Freshman,Rarely,Fail
35809,98,Communication,Rarely,38,Freshman,Rarely,Fail
35810,25,Polsci,Rarely,12,Senior,Rarely,Fail
35811,65,Cs,Rarely,77,Sophomore,Always,Pass
35812,90,Communication,Rarely,11,Senior,Always,Fail
35813,17,Stat,Always,67,Senior,Always,Pass
35814,81,Stat,Always,30,Freshman,Always,Pass
35815,57,Stat,Always,62,Junior,Always,Pass
35816,33,Stat,Always,46,Sophomore,Always,Pass
35817,15,Polsci,Rarely,26,Senior,Always,Fail
35818,44,Stat,Always,35,Junior,Rarely,Pass
35819,66,Cs,Rarely,85,Senior,Rarely,Pass
35820,77,Stat,Always,3,Freshman,Always,Pass
35821,16,Communication,Always,17,Sophomore,Rarely,Fail
35822,5,Cs,Always,28,Freshman,Rarely,Fail
35823,73,Cs,Always,24,Junior,Rarely,Pass
35824,54,Stat,Rarely,4,Junior,Rarely,Fail
35825,82,Communication,Rarely,85,Senior,Rarely,Pass
35826,74,Cs,Always,10,Sophomore,Rarely,Fail
35827,53,Cs,Rarely,19,Sophomore,Rarely,Fail
35828,99,Stat,Always,85,Sophomore,Always,Pass
35829,50,Polsci,Rarely,83,Sophomore,Rarely,Pass
35830,57,Cs,Rarely,92,Senior,Rarely,Pass
35831,8,Communication,Rarely,89,Sophomore,Always,Pass
35832,69,Polsci,Rarely,53,Sophomore,Always,Pass
35833,89,Stat,Always,16,Senior,Rarely,Pass
35834,83,Polsci,Rarely,98,Sophomore,Rarely,Pass
35835,90,Cs,Rarely,72,Junior,Always,Pass
35836,23,Cs,Always,44,Junior,Rarely,Fail
35837,29,Cs,Always,5,Senior,Rarely,Fail
35838,47,Communication,Always,50,Junior,Always,Pass
35839,95,Cs,Always,98,Junior,Rarely,Pass
35840,79,Cs,Rarely,1,Freshman,Always,Fail
35841,11,Cs,Always,1,Junior,Rarely,Pass
35842,85,Polsci,Always,10,Sophomore,Always,Pass
35843,45,Communication,Rarely,82,Freshman,Rarely,Pass
35844,92,Cs,Rarely,60,Junior,Always,Pass
35845,82,Polsci,Always,57,Freshman,Rarely,Pass
35846,18,Cs,Rarely,86,Sophomore,Always,Pass
35847,65,Cs,Always,99,Sophomore,Always,Pass
35848,31,Cs,Always,56,Sophomore,Rarely,Pass
35849,21,Polsci,Always,3,Sophomore,Rarely,Pass
35850,31,Cs,Always,28,Sophomore,Rarely,Fail
35851,85,Stat,Always,52,Sophomore,Rarely,Pass
35852,98,Polsci,Always,87,Sophomore,Always,Pass
35853,10,Polsci,Always,91,Senior,Rarely,Pass
35854,28,Communication,Rarely,36,Freshman,Always,Fail
35855,45,Communication,Rarely,48,Freshman,Rarely,Fail
35856,29,Stat,Always,62,Sophomore,Rarely,Pass
35857,59,Communication,Rarely,3,Sophomore,Rarely,Fail
35858,35,Communication,Rarely,94,Junior,Always,Pass
35859,6,Polsci,Rarely,30,Junior,Always,Fail
35860,74,Polsci,Always,6,Senior,Always,Pass
35861,58,Polsci,Rarely,50,Freshman,Rarely,Pass
35862,21,Stat,Always,67,Freshman,Always,Pass
35863,69,Communication,Rarely,85,Senior,Always,Pass
35864,93,Stat,Rarely,20,Sophomore,Rarely,Fail
35865,96,Communication,Always,68,Junior,Rarely,Pass
35866,93,Stat,Rarely,12,Senior,Rarely,Pass
35867,39,Polsci,Rarely,25,Freshman,Rarely,Fail
35868,85,Communication,Rarely,13,Senior,Rarely,Fail
35869,89,Polsci,Rarely,42,Senior,Always,Fail
35870,10,Stat,Rarely,29,Senior,Rarely,Pass
35871,6,Stat,Always,74,Junior,Rarely,Pass
35872,33,Stat,Always,48,Sophomore,Rarely,Pass
35873,32,Cs,Always,2,Junior,Always,Fail
35874,33,Stat,Always,75,Senior,Always,Pass
35875,22,Stat,Always,81,Junior,Rarely,Pass
35876,45,Polsci,Rarely,17,Sophomore,Always,Fail
35877,14,Stat,Rarely,83,Freshman,Rarely,Pass
35878,20,Stat,Always,30,Sophomore,Always,Fail
35879,65,Stat,Always,62,Sophomore,Always,Pass
35880,8,Stat,Always,60,Junior,Always,Pass
35881,49,Stat,Always,28,Freshman,Rarely,Fail
35882,89,Communication,Always,24,Senior,Always,Fail
35883,38,Polsci,Rarely,7,Junior,Always,Fail
35884,49,Stat,Always,76,Junior,Rarely,Pass
35885,99,Cs,Rarely,29,Sophomore,Rarely,Fail
35886,16,Communication,Always,21,Sophomore,Rarely,Fail
35887,54,Communication,Rarely,62,Senior,Rarely,Pass
35888,84,Cs,Rarely,10,Freshman,Rarely,Fail
35889,38,Stat,Always,78,Sophomore,Always,Pass
35890,89,Polsci,Rarely,2,Freshman,Rarely,Fail
35891,37,Stat,Always,88,Freshman,Always,Pass
35892,93,Communication,Rarely,75,Senior,Rarely,Pass
35893,32,Cs,Rarely,46,Junior,Rarely,Fail
35894,8,Communication,Always,57,Freshman,Rarely,Pass
35895,48,Polsci,Always,4,Sophomore,Always,Pass
35896,22,Communication,Rarely,34,Senior,Always,Fail
35897,88,Cs,Rarely,37,Senior,Always,Fail
35898,9,Polsci,Always,69,Senior,Always,Pass
35899,43,Polsci,Rarely,11,Freshman,Rarely,Fail
35900,79,Polsci,Always,94,Junior,Always,Pass
35901,24,Stat,Rarely,49,Junior,Rarely,Fail
35902,49,Polsci,Always,58,Junior,Always,Pass
35903,61,Stat,Rarely,84,Sophomore,Rarely,Pass
35904,10,Stat,Rarely,59,Senior,Always,Pass
35905,54,Stat,Rarely,2,Junior,Always,Fail
35906,70,Polsci,Always,82,Senior,Always,Pass
35907,86,Stat,Rarely,61,Senior,Always,Pass
35908,10,Cs,Always,38,Senior,Always,Fail
35909,79,Polsci,Rarely,85,Freshman,Always,Pass
35910,53,Stat,Always,79,Sophomore,Always,Fail
35911,86,Stat,Rarely,10,Junior,Rarely,Fail
35912,36,Stat,Rarely,25,Freshman,Always,Fail
35913,41,Cs,Always,22,Sophomore,Always,Fail
35914,67,Polsci,Always,97,Junior,Always,Pass
35915,54,Polsci,Always,30,Sophomore,Always,Pass
35916,40,Polsci,Always,8,Sophomore,Rarely,Pass
