country,content,imdb_score,Gross,Budget,genre
USA,R,8.44,Medium,Medium,History
USA,PG-13,4.03,Medium,Medium,Drama
USA,PG-13,4,Medium,Medium,Drama
USA,PG-13,7.07,High,Medium,Comedy
USA,PG-13,6.73,Medium,Medium,Comedy
USA,PG-13,6.73,Medium,Medium,Drama
USA,PG-13,6.78,Medium,Medium,Comedy
UK,R,7.4,Medium,Medium,Drama
UK,R,7.34,Medium,Medium,Comedy
USA,PG-13,6.43,Medium,Medium,Comedy
USA,PG-13,6.38,Medium,Medium,Drama
USA,PG-13,6.39,Medium,Medium,Sci-Fi
USA,PG-13,6.42,Medium,Medium,Comedy
USA,R,7.98,Medium,Medium,Comedy
USA,R,7.89,Medium,Medium,Comedy
USA,R,7.95,Medium,Medium,Drama
USA,PG-13,7.36,Medium,Medium,Comedy
USA,R,7.61,Medium,Medium,Comedy
USA,R,7.62,Medium,Medium,Comedy
USA,R,7.75,Medium,Medium,Action
USA,PG-13,5.48,Medium,Medium,Comedy
USA,PG-13,5.36,Medium,Medium,Comedy
USA,PG-13,5.4,Medium,Medium,Drama
USA,R,8.05,Medium,Medium,Comedy
USA,R,8.05,Medium,Medium,History
USA,R,8.09,Medium,Medium,Comedy
USA,PG-13,5.44,Medium,Medium,Comedy
USA,PG-13,5.34,Medium,Medium,Comedy
USA,R,6.98,Medium,Low,Sci-Fi
USA,R,6.82,Medium,Low,Drama
USA,PG,7.18,Medium,Medium,Comedy
USA,PG,7.16,Medium,Medium,History
USA,PG,7.16,Medium,Medium,Comedy
USA,PG,7.21,Medium,Medium,History
USA,R,7.22,Low,Medium,History
USA,R,7.34,Low,Medium,Comedy
USA,R,7.29,Low,Medium,Comedy
USA,R,5.84,Medium,Medium,Action
USA,R,5.92,Medium,Medium,Comedy
USA,R,5.82,Medium,Medium,Comedy
USA,PG,5.81,Medium,Medium,Sci-Fi
USA,PG,5.85,Medium,Medium,Comedy
USA,PG,5.81,Medium,Medium,Comedy
USA,R,8.4,Low,Medium,Comedy
USA,R,8.32,Low,Medium,History
USA,R,8.46,Low,Medium,History
USA,PG-13,5.71,Medium,Medium,Drama
USA,PG-13,5.74,Medium,Medium,Comedy
USA,PG-13,7,Low,Medium,Sci-Fi
USA,PG-13,6.97,Low,Medium,Drama
USA,PG-13,6.9,Low,Medium,Comedy
USA,PG-13,6.81,Low,Medium,Action
USA,PG,5.11,Medium,Medium,Comedy
USA,PG,5.02,Medium,Medium,Comedy
USA,PG,5.11,Medium,Medium,Comedy
USA,PG,5,Medium,Medium,Drama
USA,R,7.75,Medium,Medium,History
USA,R,7.66,Medium,Medium,Comedy
USA,R,7.75,Medium,Medium,Comedy
USA,R,7.74,Medium,Medium,Action
USA,PG,6.81,Medium,Medium,Comedy
USA,PG,6.86,Medium,Medium,Action
USA,PG-13,6.72,Medium,Medium,Comedy
USA,PG-13,6.76,Medium,Medium,Comedy
USA,PG-13,6.73,Medium,Medium,Drama
USA,PG-13,5.77,Medium,Medium,Comedy
USA,PG,5.27,Medium,Medium,Comedy
USA,PG,5.38,Medium,Medium,Action
USA,R,7.63,Medium,Medium,Comedy
UK,R,7.33,Medium,Medium,History
UK,R,7.3,Medium,Medium,Comedy
Canada,PG-13,5.32,Medium,Medium,Comedy
Canada,PG-13,5.38,Medium,Medium,Drama
USA,R,6.66,Medium,Medium,Comedy
USA,R,6.6,Medium,Medium,Drama
USA,R,6.66,Medium,Medium,Comedy
USA,PG,5.16,Low,Medium,Comedy
USA,PG,5.04,Low,Medium,Action
USA,PG,5.15,Low,Medium,Comedy
USA,R,6.17,Medium,Medium,Action
USA,R,6.29,Medium,Medium,Comedy
USA,R,7.5,Low,Medium,Drama
USA,R,7.55,Low,Medium,Action
USA,PG-13,4.46,Medium,Medium,Action
USA,PG-13,4.58,Medium,Medium,Comedy
USA,PG-13,4.59,Medium,Medium,Action
USA,R,7.57,Low,Medium,Comedy
USA,PG-13,5.8,Medium,Medium,Comedy
USA,PG-13,5.82,Medium,Medium,Comedy
USA,PG-13,5.84,Medium,Medium,Drama
USA,PG,5.51,Low,Medium,Comedy
USA,PG,5.53,Low,Medium,Comedy
Canada,R,7.17,Low,Medium,Comedy
Canada,R,7.23,Low,Medium,Comedy
Canada,R,7.1,Low,Medium,Drama
USA,R,5.97,Low,Medium,Drama
USA,R,6.01,Low,Medium,Comedy
USA,PG,6.72,Low,Medium,Comedy
USA,PG,6.89,Low,Medium,Comedy
USA,PG,6.84,Low,Medium,Sci-Fi
Germany,R,7.1,Low,Medium,Comedy
Germany,R,7.17,Low,Medium,History
Germany,R,7.1,Low,Medium,Drama
USA,R,7.91,Low,Medium,Comedy
USA,R,8.02,Low,Medium,History
USA,R,8.01,Low,Medium,Comedy
USA,PG-13,6.95,Medium,Medium,Comedy
Russia,R,7.36,Low,Medium,Comedy
Russia,R,7.33,Low,Medium,History
Russia,R,7.5,Low,Medium,History
Russia,R,7.48,Low,Medium,Comedy
Russia,R,7.33,Low,Medium,Comedy
UK,R,7.31,Low,Medium,Action
UK,R,7.47,Low,Medium,Action
UK,R,7.37,Low,Medium,Comedy
USA,PG,3.61,Low,Medium,Comedy
USA,PG,3.51,Low,Medium,Comedy
UK,PG-13,7.86,Low,Medium,Comedy
Australia,PG,8.5,Low,Low,History
Australia,PG,8.44,Low,Low,History
Australia,PG,7.54,Low,Low,Drama
Australia,PG,7.45,Low,Low,Comedy
Greece,PG-13,6.73,Low,Medium,Comedy
Greece,PG-13,6.76,Low,Medium,Comedy
Greece,PG-13,6.88,Low,Medium,Comedy
Greece,PG-13,6.9,Low,Medium,Action
USA,R,6.48,Low,Medium,Comedy
USA,R,6.48,Low,Medium,Drama
Australia,R,7.3,Low,Medium,History
Australia,R,7.24,Low,Medium,History
Australia,R,7.11,Low,Medium,Comedy
Australia,R,7.17,Low,Medium,Drama
Germany,R,7.82,Low,Medium,Comedy
Germany,R,7.86,Low,Medium,Drama
USA,R,5.99,Low,Low,Drama
USA,R,6.98,Low,Low,History
USA,R,6.98,Low,Low,History
USA,R,5.93,Low,Low,Action
USA,R,6.07,Low,Low,Drama
USA,R,7.26,Low,Medium,Action
USA,R,7.31,Low,Medium,Comedy
USA,R,7.39,Low,Medium,Drama
USA,R,7.25,Low,Medium,Action
USA,R,7.37,Low,Low,Comedy
Germany,R,5.17,Low,Medium,Action
Germany,R,5.19,Low,Medium,Action
Germany,R,5.27,Low,Medium,Comedy
Spain,R,6.36,Low,Medium,Comedy
Spain,R,6.23,Low,Medium,Drama
Spain,R,6.3,Low,Medium,Comedy
Spain,R,6.2,Low,Medium,History
Spain,R,6.26,Low,Medium,Action
Spain,R,6.25,Low,Medium,Comedy
USA,R,5.3,Low,Medium,Comedy
USA,R,5.36,Low,Medium,Action
USA,R,5.2,Low,Medium,Comedy
USA,R,5.34,Low,Medium,Action
France,R,6.86,Low,Medium,Action
France,R,6.71,Low,Medium,Comedy
France,R,6.78,Low,Medium,Comedy
France,R,6.74,Low,Medium,Comedy
Canada,R,6.45,Low,Medium,Comedy
Canada,R,6.36,Low,Medium,Action
Netherlands,PG-13,5.13,Low,Medium,Sci-Fi
Netherlands,PG-13,5.02,Low,Medium,Comedy
Netherlands,PG-13,5.13,Low,Medium,Comedy
Spain,R,6.3,Low,Medium,Comedy
Spain,R,6.35,Low,Medium,Drama
Spain,R,6.26,Low,Medium,Action
Spain,R,6.35,Low,Medium,Drama
USA,R,7.62,High,Medium,Comedy
USA,PG-13,5,High,Low,History
USA,PG-13,4.26,High,Low,Action
USA,PG-13,5.08,High,Low,History
France,R,5.45,Low,Medium,Drama
France,R,5.47,Low,Medium,Comedy
USA,PG-13,6.29,High,Medium,Comedy
USA,PG-13,6.3,High,Medium,Comedy
USA,PG-13,6.37,High,Medium,Comedy
USA,PG-13,6.21,High,Medium,Drama
USA,PG,6.63,Medium,Medium,Comedy
USA,PG,6.67,Medium,Medium,Comedy
USA,PG,6.62,Medium,Medium,Comedy
USA,PG,6.6,Medium,Medium,Action
USA,PG,6.66,Medium,Medium,Comedy
UK,PG-13,8.22,Medium,Medium,Comedy
UK,PG-13,8.27,Medium,Medium,History
UK,PG-13,8.22,Medium,Medium,Comedy
France,R,6.39,Medium,Medium,Comedy
France,R,6.39,Medium,Medium,Comedy
France,R,6.45,Medium,Medium,Action
France,R,6.32,Medium,Medium,Action
USA,PG,4.51,Low,Medium,Comedy
USA,PG,4.6,Low,Medium,Comedy
USA,PG,4.48,Low,Medium,Comedy
USA,PG,4.47,Low,Medium,Comedy
USA,R,4.74,Low,Medium,Comedy
USA,R,4.77,Low,Medium,Action
USA,R,6.03,Low,Medium,Action
USA,R,6.09,Low,Medium,Comedy
USA,R,6.08,Low,Medium,Action
USA,PG-13,7.77,High,Medium,Sci-Fi
USA,PG-13,7.69,High,Medium,Action
USA,PG-13,7.73,High,Medium,Drama
USA,R,8.41,High,Medium,Comedy
USA,R,8.46,High,Medium,Comedy
USA,R,8.48,High,Medium,Comedy
USA,R,5.66,High,Medium,Action
USA,R,5.78,High,Medium,Drama
USA,R,5.73,High,Medium,Drama
USA,R,6.56,High,Medium,Comedy
USA,R,7.65,High,Medium,Drama
USA,R,7.54,High,Medium,Comedy
USA,R,7.52,High,Medium,Comedy
USA,R,7.62,High,Medium,Comedy
USA,R,6.39,Medium,Medium,Comedy
USA,R,8.08,Medium,Low,Action
USA,R,7.94,Medium,Low,Drama
China,PG-13,7.97,Low,Medium,Comedy
China,PG-13,8,Low,Medium,Comedy
China,PG-13,7.92,Low,Medium,Comedy
USA,PG,5.29,Medium,Medium,Comedy
USA,PG,5.16,Medium,Medium,Comedy
USA,PG,5.2,Medium,Medium,Comedy
USA,PG,5.13,Medium,Medium,Comedy
USA,PG,5.21,Medium,Medium,Sci-Fi
USA,R,6.78,High,Medium,Comedy
USA,R,6.83,High,Medium,Comedy
UK,R,6.76,Medium,Medium,Action
UK,R,6.7,Medium,Medium,Action
UK,R,6.8,Medium,Medium,Comedy
UK,R,6.76,Medium,Medium,Comedy
Canada,R,5.76,Medium,Medium,Drama
Canada,R,5.77,Medium,Medium,Drama
USA,R,5.75,Medium,Medium,Drama
USA,R,5.79,Medium,Medium,Comedy
USA,PG,6.1,High,High,Family
USA,PG,6.24,High,High,Family
USA,PG,6.14,High,High,Family
USA,PG-13,6.37,Medium,Medium,Comedy
USA,PG-13,6.38,Medium,Medium,Drama
USA,PG-13,6.25,Medium,Medium,Comedy
USA,PG-13,5.69,Medium,Medium,Drama
USA,PG-13,5.72,Medium,Medium,Sci-Fi
USA,PG-13,5.6,Medium,Medium,Comedy
USA,R,6.57,Medium,Medium,Drama
USA,PG-13,5.62,Medium,Medium,Comedy
USA,PG,7.58,Medium,Medium,History
USA,PG,7.52,Medium,Medium,History
USA,PG,7.58,Medium,Medium,Comedy
USA,PG-13,5.94,Medium,Low,History
USA,PG-13,6.97,Medium,Low,History
USA,PG-13,7.02,Medium,Low,History
USA,PG-13,6.02,Medium,Low,Action
USA,PG-13,6.05,Medium,Low,Drama
USA,PG-13,6.14,Medium,Low,Comedy
USA,PG-13,7.38,High,Medium,Comedy
USA,PG-13,7.39,High,Medium,Drama
USA,PG-13,7.2,High,Medium,Comedy
USA,PG-13,5.08,Medium,Medium,History
USA,PG-13,5.02,Medium,Medium,Drama
USA,PG-13,5,Medium,Medium,Comedy
USA,PG-13,4.92,Medium,Medium,Comedy
UK,R,7.52,Medium,Medium,Action
UK,R,7.56,Medium,Medium,Action
UK,R,7.53,Medium,Medium,Comedy
USA,PG-13,4.94,Medium,Medium,Action
USA,PG-13,4.99,Medium,Medium,Drama
USA,PG-13,4.99,Medium,Medium,Drama
USA,PG-13,4.08,Medium,Low,History
USA,PG-13,3.28,Medium,Low,Drama
USA,G,5.98,Medium,Medium,Comedy
USA,G,5.95,Medium,Medium,Comedy
USA,G,5.99,Medium,Medium,Comedy
USA,G,5.98,Medium,Medium,Sci-Fi
USA,G,5.83,Medium,Medium,Comedy
USA,R,6.76,Medium,Medium,Action
USA,R,6.82,Medium,Medium,Action
USA,R,6.76,Medium,Medium,Comedy
USA,R,6.5,Medium,Medium,Drama
USA,PG-13,5.95,Low,Medium,Drama
USA,PG-13,5.96,Low,Medium,Comedy
USA,PG-13,5.67,Low,Medium,Comedy
USA,PG-13,5.61,Low,Medium,Comedy
UK,PG,3.79,Medium,Medium,Comedy
UK,PG,3.69,Medium,Medium,Comedy
UK,PG,3.68,Medium,Medium,Comedy
UK,PG,3.8,Medium,Medium,Comedy
Canada,PG-13,4.21,Low,Low,History
Germany,R,7.48,Low,Medium,Action
Germany,R,7.59,Low,Medium,Comedy
Germany,R,7.55,Low,Medium,Comedy
Germany,R,7.53,Low,Medium,Action
USA,PG,7.78,Low,Low,History
USA,PG,7.62,Low,Low,History
USA,PG,7.64,Low,Low,History
USA,PG,6.75,Low,Low,Drama
UK,PG-13,3.07,Low,Medium,Drama
UK,PG-13,3.03,Low,Medium,Comedy
UK,PG-13,3.1,Low,Medium,Comedy
UK,PG-13,3.08,Low,Medium,Action
USA,PG-13,7.65,Medium,Medium,Drama
USA,PG-13,7.78,Medium,Medium,Action
USA,PG-13,7.76,Medium,Medium,Drama
USA,PG-13,7.75,Medium,Medium,Comedy
USA,PG,6.54,Low,Medium,Action
USA,PG,6.45,Low,Medium,Comedy
USA,PG,6.57,Low,Medium,Drama
Ireland,R,6.97,Low,Medium,Action
Ireland,R,7.07,Low,Medium,Comedy
Ireland,R,7.08,Low,Medium,History
Ireland,R,7.08,Low,Medium,Action
France,R,6.78,Low,Medium,Drama
France,R,6.75,Low,Medium,Action
France,R,6.62,Low,Medium,Action
France,R,6.64,Low,Medium,Comedy
France,R,5.54,Low,Medium,Drama
France,R,5.63,Low,Medium,Comedy
France,R,5.61,Low,Medium,Comedy
France,R,5.7,Low,Medium,Action
France,PG,6.64,Low,Medium,Comedy
France,PG,6.66,Low,Medium,Comedy
France,PG,6.6,Low,Medium,Sci-Fi
France,PG,6.69,Low,Medium,Comedy
USA,PG,5.22,Low,Medium,Comedy
USA,PG-13,4.21,Low,Medium,Action
USA,PG-13,4.12,Low,Medium,Drama
USA,PG-13,6.99,High,Medium,Comedy
USA,PG-13,6.89,High,Medium,Comedy
USA,PG-13,6.95,High,Medium,Comedy
USA,PG-13,6.85,High,Medium,Drama
USA,R,6.69,Low,Medium,Comedy
USA,R,6.67,Low,Medium,Drama
USA,R,6.65,Low,Medium,History
USA,PG-13,7.78,Medium,Medium,Action
USA,PG-13,7.62,Medium,Medium,Drama
USA,PG-13,7.67,Medium,Medium,Drama
USA,PG-13,7.61,Medium,Medium,Comedy
USA,R,7.49,Medium,Medium,Comedy
USA,R,7.58,Medium,Medium,Action
USA,PG,7.75,Medium,Medium,Drama
USA,PG,7.76,Medium,Medium,Comedy
UK,PG,7.28,Medium,Medium,Comedy
UK,PG,7.13,Medium,Medium,History
UK,PG,7.13,Medium,Medium,Drama
USA,PG-13,6.32,Medium,Medium,Drama
USA,PG-13,6.42,Medium,Medium,Comedy
USA,R,7.64,Medium,Medium,Comedy
USA,PG,8.02,High,Medium,Comedy
USA,PG,8.06,High,Medium,Comedy
USA,PG-13,7.42,High,Medium,Comedy
USA,R,7.75,High,Medium,Comedy
USA,R,7.65,High,Medium,Comedy
USA,R,7.6,High,Medium,Drama
USA,R,7.82,Medium,Medium,Comedy
USA,R,6.63,High,Medium,Comedy
USA,R,6.46,Medium,Medium,Drama
USA,R,6.51,Medium,Medium,History
USA,R,6.54,Medium,Medium,Comedy
USA,R,6.4,Medium,Medium,Comedy
France,PG-13,8.01,Medium,Medium,Comedy
France,PG-13,8.12,Medium,Medium,Comedy
France,PG-13,8.09,Medium,Medium,Drama
USA,PG-13,4.85,Medium,Medium,Drama
USA,PG-13,4.82,Medium,Medium,Action
USA,PG-13,4.95,Medium,Medium,Drama
USA,PG-13,4.88,Medium,Medium,Comedy
USA,PG-13,5,Medium,Medium,Sci-Fi
USA,PG-13,7.8,Medium,Medium,Comedy
USA,PG-13,7.93,Medium,Medium,Comedy
USA,PG-13,7.88,Medium,Medium,Comedy
USA,PG-13,7.9,Medium,Medium,Drama
USA,R,5.96,Medium,Medium,Drama
USA,PG-13,5.6,Low,Medium,Comedy
USA,PG,3.41,Medium,Medium,Comedy
USA,PG,3.35,Medium,Medium,Comedy
Spain,R,8.37,Medium,Medium,Comedy
Spain,R,8.26,Medium,Medium,Sci-Fi
Spain,R,8.38,Medium,Medium,History
USA,PG,5.54,Medium,Medium,Comedy
USA,PG,5.52,Medium,Medium,Comedy
USA,PG,5.47,Medium,Medium,Comedy
USA,PG,5.58,Medium,Medium,Action
USA,R,6.42,Medium,Medium,Action
USA,R,6.45,Medium,Medium,Drama
USA,R,6.51,Medium,Medium,Comedy
USA,R,6.59,Medium,Medium,Action
USA,PG-13,4.87,Medium,Medium,Drama
USA,PG-13,4.96,Medium,Medium,Comedy
USA,PG-13,4.93,Medium,Medium,Action
USA,PG-13,6.06,Medium,Medium,Comedy
USA,PG-13,6.05,Medium,Medium,Comedy
USA,PG-13,5.94,Medium,Medium,Comedy
USA,R,5.59,Medium,Medium,Action
USA,R,5.52,Medium,Medium,Comedy
UK,R,8.97,Medium,Low,History
UK,R,8.81,Medium,Low,History
UK,R,7.95,Medium,Low,Drama
USA,PG-13,5.08,Medium,Medium,Comedy
USA,PG-13,5.08,Medium,Medium,Comedy
Spain,PG-13,7.21,Medium,Medium,Drama
Spain,PG-13,7.33,Medium,Medium,Comedy
USA,R,6.78,Medium,Medium,Comedy
USA,PG-13,5.39,Medium,Medium,Comedy
USA,PG-13,5.3,Medium,Medium,Comedy
USA,PG-13,5.36,Medium,Medium,Drama
USA,PG-13,7.31,Medium,Medium,Comedy
USA,R,5.19,Medium,Medium,Drama
USA,R,5.29,Medium,Medium,Sci-Fi
USA,R,5.19,Medium,Medium,Comedy
USA,PG-13,5.77,Medium,Medium,Action
USA,PG-13,5.73,Medium,Medium,Comedy
USA,PG-13,5.62,Medium,Medium,Drama
USA,PG,7.7,Medium,Medium,Comedy
USA,PG-13,3.24,Medium,Medium,Drama
USA,PG-13,3.2,Medium,Medium,Action
USA,PG-13,3.14,Medium,Medium,Sci-Fi
USA,PG-13,3.16,Medium,Medium,Comedy
USA,PG-13,3.18,Medium,Medium,Comedy
USA,PG-13,7.23,Medium,Medium,Drama
USA,PG-13,7.22,Medium,Medium,Comedy
USA,PG-13,5.82,Medium,Medium,Comedy
USA,PG-13,5.85,Medium,Medium,Drama
USA,PG-13,5.9,Medium,Medium,Comedy
USA,PG-13,5.28,Medium,Medium,Comedy
USA,PG-13,5.24,Medium,Medium,Drama
USA,PG-13,5.22,Medium,Medium,Comedy
USA,PG-13,7.79,High,Medium,Comedy
Germany,R,7.13,Medium,Medium,Action
Germany,R,7.18,Medium,Medium,Drama
Germany,R,7.12,Medium,Medium,Comedy
USA,PG-13,4.66,Medium,Low,History
USA,PG,4.94,Low,Medium,Comedy
USA,PG,4.92,Low,Medium,Comedy
USA,PG,5.01,Low,Medium,Action
USA,PG,4.95,Low,Medium,Comedy
USA,R,6.03,Low,Medium,Comedy
USA,R,6.18,Low,Medium,Comedy
USA,R,6.04,Low,Medium,Comedy
USA,PG-13,6.67,Low,Medium,Drama
USA,PG-13,6.66,Low,Medium,Comedy
USA,R,6.87,Low,Medium,Comedy
USA,R,6.81,Low,Medium,Comedy
UK,R,7.37,Low,Medium,Sci-Fi
UK,R,7.21,Low,Medium,Comedy
UK,R,7.22,Low,Medium,Comedy
USA,R,7.29,Low,Medium,Comedy
USA,PG-13,2.99,Low,Medium,Comedy
USA,PG-13,2.94,Low,Medium,Comedy
USA,PG-13,2.81,Low,Medium,Action
USA,R,6.69,Low,Medium,Drama
USA,R,6.8,Low,Medium,Comedy
UK,PG-13,6.81,Low,Medium,Drama
UK,PG-13,6.77,Low,Medium,Comedy
UK,PG-13,6.87,Low,Medium,Comedy
UK,PG-13,6.89,Low,Medium,History
UK,R,7.03,Low,Medium,Comedy
UK,R,7.13,Low,Medium,Action
UK,R,7.09,Low,Medium,Drama
UK,R,7.14,Low,Medium,Action
USA,R,4.43,Medium,Medium,Comedy
UK,R,6.28,Low,Medium,Comedy
UK,R,6.2,Low,Medium,History
UK,R,6.32,Low,Medium,Drama
USA,PG-13,5.12,Low,Medium,Comedy
USA,PG-13,5.22,Low,Medium,Drama
USA,PG-13,5.18,Low,Medium,Drama
USA,G,8.18,Low,Medium,Comedy
USA,G,8.13,Low,Medium,Comedy
France,R,6.8,Low,Medium,Action
France,R,6.75,Low,Medium,Comedy
France,R,6.88,Low,Medium,Action
USA,R,6.66,Low,Medium,Action
USA,R,6.79,Low,Medium,Comedy
USA,PG-13,4.57,Medium,Medium,Comedy
USA,PG-13,4.58,Medium,Medium,Drama
USA,PG-13,4.65,Medium,Medium,Comedy
USA,PG-13,4.55,Medium,Medium,History
Canada,R,7.61,Low,Low,History
Canada,R,7.52,Low,Low,History
USA,PG,7.44,Low,Low,History
USA,PG,7.53,Low,Low,History
USA,R,5.98,Low,Medium,Action
USA,R,5.95,Low,Medium,Drama
USA,R,5.92,Low,Medium,Comedy
France,R,6.7,Low,Medium,Comedy
France,R,6.71,Low,Medium,Comedy
France,R,6.75,Low,Medium,Comedy
France,R,6.74,Low,Medium,Action
France,R,6.79,Low,Medium,Action
Canada,R,6.59,Low,Medium,Comedy
Canada,R,6.52,Low,Medium,Drama
Canada,R,6.62,Low,Medium,Comedy
USA,R,7.43,High,Medium,Comedy
USA,R,7.42,High,Medium,Comedy
USA,R,7.3,High,Medium,Action
USA,PG,7.57,High,Medium,Comedy
USA,PG,7.61,High,Medium,Comedy
USA,PG,5.93,High,Medium,Comedy
USA,PG,6.05,High,Medium,Comedy
USA,PG,5.92,High,Medium,Comedy
USA,PG,7.49,High,Medium,Comedy
USA,PG,7.55,High,Medium,Drama
USA,PG,7.59,High,Medium,Comedy
USA,PG,6.93,High,Medium,Drama
USA,PG,7.03,High,Medium,Comedy
USA,PG,7.09,High,Medium,Comedy
Taiwan,PG-13,8,High,Medium,Comedy
Taiwan,PG-13,8.03,High,Medium,Drama
Taiwan,PG-13,8.02,High,Medium,Comedy
USA,R,8.47,High,Medium,Comedy
UK,R,8.1,High,Medium,Comedy
UK,R,8.1,High,Medium,History
UK,R,8.11,High,Medium,Drama
UK,R,8,High,Medium,Comedy
USA,PG,6.12,High,Medium,Comedy
USA,PG,6.16,High,Medium,Action
USA,PG-13,6.83,Low,Medium,Comedy
USA,PG-13,6.84,Low,Medium,Drama
USA,PG-13,7.91,High,Medium,Comedy
South Korea,R,6.64,Low,Low,History
South Korea,R,5.77,Low,Low,Action
South Korea,R,6.79,Low,Low,History
South Korea,R,6.61,Low,Low,History
USA,PG-13,5.51,Low,High,Family
USA,PG-13,5.53,Low,High,Family
USA,PG-13,5.4,Low,High,Family
UK,PG-13,8.2,High,Medium,History
UK,PG-13,8.18,High,Medium,Comedy
UK,PG-13,8.24,High,Medium,Action
UK,PG-13,8.21,High,Medium,History
USA,R,6.1,High,Medium,History
USA,R,6.16,High,Medium,Comedy
USA,PG,7.62,High,Low,Comedy
USA,PG,8.57,High,Low,History
USA,PG,7.54,High,Low,Comedy
USA,PG,8.45,High,Low,History
USA,PG,6.35,High,Medium,Comedy
USA,PG,6.25,High,Medium,Comedy
Canada,PG-13,6.21,High,Medium,Drama
Canada,PG-13,6.3,High,Medium,Sci-Fi
USA,R,7.93,Medium,Low,Action
USA,R,7.96,Medium,Low,Drama
USA,R,7.45,High,Medium,Comedy
USA,R,7.5,High,Medium,Comedy
USA,R,6.62,High,Medium,Comedy
UK,PG-13,8.39,Medium,Low,History
UK,PG-13,8.26,Medium,Low,History
USA,PG,7.59,High,Medium,Comedy
USA,PG,7.57,High,Medium,Sci-Fi
USA,PG-13,5.66,Medium,Medium,Comedy
USA,PG-13,5.63,Medium,Medium,Comedy
USA,PG,7.5,Medium,Medium,Comedy
USA,PG,7.32,Medium,Medium,Comedy
USA,PG,7.38,Medium,Medium,Drama
UK,PG-13,6.54,Medium,Medium,Action
UK,PG-13,6.49,Medium,Medium,Drama
UK,PG-13,6.48,Medium,Medium,Comedy
UK,PG-13,6.46,Medium,Medium,Sci-Fi
USA,PG-13,5.01,Medium,Medium,Drama
USA,PG-13,5.13,Medium,Medium,Action
USA,PG,5.54,Medium,Medium,Comedy
USA,PG,5.42,Medium,Medium,Comedy
USA,PG,5.58,Medium,Medium,Comedy
UK,R,8.38,Low,Medium,History
UK,R,8.31,Low,Medium,Comedy
USA,R,7.29,Medium,Medium,Comedy
USA,R,7.19,Medium,Medium,Comedy
USA,PG,5.37,Medium,Medium,Comedy
USA,PG,5.36,Medium,Medium,Comedy
USA,PG,5.35,Medium,Medium,Drama
USA,PG,5.31,Medium,Medium,Comedy
USA,PG,5.46,Medium,Medium,Comedy
USA,PG-13,6.53,Medium,Medium,Comedy
USA,PG-13,6.59,Medium,Medium,Comedy
USA,PG-13,6.51,Medium,Medium,Action
USA,PG-13,6.25,Medium,Medium,Sci-Fi
USA,PG-13,6.39,Medium,Medium,Drama
USA,PG-13,6.26,Medium,Medium,Comedy
USA,R,6.6,Medium,Medium,Drama
USA,R,6.48,Medium,Medium,Drama
USA,R,6.42,Medium,Medium,Comedy
USA,R,8.14,Medium,Low,History
USA,R,7.36,Medium,Low,Comedy
USA,R,8.26,Medium,Low,History
USA,R,7,Medium,Medium,Action
USA,R,6.93,Medium,Medium,Comedy
USA,R,6.94,Medium,Medium,Action
USA,R,5.78,Medium,Medium,Comedy
USA,R,8.72,Medium,Low,History
USA,R,7.76,Medium,Low,Action
USA,R,7.88,Medium,Low,Action
USA,PG-13,5.47,Medium,Medium,Comedy
USA,PG-13,5.44,Medium,Medium,Drama
USA,PG-13,5.56,Medium,Medium,Comedy
USA,PG-13,5.75,Medium,Medium,Comedy
USA,PG-13,5.74,Medium,Medium,Comedy
USA,PG-13,5.62,Medium,Medium,Action
USA,PG-13,5.63,Medium,Medium,Action
UK,PG-13,7.85,Medium,Medium,Comedy
UK,PG-13,7.77,Medium,Medium,Drama
UK,PG-13,7.79,Medium,Medium,History
USA,PG-13,5.25,Medium,Medium,Comedy
USA,PG-13,5.15,Medium,Medium,Action
USA,PG-13,6.82,Medium,Medium,Comedy
USA,PG-13,6.95,Medium,Medium,Comedy
USA,PG-13,6.9,Medium,Medium,Drama
UK,PG,8.49,Low,Medium,Comedy
UK,PG,8.58,Low,Medium,Comedy
UK,PG,8.47,Low,Medium,History
UK,PG,8.54,Low,Medium,History
UK,PG,8.56,Low,Medium,Comedy
USA,R,5.05,Medium,Medium,Drama
USA,R,7.19,Medium,Medium,History
USA,R,7.12,Medium,Medium,Comedy
USA,R,7.24,Medium,Medium,Comedy
USA,R,6.75,Medium,Medium,Action
USA,R,6.71,Medium,Medium,Action
USA,R,6.66,Medium,Medium,Drama
USA,PG-13,6.25,Medium,Medium,Drama
USA,PG-13,6.27,Medium,Medium,Comedy
USA,R,4.17,Medium,Medium,Comedy
USA,R,4.24,Medium,Medium,Drama
USA,R,4.25,Medium,Medium,Action
USA,PG-13,5.26,High,High,Family
USA,PG-13,5.94,High,High,Sci-Fi
USA,PG-13,5.1,High,High,Family
USA,PG,8.16,Medium,Medium,Drama
USA,PG,8.17,Medium,Medium,Comedy
USA,PG,8.2,Medium,Medium,Comedy
USA,PG,8.22,Medium,Medium,Sci-Fi
USA,PG-13,7.68,Medium,Medium,Comedy
USA,PG-13,7.73,Medium,Medium,History
USA,R,7.88,Medium,Medium,Action
USA,R,7.89,Medium,Medium,Comedy
Germany,PG,4.64,Medium,Medium,Comedy
Germany,PG,4.6,Medium,Medium,Comedy
Germany,PG,4.77,Medium,Medium,Drama
Germany,PG,4.64,Medium,Medium,Comedy
