Party,Music,Host,WasThere,WasNotThere,CaloriesDanc
Fun,HipHop,Alex,Billy,Joe,427
Fun,None,Sonya,Ada,Joe,322
Fun,None,Katya,Billy,Joe,480
Boring,Techno,Katya,Janusz,Angela,3
Fun,Techno,Sonya,Billy,Vladimir,377
Fun,HipHop,Xi,Qiong,Vladimir,310
Boring,Techno,Sonya,Janusz,Manny,279
Boring,Classical,Katya,Janusz,Angela,347
Boring,HipHop,Sonya,Ada,Manny,62
Boring,Techno,Janek,Janusz,Manny,231
Boring,Classical,Alex,Janusz,Angela,492
Boring,HipHop,Xi,Eva,Angela,471
Boring,None,Xi,Eva,Angela,208
Fun,Classical,Sonya,Eva,Vladimir,410
ItwasOK,Classical,Alex,Janusz,Joe,324
Fun,Classical,Alex,Qiong,Vladimir,413
Boring,Techno,Xi,Ada,Joe,350
Fun,Techno,Katya,Qiong,Vladimir,498
Fun,HipHop,Katya,Eva,Manny,31
Fun,Classical,Janek,Janusz,Manny,336
Fun,Classical,Katya,Billy,Joe,314
Fun,Techno,Janek,Janusz,Vladimir,181
Fun,None,Alex,Billy,Manny,374
Boring,Classical,Sonya,Eva,Angela,234
Fun,HipHop,Katya,Billy,Joe,358
Fun,Techno,Katya,Eva,Vladimir,19
Fun,Rock,Janek,Eva,Vladimir,311
Fun,HipHop,Alex,Eva,Joe,389
Boring,Classical,Alex,Janusz,Manny,485
Boring,Techno,Alex,Billy,Angela,471
Fun,Rock,Katya,Billy,Vladimir,195
ItwasOK,None,Janek,Eva,Joe,153
Boring,Rock,Katya,Eva,Joe,67
Fun,HipHop,Katya,Qiong,Vladimir,285
Fun,Techno,Janek,Janusz,Manny,368
Boring,Classical,Xi,Eva,Angela,23
Fun,HipHop,Janek,Ada,Vladimir,46
ItwasOK,Rock,Alex,Janusz,Manny,340
Fun,Classical,Sonya,Eva,Vladimir,99
Fun,HipHop,Alex,Qiong,Angela,271
ItwasOK,HipHop,Sonya,Janusz,Joe,306
Boring,Rock,Xi,Billy,Joe,461
Fun,HipHop,Katya,Janusz,Vladimir,265
Fun,HipHop,Katya,Billy,Joe,231
Boring,Classical,Alex,Qiong,Joe,190
Fun,Classical,Janek,Janusz,Vladimir,92
Fun,Rock,Katya,Billy,Vladimir,243
Fun,Rock,Sonya,Eva,Vladimir,472
Boring,None,Janek,Billy,Angela,255
Fun,Classical,Katya,Eva,Vladimir,62
Boring,None,Sonya,Janusz,Joe,149
ItwasOK,Techno,Janek,Ada,Manny,58
Fun,Techno,Xi,Billy,Vladimir,308
Fun,Techno,Janek,Ada,Vladimir,272
Fun,None,Katya,Ada,Vladimir,155
Boring,Techno,Alex,Ada,Manny,238
Boring,None,Alex,Eva,Manny,102
Fun,HipHop,Xi,Eva,Vladimir,201
ItwasOK,HipHop,Janek,Janusz,Joe,137
ItwasOK,None,Janek,Eva,Joe,285
ItwasOK,Classical,Alex,Qiong,Manny,384
Fun,Rock,Katya,Eva,Vladimir,81
Boring,Rock,Janek,Eva,Joe,67
Boring,Rock,Sonya,Qiong,Angela,401
Boring,HipHop,Janek,Billy,Joe,195
Boring,None,Janek,Qiong,Angela,399
ItwasOK,Rock,Sonya,Qiong,Manny,384
Fun,Classical,Sonya,Qiong,Manny,10
ItwasOK,Techno,Janek,Janusz,Joe,500
Fun,Techno,Sonya,Ada,Joe,54
Fun,None,Alex,Janusz,Manny,226
Fun,HipHop,Janek,Eva,Vladimir,185
Fun,HipHop,Alex,Qiong,Vladimir,175
Fun,Classical,Xi,Eva,Vladimir,270
ItwasOK,None,Katya,Eva,Joe,214
ItwasOK,Techno,Janek,Ada,Manny,93
ItwasOK,Rock,Katya,Ada,Joe,18
Fun,HipHop,Alex,Ada,Joe,482
Fun,HipHop,Katya,Eva,Manny,111
Boring,None,Xi,Billy,Joe,441
Boring,Techno,Sonya,Eva,Angela,226
Fun,Rock,Sonya,Ada,Vladimir,280
ItwasOK,None,Katya,Ada,Manny,401
Fun,HipHop,Janek,Ada,Manny,363
Boring,None,Xi,Billy,Manny,247
Fun,HipHop,Sonya,Janusz,Manny,338
Fun,None,Janek,Janusz,Vladimir,435
Boring,Techno,Janek,Ada,Angela,95
Fun,Classical,Katya,Eva,Angela,389
Fun,Techno,Katya,Ada,Vladimir,216
Fun,HipHop,Katya,Janusz,Vladimir,107
Fun,Techno,Xi,Eva,Vladimir,396
Boring,Rock,Xi,Qiong,Angela,238
Fun,None,Sonya,Eva,Vladimir,464
ItwasOK,Techno,Katya,Janusz,Manny,39
Boring,Techno,Janek,Qiong,Angela,241
Fun,Classical,Sonya,Eva,Vladimir,114
ItwasOK,Classical,Katya,Billy,Joe,109
Fun,Classical,Xi,Qiong,Vladimir,288
Fun,Classical,Sonya,Ada,Vladimir,219
Fun,Techno,Alex,Eva,Vladimir,94
Boring,None,Katya,Qiong,Manny,13
ItwasOK,Classical,Sonya,Janusz,Joe,48
Boring,Techno,Janek,Qiong,Joe,291
Boring,Classical,Xi,Qiong,Joe,485
Fun,HipHop,Xi,Qiong,Vladimir,100
Fun,None,Janek,Janusz,Vladimir,61
Boring,Techno,Katya,Janusz,Angela,54
Fun,None,Janek,Janusz,Vladimir,401
Boring,Rock,Sonya,Eva,Angela,74
Boring,Rock,Janek,Billy,Angela,359
Boring,Techno,Katya,Billy,Manny,429
Boring,None,Xi,Qiong,Manny,80
Fun,HipHop,Xi,Eva,Vladimir,380
Fun,Classical,Sonya,Qiong,Vladimir,411
Fun,None,Xi,Qiong,Vladimir,454
Fun,Classical,Sonya,Qiong,Joe,212
Boring,None,Alex,Billy,Angela,384
Boring,None,Sonya,Qiong,Angela,157
ItwasOK,Rock,Janek,Qiong,Joe,67
Fun,HipHop,Janek,Janusz,Vladimir,52
Boring,Rock,Janek,Eva,Angela,375
Boring,Rock,Katya,Eva,Manny,95
Fun,HipHop,Alex,Janusz,Manny,355
Boring,Classical,Xi,Janusz,Angela,11
Fun,HipHop,Janek,Billy,Vladimir,342
Fun,HipHop,Janek,Ada,Angela,449
ItwasOK,HipHop,Sonya,Billy,Manny,71
Boring,Classical,Janek,Ada,Joe,420
Boring,Classical,Xi,Qiong,Joe,19
Boring,Classical,Alex,Billy,Manny,462
ItwasOK,Classical,Alex,Billy,Manny,192
Fun,Techno,Alex,Billy,Vladimir,290
Boring,Classical,Katya,Janusz,Manny,267
Boring,HipHop,Katya,Ada,Joe,42
Boring,Rock,Sonya,Janusz,Angela,91
ItwasOK,Techno,Janek,Ada,Manny,314
Fun,Classical,Alex,Ada,Joe,99
ItwasOK,HipHop,Katya,Billy,Joe,109
Fun,Techno,Katya,Qiong,Vladimir,218
ItwasOK,HipHop,Janek,Janusz,Joe,61
Boring,Techno,Xi,Ada,Joe,59
ItwasOK,None,Sonya,Billy,Manny,493
ItwasOK,Classical,Janek,Qiong,Joe,140
Boring,Techno,Xi,Janusz,Angela,402
Boring,Rock,Xi,Qiong,Angela,442
Fun,Rock,Katya,Qiong,Joe,84
Fun,Classical,Janek,Ada,Vladimir,264
Fun,HipHop,Janek,Billy,Vladimir,143
Boring,None,Xi,Eva,Manny,254
Boring,Rock,Janek,Eva,Angela,248
Fun,Rock,Katya,Billy,Manny,24
Fun,None,Alex,Billy,Vladimir,295
Fun,Rock,Xi,Janusz,Vladimir,385
Fun,HipHop,Katya,Eva,Vladimir,367
Fun,Techno,Xi,Billy,Vladimir,435
Boring,None,Alex,Ada,Joe,205
Boring,Rock,Alex,Ada,Manny,19
Fun,Rock,Katya,Janusz,Joe,259
Boring,Techno,Xi,Eva,Angela,138
Fun,Rock,Alex,Qiong,Manny,33
Boring,None,Xi,Qiong,Joe,428
Fun,Rock,Alex,Janusz,Vladimir,43
Fun,Classical,Janek,Ada,Vladimir,408
Boring,Rock,Alex,Ada,Angela,323
Fun,HipHop,Janek,Janusz,Joe,335
Fun,HipHop,Sonya,Ada,Manny,420
Fun,HipHop,Alex,Ada,Vladimir,381
Fun,HipHop,Katya,Janusz,Vladimir,221
Boring,Rock,Xi,Eva,Angela,120
Boring,Rock,Xi,Ada,Manny,330
Boring,Classical,Xi,Ada,Angela,117
Boring,Techno,Alex,Janusz,Manny,396
Boring,Rock,Katya,Ada,Manny,56
Boring,None,Alex,Billy,Angela,156
ItwasOK,HipHop,Sonya,Billy,Joe,41
Fun,Rock,Alex,Ada,Vladimir,248
ItwasOK,HipHop,Alex,Janusz,Manny,43
Boring,None,Xi,Ada,Angela,107
Fun,Classical,Xi,Janusz,Vladimir,152
Boring,Rock,Katya,Billy,Angela,207
Fun,None,Alex,Billy,Joe,152
Boring,Techno,Janek,Eva,Manny,430
Fun,Techno,Katya,Qiong,Joe,98
Boring,Classical,Alex,Ada,Joe,102
Boring,Classical,Janek,Janusz,Angela,124
Boring,Classical,Janek,Janusz,Angela,254
Fun,HipHop,Janek,Qiong,Manny,258
Boring,Classical,Sonya,Ada,Joe,23
Fun,Techno,Alex,Ada,Vladimir,58
Fun,Classical,Sonya,Ada,Joe,476
Boring,Techno,Xi,Janusz,Manny,445
Fun,Rock,Katya,Ada,Joe,86
Fun,None,Alex,Janusz,Manny,78
Boring,Classical,Sonya,Ada,Joe,244
Fun,Classical,Xi,Qiong,Vladimir,412
Boring,Techno,Alex,Billy,Angela,96
ItwasOK,HipHop,Sonya,Ada,Joe,14
Boring,Techno,Katya,Billy,Manny,246
Fun,Techno,Katya,Billy,Vladimir,385
Fun,Classical,Katya,Ada,Vladimir,85
Boring,Techno,Xi,Ada,Manny,1
ItwasOK,Classical,Janek,Janusz,Joe,342
Boring,HipHop,Xi,Janusz,Angela,0
Fun,None,Alex,Ada,Manny,353
ItwasOK,HipHop,Alex,Janusz,Manny,10
Fun,Techno,Katya,Billy,Vladimir,425
Fun,None,Janek,Ada,Vladimir,18
Boring,Classical,Katya,Qiong,Angela,465
Fun,None,Janek,Billy,Manny,383
Fun,HipHop,Alex,Ada,Manny,106
Fun,Classical,Katya,Ada,Manny,418
Boring,None,Xi,Eva,Joe,67
Fun,None,Katya,Billy,Manny,423
Fun,HipHop,Katya,Billy,Joe,394
Boring,Classical,Alex,Qiong,Angela,432
Fun,Classical,Xi,Billy,Vladimir,370
Boring,None,Sonya,Billy,Angela,166
ItwasOK,Techno,Alex,Billy,Joe,253
ItwasOK,Rock,Katya,Ada,Joe,269
Fun,HipHop,Xi,Ada,Vladimir,411
Fun,Rock,Janek,Eva,Manny,61
Fun,HipHop,Katya,Billy,Manny,373
Fun,HipHop,Janek,Ada,Manny,117
Fun,Classical,Alex,Qiong,Joe,434
ItwasOK,Classical,Xi,Eva,Angela,410
Boring,None,Xi,Billy,Manny,476
Fun,None,Katya,Eva,Manny,231
Boring,Techno,Xi,Billy,Manny,304
ItwasOK,Classical,Xi,Janusz,Angela,473
Boring,Rock,Janek,Ada,Joe,203
Boring,Classical,Sonya,Ada,Joe,499
Boring,HipHop,Xi,Eva,Angela,405
Fun,None,Alex,Eva,Joe,340
Fun,Classical,Sonya,Billy,Manny,201
Boring,None,Alex,Qiong,Angela,219
Boring,None,Alex,Billy,Angela,451
Boring,Techno,Alex,Qiong,Manny,296
Boring,Techno,Janek,Janusz,Joe,381
Boring,Techno,Xi,Eva,Angela,459
Boring,None,Xi,Qiong,Joe,357
Boring,Rock,Xi,Billy,Angela,453
Fun,HipHop,Xi,Ada,Vladimir,246
Fun,HipHop,Alex,Janusz,Joe,256
Fun,Classical,Katya,Janusz,Vladimir,282
ItwasOK,Classical,Katya,Eva,Joe,315
Fun,Rock,Sonya,Qiong,Vladimir,422
ItwasOK,Rock,Janek,Eva,Manny,300
Fun,Classical,Sonya,Billy,Joe,131
ItwasOK,Classical,Alex,Qiong,Angela,271
Boring,Rock,Xi,Janusz,Joe,176
Boring,Techno,Sonya,Eva,Joe,297
Fun,Techno,Janek,Eva,Vladimir,406
Fun,Classical,Alex,Qiong,Vladimir,298
Boring,Techno,Alex,Eva,Angela,195
ItwasOK,Classical,Janek,Eva,Joe,476
ItwasOK,Techno,Sonya,Eva,Joe,372
Fun,Classical,Katya,Janusz,Angela,233
Fun,Classical,Xi,Eva,Angela,347
Boring,Rock,Sonya,Qiong,Angela,328
Fun,Techno,Xi,Janusz,Vladimir,94
Boring,Rock,Alex,Eva,Angela,477
Boring,HipHop,Xi,Billy,Joe,470
Fun,HipHop,Sonya,Eva,Manny,50
Fun,HipHop,Katya,Janusz,Joe,290
Fun,Classical,Janek,Eva,Joe,298
Fun,None,Alex,Qiong,Manny,96
Boring,Techno,Janek,Billy,Manny,174
Boring,Rock,Janek,Eva,Manny,249
ItwasOK,Rock,Alex,Eva,Angela,495
Boring,Classical,Alex,Ada,Manny,291
Boring,Techno,Xi,Janusz,Manny,415
Boring,Rock,Alex,Ada,Angela,286
Boring,Rock,Sonya,Billy,Vladimir,460
Boring,HipHop,Xi,Ada,Joe,349
Boring,None,Xi,Janusz,Manny,304
Boring,Rock,Xi,Qiong,Joe,291
Fun,None,Alex,Eva,Joe,92
Boring,None,Xi,Billy,Joe,49
Boring,Classical,Xi,Qiong,Joe,496
Fun,Techno,Katya,Eva,Vladimir,389
Fun,HipHop,Sonya,Billy,Manny,368
Fun,Rock,Xi,Qiong,Vladimir,360
Fun,HipHop,Sonya,Billy,Vladimir,318
ItwasOK,None,Katya,Janusz,Manny,200
Fun,HipHop,Alex,Ada,Manny,333
Boring,Techno,Xi,Eva,Manny,382
Fun,Rock,Alex,Ada,Manny,173
Boring,Techno,Xi,Ada,Joe,462
Fun,Classical,Alex,Qiong,Vladimir,17
Fun,Rock,Sonya,Ada,Manny,295
Fun,HipHop,Sonya,Billy,Manny,454
Boring,Rock,Janek,Qiong,Angela,271
Fun,HipHop,Alex,Eva,Vladimir,395
Fun,Rock,Xi,Qiong,Vladimir,109
Fun,None,Xi,Ada,Angela,386
Boring,Techno,Xi,Ada,Joe,137
Boring,Classical,Janek,Billy,Joe,27
ItwasOK,Classical,Janek,Ada,Joe,453
Fun,Classical,Sonya,Janusz,Vladimir,227
Fun,HipHop,Xi,Qiong,Vladimir,57
ItwasOK,None,Sonya,Janusz,Manny,1
Fun,HipHop,Sonya,Billy,Manny,21
Boring,Techno,Xi,Ada,Joe,425
ItwasOK,Classical,Janek,Qiong,Joe,464
Fun,HipHop,Alex,Qiong,Vladimir,149
Fun,HipHop,Sonya,Qiong,Vladimir,450
Boring,Techno,Alex,Janusz,Angela,471
ItwasOK,Techno,Katya,Qiong,Manny,84
Boring,Techno,Xi,Qiong,Manny,314
Boring,None,Sonya,Billy,Joe,135
ItwasOK,HipHop,Janek,Qiong,Manny,96
Boring,Techno,Xi,Ada,Manny,251
Fun,Classical,Sonya,Janusz,Joe,390
ItwasOK,Techno,Katya,Eva,Joe,105
Boring,None,Xi,Billy,Joe,355
Fun,Classical,Katya,Eva,Vladimir,203
Fun,Rock,Sonya,Janusz,Vladimir,382
Fun,HipHop,Alex,Ada,Angela,226
Boring,Classical,Janek,Billy,Manny,235
Boring,Techno,Sonya,Eva,Manny,485
Boring,Techno,Xi,Ada,Manny,7
Boring,Rock,Xi,Janusz,Angela,253
Boring,Techno,Sonya,Qiong,Angela,16
Fun,Techno,Alex,Ada,Vladimir,246
Boring,None,Alex,Qiong,Manny,212
Boring,None,Janek,Billy,Angela,126
Boring,Techno,Xi,Ada,Joe,161
Boring,None,Katya,Ada,Angela,368
Boring,Rock,Xi,Qiong,Angela,42
Boring,Techno,Sonya,Billy,Joe,478
Boring,Rock,Katya,Eva,Joe,383
Fun,HipHop,Alex,Janusz,Manny,364
Boring,None,Xi,Janusz,Manny,499
Boring,Techno,Xi,Eva,Angela,305
Fun,None,Sonya,Eva,Joe,86
Fun,Rock,Janek,Eva,Vladimir,49
Fun,HipHop,Alex,Ada,Manny,339
Boring,Techno,Katya,Ada,Joe,174
Fun,Techno,Alex,Qiong,Vladimir,484
Fun,HipHop,Sonya,Qiong,Joe,433
Boring,Techno,Xi,Eva,Joe,15
Boring,Techno,Janek,Qiong,Angela,186
Boring,Classical,Sonya,Billy,Angela,149
Boring,None,Alex,Ada,Joe,398
Boring,None,Sonya,Eva,Joe,146
Fun,Techno,Sonya,Ada,Vladimir,280
Fun,HipHop,Katya,Eva,Vladimir,490
Boring,HipHop,Xi,Billy,Angela,108
Boring,Techno,Xi,Eva,Manny,399
Boring,None,Xi,Eva,Angela,12
Boring,None,Janek,Qiong,Angela,356
Fun,Rock,Alex,Ada,Joe,37
Fun,HipHop,Xi,Billy,Vladimir,141
Boring,Techno,Janek,Eva,Joe,374
Fun,Techno,Sonya,Qiong,Vladimir,407
Boring,Classical,Janek,Ada,Joe,224
Boring,HipHop,Katya,Eva,Joe,154
Boring,Techno,Xi,Janusz,Joe,170
Fun,HipHop,Alex,Billy,Vladimir,255
Fun,Techno,Alex,Qiong,Vladimir,394
Boring,Techno,Xi,Ada,Joe,223
Boring,Rock,Janek,Billy,Joe,68
Fun,HipHop,Katya,Qiong,Manny,348
Boring,HipHop,Xi,Billy,Manny,12
Fun,None,Katya,Ada,Vladimir,385
Boring,None,Sonya,Qiong,Angela,5
ItwasOK,None,Katya,Ada,Manny,490
Fun,Classical,Alex,Eva,Vladimir,92
Boring,Classical,Katya,Eva,Joe,44
Boring,Techno,Sonya,Qiong,Angela,476
Boring,None,Alex,Janusz,Joe,224
Boring,Rock,Xi,Janusz,Joe,240
Fun,Classical,Janek,Billy,Joe,393
Boring,None,Xi,Janusz,Angela,342
Boring,HipHop,Sonya,Ada,Manny,305
Boring,Rock,Alex,Billy,Angela,103
Fun,None,Katya,Eva,Manny,253
Boring,None,Sonya,Qiong,Manny,236
Boring,HipHop,Janek,Ada,Manny,81
Fun,None,Katya,Eva,Angela,287
Fun,Classical,Katya,Ada,Vladimir,296
Fun,Rock,Xi,Eva,Vladimir,27
Boring,Classical,Janek,Qiong,Angela,36
Boring,None,Alex,Ada,Angela,172
ItwasOK,None,Katya,Qiong,Manny,303
Fun,None,Katya,Eva,Vladimir,416
Fun,Classical,Katya,Janusz,Vladimir,103
Fun,Techno,Alex,Janusz,Manny,309
Boring,Techno,Alex,Billy,Angela,230
Fun,None,Katya,Janusz,Manny,319
Fun,HipHop,Xi,Eva,Vladimir,388
Fun,HipHop,Alex,Eva,Manny,212
Fun,Techno,Janek,Qiong,Joe,344
Fun,HipHop,Katya,Qiong,Vladimir,116
Fun,None,Katya,Eva,Manny,325
Fun,HipHop,Alex,Ada,Joe,129
Fun,None,Alex,Ada,Vladimir,210
Boring,Techno,Alex,Eva,Manny,214
Fun,Rock,Katya,Eva,Angela,226
Fun,Rock,Sonya,Billy,Vladimir,201
Fun,Classical,Janek,Qiong,Vladimir,315
ItwasOK,Classical,Alex,Eva,Joe,189
Fun,Rock,Alex,Ada,Vladimir,296
Fun,HipHop,Sonya,Ada,Vladimir,411
Boring,None,Janek,Billy,Angela,196
Fun,HipHop,Sonya,Billy,Angela,253
Boring,None,Alex,Qiong,Angela,198
Boring,None,Alex,Eva,Manny,246
Boring,None,Xi,Ada,Joe,395
Boring,HipHop,Xi,Ada,Manny,190
Fun,Techno,Alex,Janusz,Joe,441
Fun,Classical,Katya,Billy,Angela,304
Boring,Techno,Xi,Eva,Joe,222
ItwasOK,Rock,Janek,Qiong,Joe,355
ItwasOK,None,Sonya,Qiong,Joe,466
Boring,Techno,Katya,Billy,Manny,473
Fun,Techno,Xi,Janusz,Vladimir,142
Boring,Techno,Alex,Janusz,Angela,160
Boring,Classical,Xi,Eva,Angela,443
Boring,None,Xi,Qiong,Manny,254
Boring,HipHop,Sonya,Billy,Joe,128
ItwasOK,Rock,Katya,Qiong,Joe,327
Boring,None,Alex,Ada,Angela,396
Boring,Techno,Sonya,Billy,Vladimir,389
Fun,HipHop,Katya,Ada,Manny,275
Fun,Techno,Janek,Ada,Joe,89
Fun,None,Alex,Ada,Joe,407
Fun,Techno,Janek,Janusz,Manny,321
Fun,Rock,Xi,Eva,Vladimir,500
Fun,Rock,Alex,Ada,Vladimir,88
Fun,Techno,Xi,Eva,Vladimir,116
Fun,HipHop,Katya,Eva,Manny,308
Fun,None,Xi,Qiong,Vladimir,362
Boring,Classical,Janek,Eva,Angela,286
Boring,HipHop,Xi,Janusz,Manny,208
Fun,Rock,Alex,Eva,Vladimir,179
ItwasOK,Classical,Sonya,Janusz,Joe,183
Boring,Rock,Sonya,Eva,Angela,242
ItwasOK,None,Janek,Ada,Manny,116
ItwasOK,None,Katya,Billy,Angela,21
ItwasOK,Techno,Sonya,Qiong,Joe,291
Boring,Techno,Alex,Billy,Manny,373
Boring,HipHop,Xi,Janusz,Angela,341
Fun,Techno,Katya,Qiong,Vladimir,102
Boring,Techno,Sonya,Eva,Angela,357
Boring,Classical,Alex,Ada,Angela,67
Fun,HipHop,Sonya,Eva,Angela,449
Boring,Classical,Xi,Qiong,Manny,376
Fun,HipHop,Katya,Billy,Vladimir,186
Fun,Techno,Katya,Billy,Joe,297
ItwasOK,Classical,Alex,Ada,Joe,73
Fun,Techno,Alex,Eva,Joe,54
Boring,Classical,Alex,Ada,Joe,399
Boring,Techno,Janek,Qiong,Manny,258
ItwasOK,Classical,Alex,Janusz,Joe,456
Boring,HipHop,Janek,Billy,Manny,408
Fun,Classical,Sonya,Ada,Joe,145
Boring,HipHop,Katya,Qiong,Angela,139
Boring,HipHop,Janek,Billy,Manny,125
Fun,Rock,Sonya,Qiong,Vladimir,96
Fun,None,Katya,Eva,Manny,212
Boring,None,Katya,Eva,Angela,440
Boring,Techno,Xi,Eva,Angela,49
Fun,Techno,Alex,Ada,Vladimir,59
Boring,Rock,Sonya,Ada,Angela,146
Fun,HipHop,Sonya,Billy,Joe,86
Fun,Techno,Janek,Billy,Vladimir,193
Boring,None,Xi,Billy,Joe,141
Fun,Classical,Alex,Eva,Joe,266
Boring,Techno,Xi,Eva,Joe,47
Fun,None,Alex,Ada,Manny,43
Boring,Rock,Janek,Ada,Joe,296
Fun,HipHop,Alex,Eva,Vladimir,47
ItwasOK,Classical,Janek,Qiong,Joe,4
Fun,Techno,Janek,Qiong,Joe,152
Fun,None,Katya,Qiong,Vladimir,223
Fun,Classical,Xi,Billy,Vladimir,247
Fun,Classical,Janek,Qiong,Vladimir,238
Fun,Classical,Janek,Janusz,Vladimir,271
ItwasOK,Techno,Xi,Ada,Angela,421
ItwasOK,Techno,Alex,Janusz,Manny,382
Boring,None,Alex,Janusz,Angela,192
ItwasOK,None,Janek,Janusz,Joe,466
Boring,Classical,Xi,Janusz,Manny,268
Fun,HipHop,Janek,Eva,Vladimir,102
Boring,None,Xi,Eva,Joe,152
Boring,Techno,Janek,Ada,Angela,404
ItwasOK,Rock,Janek,Billy,Manny,500
Boring,None,Xi,Eva,Joe,462
Fun,Rock,Sonya,Janusz,Vladimir,208
Boring,None,Xi,Eva,Angela,403
Fun,Classical,Xi,Ada,Vladimir,6
Boring,None,Sonya,Qiong,Manny,225
Fun,None,Sonya,Ada,Manny,84
Fun,None,Alex,Billy,Joe,194
Fun,None,Sonya,Qiong,Manny,281
Boring,None,Xi,Billy,Angela,326
ItwasOK,HipHop,Alex,Eva,Joe,440
Boring,Classical,Alex,Janusz,Joe,472
Fun,HipHop,Alex,Eva,Joe,167
Boring,Classical,Xi,Billy,Manny,117
ItwasOK,Classical,Janek,Janusz,Manny,426
Fun,None,Xi,Qiong,Vladimir,47
ItwasOK,Classical,Sonya,Ada,Manny,53
Fun,Classical,Katya,Eva,Manny,421
Boring,Techno,Janek,Billy,Angela,2
Boring,None,Alex,Billy,Angela,40
Boring,None,Janek,Janusz,Angela,11
Fun,Classical,Sonya,Eva,Joe,204
Fun,Techno,Janek,Janusz,Vladimir,493
Fun,HipHop,Katya,Billy,Joe,214
Boring,None,Janek,Janusz,Angela,335
Fun,HipHop,Sonya,Billy,Vladimir,394
Fun,Rock,Xi,Billy,Vladimir,294
Fun,Classical,Xi,Janusz,Vladimir,128
Boring,Rock,Janek,Ada,Angela,101
Fun,HipHop,Sonya,Ada,Manny,205
Fun,HipHop,Sonya,Qiong,Joe,276
Fun,HipHop,Katya,Ada,Joe,497
Fun,Rock,Sonya,Billy,Joe,332
ItwasOK,Techno,Alex,Billy,Joe,110
Fun,None,Janek,Billy,Vladimir,46
ItwasOK,HipHop,Alex,Ada,Joe,211
Fun,Classical,Sonya,Eva,Vladimir,39
Fun,None,Alex,Qiong,Joe,52
Boring,None,Janek,Eva,Angela,401
Fun,Classical,Alex,Qiong,Vladimir,116
Fun,Techno,Katya,Qiong,Vladimir,266
Fun,Rock,Katya,Eva,Vladimir,89
Fun,Techno,Sonya,Ada,Joe,223
Fun,Techno,Janek,Qiong,Vladimir,102
Fun,None,Alex,Janusz,Joe,103
Boring,Classical,Alex,Janusz,Manny,117
Fun,HipHop,Katya,Janusz,Joe,494
ItwasOK,None,Sonya,Eva,Manny,137
Boring,Classical,Janek,Eva,Manny,143
Boring,Classical,Janek,Billy,Angela,296
Fun,Classical,Sonya,Billy,Vladimir,404
Fun,None,Janek,Janusz,Vladimir,412
Fun,HipHop,Alex,Eva,Manny,136
Fun,Techno,Sonya,Billy,Manny,43
Fun,HipHop,Alex,Ada,Angela,317
Boring,Rock,Alex,Qiong,Angela,103
Boring,None,Xi,Eva,Joe,488
Fun,Classical,Sonya,Qiong,Joe,471
Boring,Classical,Alex,Billy,Angela,423
Fun,HipHop,Sonya,Billy,Manny,253
Fun,Techno,Sonya,Billy,Joe,372
ItwasOK,Techno,Katya,Ada,Manny,361
Boring,Rock,Xi,Eva,Angela,310
Boring,Classical,Janek,Ada,Manny,399
Fun,Rock,Sonya,Ada,Vladimir,464
Fun,Classical,Katya,Billy,Vladimir,332
Fun,HipHop,Sonya,Janusz,Vladimir,426
Fun,HipHop,Alex,Eva,Joe,296
Boring,Classical,Katya,Janusz,Angela,216
Fun,Techno,Janek,Qiong,Vladimir,165
Boring,HipHop,Xi,Janusz,Angela,344
Boring,Classical,Xi,Ada,Joe,125
ItwasOK,HipHop,Xi,Janusz,Angela,186
Boring,None,Alex,Janusz,Angela,145
Boring,Techno,Xi,Janusz,Angela,493
Fun,None,Janek,Janusz,Vladimir,419
Fun,HipHop,Janek,Janusz,Vladimir,9
Boring,Techno,Alex,Qiong,Manny,130
Fun,Classical,Sonya,Eva,Vladimir,246
Fun,HipHop,Sonya,Janusz,Angela,338
ItwasOK,Rock,Janek,Ada,Manny,383
Boring,None,Sonya,Billy,Angela,413
Boring,HipHop,Katya,Janusz,Joe,75
Boring,None,Janek,Qiong,Angela,64
Fun,HipHop,Xi,Billy,Vladimir,93
Fun,Classical,Katya,Eva,Manny,130
Fun,HipHop,Alex,Janusz,Manny,300
Fun,Techno,Sonya,Janusz,Vladimir,450
Fun,Techno,Xi,Janusz,Vladimir,68
Boring,Rock,Sonya,Ada,Angela,16
Boring,Rock,Janek,Qiong,Angela,358
Boring,Rock,Xi,Eva,Manny,240
Boring,HipHop,Xi,Qiong,Manny,2
Fun,Classical,Sonya,Qiong,Vladimir,399
Fun,Rock,Janek,Ada,Vladimir,365
Fun,Techno,Xi,Billy,Vladimir,222
Boring,Classical,Xi,Billy,Joe,279
Boring,None,Xi,Janusz,Manny,405
Boring,Techno,Janek,Eva,Angela,238
Boring,HipHop,Xi,Billy,Angela,445
Fun,Rock,Sonya,Janusz,Vladimir,310
Boring,HipHop,Sonya,Ada,Angela,194
ItwasOK,Classical,Katya,Janusz,Joe,173
Boring,Techno,Alex,Eva,Angela,14
Boring,HipHop,Xi,Janusz,Joe,296
Boring,Techno,Alex,Janusz,Manny,230
Fun,None,Xi,Eva,Vladimir,398
Boring,Techno,Sonya,Ada,Angela,112
Fun,Rock,Sonya,Janusz,Vladimir,236
Boring,None,Xi,Eva,Angela,399
Fun,Classical,Janek,Janusz,Vladimir,474
ItwasOK,Classical,Sonya,Eva,Manny,335
