"Studentid","Attendance","Major","Questions","Score","Seniority","Texting","Grade"
"42801","49","Cs","Always","0","Freshman","Always","Fail"
"42802","0","Cs","Rarely","8","Freshman","Always","Fail"
"42803","99","Communication","Always","6","Junior","Always","Pass"
"42804","62","Cs","Always","95","Freshman","Always","Pass"
"42805","97","Communication","Rarely","83","Senior","Always","Pass"
"42806","83","Polsci","Always","45","Junior","Rarely","Pass"
"42807","74","Stat","Always","36","Sophomore","Always","Pass"
"42808","51","Communication","Rarely","25","Senior","Rarely","Fail"
"42809","66","Cs","Always","33","Junior","Always","Fail"
"42810","66","Polsci","Rarely","14","Freshman","Rarely","Fail"
"42811","87","Cs","Rarely","3","Sophomore","Always","Fail"
"42812","46","Stat","Rarely","69","Senior","Rarely","Pass"
"42813","57","Stat","Rarely","97","Junior","Rarely","Pass"
"42814","26","Cs","Always","92","Sophomore","Always","Pass"
"42815","12","Communication","Rarely","68","Junior","Always","Pass"
"42816","20","Cs","Always","7","Senior","Always","Fail"
"42817","62","Cs","Always","21","Senior","Always","Fail"
"42818","33","Stat","Rarely","40","Junior","Always","Pass"
"42819","94","Cs","Always","87","Junior","Always","Pass"
"42820","42","Polsci","Rarely","47","Sophomore","Always","Fail"
"42821","15","Stat","Always","5","Senior","Rarely","Pass"
"42822","56","Stat","Always","40","Senior","Always","Pass"
"42823","51","Stat","Rarely","26","Freshman","Always","Fail"
"42824","95","Stat","Always","77","Sophomore","Rarely","Pass"
"42825","4","Polsci","Always","53","Sophomore","Always","Pass"
"42826","49","Stat","Rarely","42","Freshman","Rarely","Fail"
"42827","11","Stat","Always","43","Freshman","Always","Pass"
"42828","29","Cs","Always","27","Junior","Always","Fail"
"42829","19","Stat","Rarely","72","Senior","Rarely","Pass"
"42830","93","Communication","Rarely","84","Junior","Always","Pass"
"42831","11","Communication","Always","48","Freshman","Rarely","Pass"
"42832","19","Polsci","Rarely","26","Junior","Always","Fail"
"42833","18","Stat","Always","46","Junior","Always","Fail"
"42834","78","Stat","Always","76","Senior","Rarely","Pass"
"42835","5","Polsci","Rarely","54","Junior","Always","Pass"
"42836","57","Cs","Always","88","Junior","Rarely","Pass"
"42837","73","Communication","Rarely","22","Senior","Always","Fail"
"42838","88","Stat","Always","26","Freshman","Rarely","Fail"
"42839","83","Cs","Rarely","35","Sophomore","Always","Fail"
"42840","19","Communication","Always","98","Sophomore","Rarely","Fail"
"42841","12","Stat","Rarely","67","Junior","Rarely","Pass"
"42842","63","Communication","Rarely","3","Freshman","Rarely","Fail"
"42843","34","Communication","Rarely","19","Senior","Always","Fail"
"42844","7","Stat","Rarely","25","Senior","Rarely","Fail"
"42845","96","Polsci","Rarely","92","Sophomore","Rarely","Pass"
"42846","34","Cs","Always","77","Sophomore","Rarely","Pass"
"42847","56","Cs","Rarely","5","Junior","Always","Pass"
"42848","64","Polsci","Rarely","25","Freshman","Always","Fail"
"42849","5","Polsci","Rarely","62","Freshman","Rarely","Pass"
"42850","95","Cs","Rarely","4","Senior","Always","Fail"
"42851","61","Stat","Always","15","Senior","Rarely","Pass"
"42852","46","Cs","Rarely","70","Junior","Rarely","Pass"
"42853","65","Cs","Rarely","74","Freshman","Always","Pass"
"42854","84","Communication","Always","19","Freshman","Always","Pass"
"42855","10","Stat","Rarely","88","Senior","Always","Pass"
"42856","22","Stat","Always","65","Junior","Rarely","Pass"
"42857","97","Cs","Always","21","Senior","Always","Fail"
"42858","15","Cs","Always","34","Junior","Always","Fail"
"42859","9","Polsci","Rarely","51","Senior","Always","Pass"
"42860","97","Cs","Rarely","52","Freshman","Always","Pass"
"42861","42","Stat","Rarely","41","Junior","Rarely","Fail"
"42862","71","Cs","Rarely","13","Sophomore","Always","Fail"
"42863","30","Stat","Always","38","Sophomore","Always","Fail"
"42864","99","Communication","Always","53","Sophomore","Always","Pass"
"42865","59","Polsci","Rarely","67","Freshman","Rarely","Pass"
"42866","10","Stat","Always","24","Freshman","Rarely","Fail"
"42867","88","Communication","Always","13","Freshman","Always","Fail"
"42868","63","Stat","Always","99","Junior","Rarely","Pass"
"42869","45","Polsci","Always","45","Freshman","Always","Pass"
"42870","78","Polsci","Rarely","46","Sophomore","Always","Fail"
"42871","29","Communication","Always","65","Junior","Rarely","Pass"
"42872","100","Stat","Rarely","51","Freshman","Rarely","Pass"
"42873","21","Stat","Always","75","Freshman","Rarely","Pass"
"42874","60","Communication","Rarely","85","Senior","Always","Pass"
"42875","80","Communication","Always","50","Junior","Always","Pass"
"42876","41","Communication","Rarely","90","Senior","Rarely","Pass"
"42877","24","Stat","Rarely","96","Freshman","Rarely","Pass"
"42878","49","Stat","Always","24","Freshman","Rarely","Fail"
"42879","42","Polsci","Rarely","46","Senior","Rarely","Fail"
"42880","79","Cs","Rarely","51","Freshman","Always","Pass"
"42881","81","Communication","Rarely","27","Freshman","Always","Pass"
"42882","77","Polsci","Always","89","Freshman","Always","Pass"
"42883","85","Stat","Rarely","100","Senior","Always","Pass"
"42884","88","Polsci","Always","2","Sophomore","Rarely","Pass"
"42885","68","Communication","Rarely","46","Sophomore","Always","Pass"
"42886","62","Stat","Always","73","Sophomore","Always","Pass"
"42887","10","Polsci","Always","18","Senior","Always","Fail"
"42888","99","Polsci","Rarely","9","Freshman","Rarely","Fail"
"42889","30","Stat","Rarely","30","Freshman","Always","Fail"
"42890","98","Communication","Rarely","86","Freshman","Rarely","Pass"
"42891","83","Communication","Always","45","Senior","Always","Pass"
"42892","78","Polsci","Always","74","Junior","Rarely","Pass"
"42893","90","Polsci","Always","67","Junior","Always","Pass"
"42894","70","Communication","Always","75","Junior","Always","Pass"
"42895","68","Stat","Always","32","Senior","Rarely","Pass"
"42896","6","Polsci","Always","40","Senior","Always","Pass"
"42897","48","Polsci","Always","42","Senior","Rarely","Pass"
"42898","33","Cs","Rarely","60","Senior","Always","Fail"
"42899","52","Cs","Rarely","5","Sophomore","Always","Fail"
"42900","35","Communication","Always","90","Junior","Rarely","Fail"
"42901","37","Cs","Always","29","Sophomore","Always","Fail"
"42902","37","Communication","Rarely","71","Sophomore","Rarely","Pass"
"42903","23","Polsci","Rarely","88","Freshman","Rarely","Pass"
"42904","43","Cs","Always","56","Sophomore","Always","Pass"
"42905","53","Cs","Rarely","72","Junior","Rarely","Pass"
"42906","12","Stat","Rarely","9","Senior","Rarely","Pass"
"42907","83","Communication","Always","38","Senior","Rarely","Fail"
"42908","55","Polsci","Rarely","59","Sophomore","Rarely","Pass"
"42909","37","Stat","Rarely","34","Freshman","Rarely","Pass"
"42910","46","Polsci","Rarely","17","Sophomore","Always","Fail"
"42911","63","Polsci","Always","32","Junior","Always","Pass"
"42912","44","Polsci","Rarely","34","Senior","Always","Fail"
"42913","59","Cs","Always","61","Freshman","Always","Pass"
"42914","71","Communication","Always","64","Sophomore","Rarely","Pass"
"42915","69","Stat","Rarely","23","Senior","Always","Fail"
"42916","38","Polsci","Always","53","Freshman","Always","Pass"
"42917","86","Cs","Rarely","43","Freshman","Rarely","Pass"
"42918","87","Cs","Always","43","Sophomore","Rarely","Fail"
"42919","49","Stat","Always","88","Junior","Always","Pass"
"42920","75","Communication","Always","64","Junior","Rarely","Pass"
"42921","92","Stat","Rarely","36","Senior","Always","Fail"
"42922","48","Stat","Always","63","Senior","Always","Fail"
"42923","7","Polsci","Always","42","Senior","Rarely","Pass"
"42924","15","Polsci","Rarely","92","Freshman","Always","Fail"
"42925","0","Cs","Rarely","74","Sophomore","Rarely","Pass"
"42926","78","Cs","Always","46","Freshman","Always","Pass"
"42927","29","Communication","Rarely","45","Freshman","Always","Pass"
"42928","82","Communication","Rarely","95","Junior","Rarely","Pass"
"42929","60","Stat","Always","97","Junior","Rarely","Pass"
"42930","85","Stat","Rarely","42","Junior","Rarely","Fail"
"42931","4","Polsci","Always","31","Freshman","Rarely","Pass"
"42932","95","Stat","Rarely","35","Sophomore","Always","Pass"
"42933","37","Stat","Rarely","95","Sophomore","Rarely","Pass"
"42934","9","Stat","Always","49","Junior","Always","Fail"
"42935","75","Cs","Rarely","89","Sophomore","Always","Pass"
"42936","70","Stat","Rarely","13","Freshman","Always","Fail"
"42937","13","Cs","Always","4","Sophomore","Rarely","Fail"
"42938","80","Communication","Always","66","Sophomore","Always","Pass"
"42939","39","Stat","Always","54","Freshman","Rarely","Pass"
"42940","61","Cs","Rarely","77","Sophomore","Rarely","Pass"
"42941","14","Communication","Always","9","Sophomore","Always","Fail"
"42942","95","Communication","Rarely","52","Freshman","Always","Pass"
"42943","97","Polsci","Rarely","40","Junior","Rarely","Fail"
"42944","56","Communication","Rarely","56","Freshman","Always","Pass"
"42945","90","Communication","Rarely","19","Senior","Always","Pass"
"42946","65","Stat","Rarely","89","Freshman","Rarely","Pass"
"42947","77","Polsci","Rarely","62","Junior","Rarely","Pass"
"42948","14","Cs","Rarely","51","Junior","Always","Fail"
"42949","93","Communication","Rarely","50","Sophomore","Rarely","Pass"
"42950","7","Stat","Rarely","86","Sophomore","Rarely","Pass"
"42951","63","Cs","Always","31","Freshman","Rarely","Fail"
"42952","66","Cs","Rarely","46","Junior","Always","Fail"
"42953","29","Cs","Rarely","11","Freshman","Rarely","Fail"
"42954","65","Stat","Rarely","100","Sophomore","Always","Pass"
"42955","38","Communication","Rarely","28","Junior","Always","Fail"
"42956","1","Cs","Always","29","Junior","Always","Fail"
"42957","79","Communication","Rarely","100","Junior","Always","Pass"
"42958","45","Polsci","Rarely","41","Senior","Rarely","Fail"
"42959","80","Stat","Always","5","Senior","Always","Pass"
"42960","27","Stat","Rarely","54","Freshman","Always","Pass"
"42961","2","Stat","Always","35","Senior","Rarely","Fail"
"42962","12","Polsci","Always","81","Freshman","Rarely","Pass"
"42963","41","Polsci","Always","9","Freshman","Always","Pass"
"42964","72","Cs","Rarely","2","Junior","Always","Pass"
"42965","57","Communication","Always","36","Senior","Rarely","Pass"
"42966","11","Stat","Rarely","55","Junior","Always","Pass"
"42967","21","Communication","Rarely","12","Senior","Rarely","Fail"
"42968","60","Stat","Always","28","Freshman","Always","Pass"
"42969","39","Cs","Always","23","Junior","Always","Pass"
"42970","22","Communication","Always","21","Junior","Rarely","Fail"
"42971","61","Cs","Rarely","28","Freshman","Always","Fail"
"42972","88","Stat","Always","42","Sophomore","Always","Fail"
"42973","91","Communication","Always","99","Sophomore","Rarely","Pass"
"42974","24","Cs","Always","64","Junior","Always","Fail"
"42975","33","Cs","Always","45","Junior","Always","Fail"
"42976","83","Stat","Always","22","Junior","Rarely","Fail"
"42977","30","Cs","Rarely","93","Freshman","Rarely","Pass"
"42978","35","Stat","Always","33","Sophomore","Rarely","Pass"
"42979","18","Cs","Rarely","48","Sophomore","Always","Fail"
"42980","40","Polsci","Rarely","20","Freshman","Always","Fail"
"42981","25","Polsci","Rarely","74","Senior","Rarely","Pass"
"42982","18","Communication","Rarely","12","Freshman","Always","Fail"
"42983","85","Communication","Always","58","Senior","Rarely","Pass"
"42984","38","Stat","Rarely","52","Sophomore","Always","Fail"
"42985","21","Polsci","Always","57","Senior","Always","Pass"
"42986","48","Cs","Always","90","Junior","Always","Pass"
"42987","37","Polsci","Always","63","Junior","Always","Pass"
"42988","76","Stat","Rarely","59","Sophomore","Always","Fail"
"42989","58","Cs","Rarely","50","Sophomore","Always","Pass"
"42990","48","Communication","Always","55","Freshman","Always","Pass"
"42991","24","Communication","Always","71","Freshman","Rarely","Pass"
"42992","63","Cs","Rarely","75","Junior","Rarely","Pass"
"42993","91","Stat","Rarely","18","Sophomore","Always","Pass"
"42994","44","Communication","Always","31","Junior","Rarely","Fail"
"42995","22","Cs","Rarely","28","Freshman","Rarely","Fail"
"42996","20","Stat","Rarely","71","Junior","Always","Pass"
"42997","55","Polsci","Rarely","79","Freshman","Rarely","Pass"
"42998","68","Polsci","Rarely","69","Junior","Rarely","Pass"
"42999","83","Polsci","Always","89","Freshman","Rarely","Pass"
"43000","0","Communication","Rarely","71","Senior","Rarely","Pass"
"43001","55","Stat","Always","21","Junior","Rarely","Fail"
"43002","84","Polsci","Always","5","Freshman","Rarely","Pass"
"43003","12","Polsci","Always","24","Junior","Always","Pass"
"43004","88","Communication","Rarely","14","Senior","Always","Fail"
"43005","49","Cs","Rarely","2","Sophomore","Always","Fail"
"43006","15","Polsci","Rarely","45","Senior","Rarely","Fail"
"43007","80","Cs","Always","13","Junior","Rarely","Fail"
"43008","54","Communication","Rarely","100","Junior","Always","Pass"
"43009","12","Stat","Always","13","Senior","Always","Pass"
"43010","20","Stat","Always","99","Sophomore","Rarely","Pass"
"43011","0","Polsci","Always","77","Senior","Rarely","Pass"
"43012","28","Cs","Always","65","Junior","Rarely","Fail"
"43013","81","Cs","Rarely","76","Senior","Always","Pass"
"43014","7","Stat","Rarely","0","Junior","Rarely","Pass"
"43015","21","Stat","Always","53","Sophomore","Always","Pass"
"43016","19","Polsci","Rarely","22","Freshman","Rarely","Fail"
"43017","11","Communication","Always","44","Freshman","Rarely","Pass"
"43018","98","Cs","Always","2","Freshman","Always","Fail"
"43019","53","Polsci","Always","32","Freshman","Rarely","Pass"
"43020","45","Stat","Always","37","Sophomore","Always","Fail"
"43021","56","Communication","Rarely","80","Sophomore","Rarely","Pass"
"43022","4","Cs","Always","72","Senior","Always","Pass"
"43023","50","Cs","Always","22","Junior","Always","Fail"
"43024","56","Polsci","Rarely","76","Freshman","Always","Pass"
"43025","61","Polsci","Always","90","Sophomore","Rarely","Pass"
"43026","33","Cs","Rarely","79","Sophomore","Rarely","Pass"
"43027","84","Communication","Always","3","Freshman","Rarely","Fail"
"43028","75","Stat","Always","4","Junior","Rarely","Fail"
"43029","38","Cs","Rarely","1","Senior","Always","Fail"
"43030","31","Stat","Rarely","6","Sophomore","Rarely","Fail"
"43031","13","Communication","Rarely","24","Sophomore","Always","Fail"
"43032","31","Stat","Always","89","Sophomore","Always","Pass"
"43033","38","Stat","Always","27","Senior","Always","Fail"
"43034","25","Stat","Always","98","Sophomore","Rarely","Pass"
"43035","2","Stat","Rarely","27","Senior","Always","Fail"
"43036","83","Communication","Rarely","76","Senior","Rarely","Pass"
"43037","0","Polsci","Rarely","32","Junior","Always","Fail"
"43038","32","Cs","Always","6","Freshman","Rarely","Fail"
"43039","38","Communication","Always","0","Sophomore","Rarely","Fail"
"43040","34","Polsci","Always","35","Sophomore","Always","Fail"
"43041","75","Stat","Always","11","Junior","Rarely","Pass"
"43042","55","Cs","Rarely","30","Senior","Rarely","Fail"
"43043","68","Communication","Rarely","83","Sophomore","Always","Pass"
"43044","78","Stat","Always","55","Freshman","Rarely","Fail"
"43045","32","Polsci","Rarely","89","Junior","Always","Pass"
"43046","38","Polsci","Rarely","66","Sophomore","Rarely","Pass"
"43047","10","Communication","Rarely","68","Junior","Rarely","Pass"
"43048","77","Polsci","Always","19","Freshman","Always","Pass"
"43049","4","Stat","Always","82","Sophomore","Rarely","Pass"
"43050","40","Communication","Always","91","Junior","Rarely","Pass"
"43051","44","Communication","Rarely","27","Sophomore","Always","Fail"
"43052","26","Polsci","Always","36","Junior","Always","Pass"
"43053","85","Polsci","Always","31","Sophomore","Always","Pass"
"43054","40","Polsci","Always","10","Freshman","Rarely","Fail"
"43055","84","Communication","Always","3","Sophomore","Rarely","Fail"
"43056","72","Stat","Rarely","82","Senior","Rarely","Pass"
"43057","79","Cs","Rarely","57","Junior","Rarely","Fail"
"43058","45","Communication","Rarely","90","Freshman","Rarely","Pass"
