Party,VoterID
Democratic,18686
Republican ,2271
Democratic,11724
Republican ,194
Republican ,5681
Republican ,11877
Republican ,15457
Republican ,13432
Republican ,5101
Democratic,5020
Republican ,16077
Republican ,15578
Democratic,4193
Republican ,5233
Democratic,6009
Democratic,17554
Republican ,6684
Republican ,1391
Republican ,16357
Republican ,13523
Democratic,9544
Democratic,15332
Democratic,5612
Democratic,17696
Republican ,6688
Republican ,9844
Republican ,9408
Democratic,18489
Republican ,5263
Democratic,16740
Democratic,7849
Democratic,2093
Democratic,5127
Republican ,13957
Democratic,18835
Democratic,1997
Democratic,9139
Republican ,13611
Republican ,4438
Republican ,7237
Republican ,15864
Democratic,11335
Republican ,10742
Democratic,11988
Republican ,13982
Republican ,13670
Republican ,13337
Democratic,18493
Republican ,5040
Republican ,92
Democratic,16932
Democratic,11559
Republican ,12711
Republican ,11443
Republican ,12505
Republican ,3383
Republican ,15905
Republican ,10053
Republican ,11069
Republican ,7025
Republican ,16347
Democratic,16062
Republican ,10635
Democratic,9254
Republican ,11807
Republican ,9296
Democratic,10036
Republican ,18447
Republican ,8694
Democratic,2235
Democratic,12343
Republican ,10871
Democratic,2940
Republican ,16237
Republican ,15627
Republican ,9725
Democratic,9464
Republican ,3743
Democratic,4671
Republican ,10946
Republican ,3862
Republican ,3990
Republican ,9388
Democratic,17204
Democratic,6231
Democratic,17210
Republican ,14505
Republican ,6812
Democratic,17910
Democratic,12268
Republican ,12097
Republican ,6984
Republican ,798
Democratic,13406
Republican ,15793
Republican ,15069
Republican ,10132
Democratic,13823
Republican ,5413
Democratic,11886
Republican ,18057
Democratic,11105
Republican ,1961
Republican ,12502
Democratic,7891
Democratic,275
Republican ,11218
Republican ,18026
Democratic,8098
Republican ,14305
Republican ,12490
Republican ,6143
Republican ,16355
Republican ,7253
Democratic,5864
Republican ,17558
Republican ,2947
Republican ,15201
Democratic,3406
Republican ,11732
Republican ,4036
Republican ,7873
Republican ,4790
Democratic,4270
Democratic,16012
Republican ,2620
Democratic,6461
Republican ,17428
Democratic,14748
Democratic,7939
Democratic,13398
Democratic,3167
Republican ,517
Republican ,2597
Republican ,14143
Republican ,7271
Republican ,3621
Democratic,15751
Republican ,9827
Republican ,16205
Republican ,436
Republican ,4358
Democratic,3656
Democratic,12817
Democratic,2142
Republican ,8236
Republican ,2695
Republican ,1775
Democratic,9704
Republican ,16770
Democratic,13435
Democratic,13826
Republican ,10270
Democratic,13000
Democratic,14161
Republican ,18808
Democratic,17448
Republican ,13334
Republican ,930
Democratic,1242
Republican ,7343
Democratic,18742
Republican ,11544
Democratic,16363
Democratic,6714
Democratic,7888
Republican ,14076
Republican ,14030
Republican ,4512
Democratic,6579
Republican ,11219
Democratic,3696
Republican ,3424
Republican ,13631
Republican ,18671
Democratic,18953
Republican ,12173
Republican ,7702
Republican ,3576
Democratic,12935
Democratic,16148
Democratic,9797
Democratic,11584
Democratic,15089
Democratic,6729
Democratic,11267
Democratic,10409
Democratic,7231
Democratic,15992
Republican ,545
Republican ,19099
Republican ,6887
Republican ,4092
Democratic,1365
Democratic,7762
Democratic,7983
Democratic,2050
Republican ,6830
Democratic,18341
Republican ,5519
Democratic,10779
Democratic,408
Democratic,11519
Democratic,3508
Democratic,16390
Democratic,9098
Democratic,17307
Republican ,10308
Republican ,16854
Democratic,16141
Republican ,14466
Republican ,4097
Republican ,4001
Republican ,10147
Republican ,4845
Republican ,5383
Democratic,13961
Republican ,44
Republican ,5734
Republican ,12065
Republican ,12362
Republican ,15228
Democratic,4053
Democratic,14227
Republican ,17945
Republican ,18151
Democratic,5369
Democratic,15609
Republican ,11122
Republican ,4667
Republican ,5724
Republican ,16829
Republican ,5087
Republican ,8710
Republican ,13323
Republican ,9520
Democratic,9166
Republican ,13249
Democratic,14370
Democratic,15163
Democratic,18392
Republican ,13726
Democratic,8474
Democratic,9696
Democratic,11625
Republican ,1421
Democratic,9502
Republican ,3336
Democratic,4759
Democratic,2361
Republican ,18553
Democratic,3929
Republican ,6504
Republican ,1129
Republican ,16557
Republican ,4570
Democratic,14372
Republican ,6889
Republican ,13454
Republican ,7772
Republican ,5571
Republican ,1999
Democratic,5743
Democratic,1302
Democratic,1561
Republican ,17613
Democratic,19328
Republican ,13977
Democratic,12886
Republican ,1433
Democratic,2478
Republican ,15999
Democratic,7274
Republican ,17324
Republican ,972
Republican ,19122
Democratic,16799
Democratic,10102
Republican ,8198
Republican ,3301
Republican ,16273
Democratic,9854
Republican ,140
Democratic,8564
Democratic,1429
Republican ,17687
Republican ,16765
Democratic,12796
Democratic,6994
Republican ,15824
Republican ,3669
Democratic,3597
Republican ,12644
Republican ,876
Republican ,6271
Democratic,9600
Democratic,17277
Democratic,8407
Republican ,13622
Democratic,9131
Republican ,7914
Democratic,15777
Republican ,3041
Republican ,17129
Democratic,360
Republican ,10285
Republican ,6329
Republican ,6796
Republican ,10973
Democratic,2669
Democratic,4640
Republican ,13637
Republican ,13196
Democratic,15388
Republican ,2427
Republican ,7581
Democratic,8591
Republican ,9426
Democratic,7473
Republican ,15251
Democratic,14681
Republican ,7821
Republican ,4472
Republican ,6587
Democratic,2010
Democratic,19503
Democratic,4473
Republican ,17260
Republican ,13716
Democratic,14617
Republican ,14959
Republican ,33
Democratic,4293
Republican ,12220
Republican ,7092
Republican ,14798
Democratic,13911
Republican ,6872
Democratic,5493
Democratic,1247
Democratic,9213
Republican ,18693
Democratic,3748
Republican ,3759
Democratic,10242
Democratic,18987
Republican ,16892
Democratic,13688
Republican ,14134
Republican ,4922
Republican ,18562
Democratic,10903
Republican ,11775
Republican ,6168
Republican ,18785
Republican ,13156
Democratic,4345
Republican ,13564
Republican ,4078
Democratic,7123
Republican ,5540
Democratic,2553
Democratic,9498
Democratic,13331
Democratic,7805
Democratic,4261
Democratic,4675
Republican ,9378
Republican ,1620
Democratic,17990
Republican ,11942
Democratic,19841
Republican ,3059
Republican ,8064
Republican ,1418
Democratic,19972
Democratic,3856
Republican ,16805
Republican ,12047
Republican ,41
Republican ,4880
Republican ,4312
Democratic,17400
Democratic,15290
Republican ,18300
Republican ,3299
Republican ,10609
Republican ,9674
Democratic,12814
Republican ,19476
Republican ,19883
Democratic,17477
Republican ,3153
Democratic,18252
Democratic,6025
Republican ,15735
Democratic,8862
Republican ,9989
Republican ,17758
Republican ,12311
Republican ,13724
Republican ,19566
Republican ,1802
Republican ,6157
Democratic,14747
Republican ,4016
Democratic,16449
Republican ,6957
Democratic,11086
Republican ,5256
Republican ,7943
Republican ,2269
Democratic,14288
Republican ,17082
Republican ,15047
Republican ,19358
Democratic,5326
Republican ,3736
Democratic,14056
Democratic,691
Democratic,1586
Democratic,18588
Republican ,11547
Democratic,16617
Republican ,5841
Democratic,1289
Democratic,5255
Republican ,17901
Republican ,3695
Democratic,10277
Democratic,9458
Democratic,13292
Republican ,12794
Republican ,9190
Republican ,11451
Democratic,17598
Democratic,10028
Democratic,8740
Republican ,4150
Republican ,15183
Democratic,4731
Democratic,5941
Republican ,10585
Republican ,14112
Republican ,14902
Republican ,6778
Democratic,4316
Democratic,6508
Democratic,5696
Democratic,18923
Democratic,17475
Democratic,17727
Republican ,14096
Republican ,8279
Republican ,2927
Democratic,16318
Republican ,18783
Republican ,4613
Republican ,12005
Democratic,8121
Republican ,8744
Democratic,5765
Republican ,7158
Republican ,4960
Republican ,5442
Republican ,9579
Republican ,17491
Democratic,19284
Democratic,4130
Republican ,15991
Republican ,14402
Republican ,14045
Republican ,14725
Democratic,17228
Democratic,14237
Democratic,15718
Democratic,3217
Democratic,9695
Republican ,9861
Democratic,10857
Republican ,1362
Democratic,1239
Republican ,2277
Republican ,4997
Republican ,15845
Republican ,19456
Republican ,2549
Republican ,14809
Republican ,16806
Republican ,10385
Republican ,11743
Republican ,16902
Democratic,15930
Democratic,7570
Republican ,11727
Republican ,10367
Democratic,3250
Republican ,13506
Democratic,5528
Democratic,5136
Democratic,17177
Democratic,3256
Democratic,12201
Republican ,15299
Republican ,12925
Republican ,16127
Democratic,14786
Democratic,15003
Democratic,6218
Republican ,5609
Democratic,3523
Republican ,4052
Republican ,3298
Democratic,12964
Republican ,6481
Democratic,17566
Democratic,10695
Republican ,10594
Republican ,18888
Democratic,6419
Republican ,17688
Democratic,15149
Democratic,9586
Democratic,2418
Republican ,7491
Republican ,13085
Republican ,4628
Republican ,14377
Republican ,5843
Democratic,14947
Republican ,3877
Democratic,18342
Republican ,17230
Democratic,17039
Republican ,7905
Republican ,11798
Republican ,12171
Republican ,909
Democratic,19164
Republican ,12369
Republican ,7506
Democratic,3910
Republican ,5505
Democratic,4369
Republican ,18804
Republican ,15356
Republican ,19838
Republican ,15821
Democratic,1745
Democratic,2903
Democratic,17762
Democratic,15790
Republican ,1571
Republican ,7510
Democratic,3909
Democratic,14964
Republican ,7796
Republican ,1284
Democratic,3486
Republican ,15804
Republican ,328
Republican ,6080
Republican ,18491
Republican ,10754
Democratic,19669
Democratic,10541
Republican ,5900
Democratic,14034
Republican ,8069
Democratic,13713
Republican ,16436
Republican ,14476
Republican ,15960
Democratic,8931
Democratic,5428
Republican ,1338
Democratic,2956
Republican ,16425
Democratic,12878
Republican ,6619
Republican ,18213
Democratic,60
Democratic,16538
Democratic,639
Democratic,1915
Republican ,1941
Democratic,19182
Democratic,3556
Republican ,19556
Democratic,7672
Republican ,4381
Democratic,4901
Republican ,15468
Republican ,13074
Democratic,5774
Democratic,13058
Democratic,1196
Democratic,2870
Democratic,4744
Democratic,3159
Republican ,15088
Republican ,12807
Republican ,19631
Democratic,2240
Republican ,18530
Republican ,7497
Republican ,14883
Democratic,16478
Republican ,13139
Republican ,15455
Republican ,16325
Republican ,16350
Democratic,1874
Republican ,13348
Republican ,8393
Democratic,8228
Republican ,10658
Democratic,12184
Republican ,1151
Republican ,9840
Democratic,4693
Republican ,8167
Republican ,10952
Republican ,18904
Republican ,17536
Democratic,5742
Republican ,6966
Republican ,12207
Democratic,8329
Republican ,11890
Democratic,17790
Democratic,4395
Democratic,18214
Democratic,16016
Republican ,5422
Republican ,433
Republican ,16985
Democratic,5220
Democratic,9189
Republican ,9872
Republican ,17351
Republican ,12429
Republican ,9323
Democratic,16782
Republican ,16662
Republican ,15181
Republican ,490
Republican ,13944
Democratic,9161
Democratic,14000
Democratic,16766
Republican ,15325
Republican ,19990
Democratic,7857
Republican ,7975
Democratic,13497
Republican ,19058
Democratic,2313
Democratic,17498
Republican ,11874
Democratic,3766
Democratic,3447
Republican ,13665
Democratic,10809
Democratic,9998
Democratic,9513
Democratic,17863
Republican ,10330
Republican ,19011
Republican ,303
Republican ,14629
Democratic,1374
Democratic,11793
Republican ,15638
Democratic,8953
Republican ,9151
Democratic,9610
Republican ,15077
Democratic,15138
Republican ,15424
Republican ,4606
Republican ,3812
Democratic,16948
Democratic,13373
Democratic,8845
Republican ,10119
Republican ,4027
Democratic,9962
Democratic,13364
Republican ,19729
Republican ,4653
Republican ,13508
Democratic,4198
Democratic,7163
Republican ,473
Republican ,11997
Republican ,8734
Democratic,16164
Republican ,8173
Republican ,8503
Democratic,2346
Democratic,16677
Republican ,6995
Democratic,17706
Democratic,12602
Republican ,16477
Republican ,4831
Republican ,1987
Republican ,4688
Democratic,13010
Democratic,4670
Republican ,13229
Republican ,7268
Democratic,4100
Democratic,2439
Democratic,13604
Republican ,15204
Democratic,6085
Democratic,17650
Democratic,3343
Democratic,3136
Republican ,3941
Democratic,4605
Democratic,5193
Republican ,7907
Republican ,11425
Republican ,17955
Republican ,13889
Democratic,6132
Republican ,267
Republican ,18391
Democratic,15532
Republican ,3637
Democratic,15425
Republican ,253
Democratic,11413
Republican ,15904
Democratic,15147
Republican ,13963
Republican ,1923
Republican ,6500
