color,num_critic_for_reviews,duration,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,44,103,41382841,Comedy|Drama|Fantasy|Romance,Peggy Sue Got Married ,27149,14672,0,96,English,USA,PG-13,18000000,1986,6.3,0
Color,588,119,42335698,Comedy|Drama|Romance,Birdman or (The Unexpected Virtue of Ignorance) ,395087,21668,8,1101,English,USA,R,18000000,2014,7.8,114000
Color,415,98,33404871,Drama,Blue Jasmine ,150082,1353,1,384,English,USA,PG-13,18000000,2013,7.3,36000
Color,279,111,31471430,Drama|History|Thriller,United 93 ,83374,313,0,828,English,USA,R,15000000,2006,7.6,0
Color,97,94,30222640,Drama|Music|Romance,Honey ,36666,4868,2,144,English,USA,PG-13,25000000,2003,5.3,0
Color,60,122,26830000,Drama|History|War,Glory ,101889,32930,3,365,English,USA,R,18000000,1989,7.9,0
Color,27,81,26906039,Action|Comedy,Spy Hard ,29621,2653,2,76,English,USA,PG-13,18000000,1996,5.3,588
Color,212,89,21378000,Fantasy|Horror,The Fog ,46492,4877,0,335,English,USA,R,1000000,1980,6.8,7000
Color,110,106,43853424,Biography|Drama|Family|Sport,Soul Surfer ,35514,5024,1,114,English,USA,PG,18000000,2011,7.1,15000
Color,45,122,,Comedy|Drama|War,Catch-22 ,17277,2032,0,124,English,USA,R,18000000,1970,7.2,0
Color,190,86,23993605,Comedy|Crime|Drama,Observe and Report ,52467,727,1,248,English,USA,R,18000000,2009,5.8,0
Color,77,103,26400000,Action|Adventure|Fantasy,Conan the Destroyer ,62009,2481,1,109,English,USA,PG,18000000,1984,5.8,2000
 Black and White,151,121,45250,Biography|Drama|Sport,Raging Bull ,235133,23008,1,494,English,USA,R,18000000,1980,8.3,0
Color,111,109,22927390,Drama|Romance,Love Happens ,25344,4947,0,77,English,USA,PG-13,18000000,2009,5.6,0
Color,64,109,4250320,Adventure|Fantasy|Mystery|Thriller,Young Sherlock Holmes ,14870,605,1,86,English,USA,PG-13,18000000,1985,6.8,0
Color,134,123,22452209,Comedy|Drama|Musical|Romance,Fame ,14062,5734,0,82,English,USA,PG,18000000,2009,5,0
Color,450,94,18329466,Adventure|Biography|Drama|Thriller,127 Hours ,279179,11984,0,440,English,USA,R,18000000,2010,7.6,63000
Color,128,94,17071230,Comedy|Crime,Small Time Crooks ,31169,23283,0,192,English,USA,PG,18000000,2000,6.7,812
Color,68,115,17174870,Drama|Music|Romance,Center Stage ,15817,1201,2,210,English,USA,PG-13,18000000,2000,6.7,0
Color,97,107,26284475,Comedy,Love the Coopers ,9051,10691,13,68,English,USA,PG-13,17000000,2015,5.7,0
Color,54,91,16702864,Comedy|Crime,Catch That Kid ,8023,18711,0,49,English,USA,PG,18000000,2004,5.2,591
Color,99,125,15561627,Drama,Life as a House ,39105,21622,0,359,English,USA,R,18000000,2001,7.5,0
Color,412,122,17750583,Biography|Drama,Steve Jobs ,93548,28933,0,307,English,UK,R,30000000,2015,7.2,23000
Color,107,102,14793904,Comedy|Romance,"I Love You, Beth Cooper ",28209,4072,1,80,English,Canada,PG-13,18000000,2009,5.3,0
Color,192,90,15281286,Comedy|Drama|Romance,Youth in Revolt ,64646,16004,2,105,English,USA,R,18000000,2009,6.5,0
Color,25,98,8000000,Action|Adventure|Western,The Legend of the Lone Ranger ,1400,927,0,41,English,USA,PG,18000000,1981,5,346
Color,104,109,13491653,Drama|Thriller,The Tailor of Panama ,23728,14995,0,213,English,USA,R,18000000,2001,6.1,813
Color,120,107,,Mystery|Thriller,Blow Out ,27629,1067,0,149,English,USA,R,18000000,1981,7.4,2000
Color,146,90,10494494,Action|Crime|Thriller,Getaway ,19586,676,1,109,English,USA,PG-13,18000000,2013,4.4,4000
Color,124,112,7837632,Drama,The Ice Storm ,46396,1466,0,287,English,USA,R,18000000,1997,7.5,0
Color,107,94,15155772,Comedy|Drama|Romance,And So It Goes ,8895,1673,2,48,English,USA,PG-13,18000000,2014,5.7,3000
Color,11,105,8508843,Adventure|Comedy,Troop Beverly Hills ,7470,2368,1,35,English,USA,PG,18000000,1989,5.5,0
Color,93,104,7739049,Comedy|Drama|Romance,Being Julia ,10680,847,2,112,English,Canada,R,18000000,2004,7.1,562
Color,38,112,6734844,Drama|Romance,9½ Weeks ,29591,711,0,118,English,USA,R,17000000,1986,5.9,0
Color,60,108,6000000,Action|Adventure|Fantasy,Dragonslayer ,10832,1263,0,102,English,USA,PG,18000000,1981,6.7,0
Color,184,112,6615578,Biography|Drama|Romance,The Last Station ,15352,1341,2,82,English,Germany,R,13000000,2009,7,0
 Black and White,148,127,5887457,Biography|Comedy|Drama,Ed Wood ,142416,56585,1,420,English,USA,R,18000000,1994,7.9,0
Color,217,111,13362308,Drama,Labor Day ,31898,39307,1,111,English,USA,PG-13,18000000,2013,6.9,0
Color,160,126,5701643,Adventure|Biography|Drama|History|War,Mongol: The Rise of Genghis Khan ,37635,653,0,165,Mongolian,Russia,R,20000000,2007,7.3,0
Color,209,114,5694401,Action|Crime|Thriller,RocknRolla ,194489,46944,4,192,English,UK,R,18000000,2008,7.3,12000
Color,40,99,5333658,Action|Sci-Fi,Megaforce ,2541,1356,2,54,English,USA,PG,20000000,1982,3.5,0
Color,85,150,4414535,Drama,Hamlet ,30618,1645,0,224,English,UK,PG-13,18000000,1996,7.8,0
Color,83,117,4806750,Biography|Drama|Music|Romance,Mao's Last Dancer ,6091,1598,0,53,English,Australia,PG,,2009,7.4,0
Color,263,112,3707794,Adventure|Drama|Sci-Fi|Thriller,Midnight Special ,31359,5671,0,156,English,Greece,PG-13,18000000,2016,6.7,0
Color,128,108,3203044,Comedy|Romance,Anything Else ,25165,14843,2,155,English,USA,R,18000000,2003,6.4,827
Color,186,116,4435083,Biography|Drama|Romance|War,The Railway Man ,27882,39463,2,119,English,Australia,R,18000000,2013,7.1,18000
,14,60,,Drama|Mystery,Unforgettable             ,12854,1906,1,44,,USA,,,,6.7,0
 Black and White,292,144,2222647,Drama|Mystery,The White Ribbon ,52958,167,0,193,German,Germany,R,12000000,2009,7.8,0
Color,15,92,,Horror,Restoration ,436,1498,0,6,English,USA,,,2016,4,378
Color,70,93,3500000,Action|Horror|Romance|Sci-Fi|Thriller,The Wraith ,10082,2319,2,100,English,USA,R,2700000,1986,5.9,0
Color,79,103,676698,Crime|Drama|Mystery|Thriller,The Salton Sea ,26730,4094,0,180,English,USA,R,18000000,2002,7.2,2000
Color,103,93,3419967,Music,Metallica Through the Never ,13359,1083,0,56,English,USA,R,,2013,7.2,19000
Color,97,98,,Crime|Drama|Thriller,The Informers ,14324,2215,1,93,English,Germany,R,18000000,2008,5.1,1000
Color,108,334,145118,Biography|Crime|Drama|Thriller,Carlos             ,10111,1032,0,36,English,France,Not Rated,,,7.7,0
Color,59,114,,Thriller,I Come with the Rain ,2541,198,0,20,English,France,Not Rated,18000000,2009,5.5,342
Color,10,121,229311,Action|Drama|History|Romance|War|Western,One Man's Hero ,899,2705,2,42,English,Spain,R,11350000,1999,6.2,271
Color,184,87,,Horror,Day of the Dead ,49669,1592,1,419,English,USA,Unrated,3500000,1985,7.2,3000
Color,23,92,,Action|Crime|Drama|Thriller,I Am Wrath ,4510,3212,1,50,English,USA,R,18000000,2016,5.2,0
Color,112,105,63260,Action|Animation|Sci-Fi|Thriller,Renaissance ,14325,1185,0,90,English,France,R,14000000,2006,6.7,0
Color,45,90,,Drama|Western,Forsaken ,4693,4142,1,49,English,Canada,R,11000000,2015,6.3,0
Color,59,89,,Action|Adventure|Fantasy,Red Sonja ,30215,1243,1,95,English,Netherlands,PG-13,17900000,1985,5,0
Color,195,114,,Drama|Horror|Mystery|Thriller,Red Lights ,48162,25804,2,140,English,Spain,R,14000000,2012,6.2,10000
Color,256,119,121463226,Comedy,Superbad ,422606,17584,2,555,English,USA,R,20000000,2007,7.6,0
Color,44,103,90485233,Comedy|Crime|Drama,Madea Goes to Jail ,9544,3699,0,45,English,USA,PG-13,,2009,4.1,804
Color,59,91,,Action|Horror,Wolves ,5693,13545,2,34,English,France,R,18000000,2014,5.3,0
Color,97,98,58006147,Drama|Music|Musical|Romance,Step Up 2: The Streets ,67653,816,2,108,English,USA,PG-13,23000000,2008,6.2,0
Color,142,80,51053787,Action|Animation|Comedy|Crime|Family,Hoodwinked! ,45900,14385,1,247,English,USA,PG,17500000,2005,6.5,0
Color,187,121,23472900,Drama|History|War,Hotel Rwanda ,264533,4142,1,609,English,UK,PG-13,17500000,2004,8.1,12000
Color,193,94,39687528,Action|Crime|Drama|Thriller,Hitman ,140780,2124,1,376,English,France,R,24000000,2007,6.3,0
Color,40,93,7017178,Drama|Family|Music|Musical,Black Nativity ,1633,1373,5,17,English,USA,PG,17500000,2013,4.4,0
Color,46,93,,Action|Thriller,The Prince ,13133,16735,4,101,English,USA,R,18000000,2014,4.6,0
Color,38,116,325491,Crime|Drama|Thriller,City of Ghosts ,4387,245,0,67,English,USA,R,17500000,2002,6,204
Color,239,101,96471845,Fantasy|Horror|Thriller,The Others ,268581,956,0,1109,English,USA,PG-13,17000000,2001,7.6,20000
Color,250,154,85200000,Action|Adventure|Sci-Fi,Aliens ,488537,4228,1,1076,English,USA,R,18500000,1986,8.4,18000
Color,82,170,72000000,Drama|Family|Musical|Romance,My Fair Lady ,66959,1164,1,258,English,USA,Approved,17000000,1964,7.9,0
Color,140,99,72219395,Horror|Mystery|Thriller,I Know What You Did Last Summer ,105585,50284,1,419,English,USA,R,17000000,1997,5.6,0
Color,129,104,82389560,Comedy,Let's Be Cops ,106820,3627,1,147,English,USA,R,17000000,2014,6.5,14000
Color,285,126,71502303,Adventure|Comedy|Drama|Romance,Sideways ,149966,2170,0,835,English,USA,R,12000000,2004,7.5,0
Color,91,110,19179969,Comedy,Beerfest ,54710,35345,2,177,English,USA,R,17500000,2006,6.3,0
Color,318,101,47000000,Horror|Thriller,Halloween ,157857,4400,0,1191,English,USA,R,300000,1978,7.9,12000
 Black and White,283,80,84961,Action|Adventure|History,Hero ,149414,6229,4,841,Mandarin,China,PG-13,31000000,2002,7.9,0
Color,52,87,37566230,Comedy|Drama|Family|Fantasy|Sci-Fi,Good Boy! ,3407,2164,1,48,English,USA,PG,17000000,2003,5.1,309
Color,56,123,70492685,Comedy|Drama,The Best Man Holiday ,11600,5306,5,64,English,USA,R,17000000,2013,6.7,7000
Color,186,109,35635046,Action|Crime|Drama|Thriller,Smokin' Aces ,121058,19410,0,482,English,UK,R,17000000,2006,6.7,3000
Color,178,90,45670855,Horror|Mystery,Saw 3D: The Final Chapter ,67978,1978,0,279,English,Canada,R,20000000,2010,5.6,12000
Color,140,96,37939782,Comedy|Romance,40 Days and 40 Nights ,62272,3294,0,207,English,USA,R,17000000,2002,5.6,2000
Color,469,125,172051787,Action|Adventure|Sci-Fi,TRON: Legacy ,264186,25549,0,665,English,USA,PG,170000000,2010,6.8,30000
Color,63,82,30324946,Comedy|Music|Romance,A Night at the Roxbury ,48458,9271,2,239,English,USA,PG-13,17000000,1998,6.2,0
Color,148,86,27854896,Drama|Fantasy|Romance,Beastly ,64190,17396,1,129,English,USA,PG-13,17000000,2011,5.6,16000
Color,265,108,41777564,Horror,The Hills Have Eyes ,129719,4500,0,855,English,USA,R,15000000,2006,6.4,0
Color,75,98,22734486,Comedy,Dickie Roberts: Former Child Star ,11815,2713,1,117,English,USA,PG-13,17000000,2003,5.6,320
Color,113,129,44469602,Biography|Drama|Sport,"McFarland, USA ",23480,952,0,83,English,USA,PG,17000000,2015,7.4,21000
Color,62,99,24708699,Comedy,Lottery Ticket ,7991,4797,7,30,English,USA,PG-13,,2010,4.9,0
Color,54,105,21160089,Comedy|Crime|Drama|Music|Romance,ATL ,8522,1538,0,92,English,USA,PG-13,,2006,6,874
Color,223,112,64998368,Comedy|Music|Romance,Pitch Perfect ,213898,12676,4,250,English,USA,PG-13,17000000,2012,7.2,36000
Color,50,108,19693891,Comedy|Drama|Romance|Sport,Summer Catch ,12993,3344,2,107,English,USA,PG-13,34000000,2001,4.9,476
Color,125,121,16311763,Crime|Drama|Thriller,A Simple Plan ,50656,2365,1,416,English,UK,R,17000000,1998,7.5,0
Color,81,89,12693621,Horror|Mystery|Thriller,They ,10885,4060,0,271,English,USA,PG-13,17000000,2002,4.8,814
Color,37,89,15655665,Comedy|Romance,Larry the Cable Guy: Health Inspector ,9104,2135,2,112,English,USA,PG-13,4000000,2006,3.1,110
Color,44,73,11634458,Adventure|Comedy|Family|Fantasy|Musical,The Adventures of Elmo in Grouchland ,2045,2020,0,37,English,USA,G,17000000,1999,5.8,339
Color,197,132,27154426,Crime|Drama|Thriller,Brooklyn's Finest ,52852,6317,1,138,English,USA,R,17000000,2009,6.7,4000
Color,15,154,,Action|Adventure|Drama|History|War,55 Days at Peking ,4550,1567,3,50,English,USA,Unrated,9000000,1963,6.8,419
Color,543,96,54239856,Horror,Evil Dead ,125016,673,0,789,English,USA,R,17000000,2013,6.5,70000
Color,112,98,8662318,Comedy|Romance,My Life in Ruins ,15033,2016,1,75,English,USA,PG-13,17000000,2009,5.9,0
Color,153,107,7156725,Comedy|Music,American Dreamz ,22639,5992,6,217,English,USA,PG-13,19000000,2006,5.5,300
Color,94,134,15681020,Action|Adventure|Family|Sci-Fi,Superman IV: The Quest for Peace ,33570,3007,6,259,English,UK,PG,17000000,1987,3.6,1000
Color,62,94,7070459,Drama,How She Move ,4600,760,0,18,English,Canada,PG-13,,2007,3.3,238
Color,157,122,6855137,Action|Crime|Drama|Thriller,Running Scared ,88590,27381,2,419,English,Germany,R,17000000,2006,7.4,0
Color,35,128,2694071,Biography|Drama|Romance|Sport,Bobby Jones: Stroke of Genius ,3222,1727,3,64,English,USA,PG,,2004,6.7,352
Color,21,97,2315683,Adventure|Crime|Drama|Romance,Shanghai Surprise ,4081,805,0,28,English,UK,PG-13,17000000,1986,3,154
Color,236,110,39825798,Drama|Mystery|Romance|Thriller,The Illusionist ,295375,4210,3,645,English,USA,PG-13,16000000,2006,7.6,15000
Color,50,102,2000000,Adventure|Horror|Thriller,Roar ,1275,1262,0,27,English,USA,PG,17000000,1981,6.4,0
Color,106,98,1569918,Biography|Crime|Drama|Thriller,Veronica Guerin ,16234,409,1,113,English,Ireland,R,17000000,2003,6.9,0
Color,106,120,106869,Crime|Drama|Romance|Thriller,Escobar: Paradise Lost ,13762,14492,1,39,English,France,R,17000000,2014,6.6,0
Color,173,160,273420,Comedy|Mystery|Sci-Fi|Thriller,Southland Tales ,32671,2340,6,238,English,France,R,17000000,2006,5.5,0
Color,41,80,,Adventure|Animation|Family|Fantasy,Dragon Hunters ,10706,1364,0,39,French,France,PG,11000000,2008,6.6,0
Color,41,91,,Sci-Fi,Damnation Alley ,3701,1769,0,71,English,USA,PG,17000000,1977,5.2,903
Color,145,83,4930798,Horror|Thriller,The Apparition ,16268,730,1,108,English,USA,PG-13,17000000,2012,4.1,0
Color,31,102,59847242,Comedy|Drama|Family|Romance,My Girl ,55895,5433,1,115,English,USA,PG-13,16500000,1991,6.8,0
Color,105,122,220914,Biography|Drama|Romance,Fur: An Imaginary Portrait of Diane Arbus ,13239,25173,2,97,English,USA,R,16800000,2006,6.5,0
Color,236,110,39825798,Drama|Mystery|Romance|Thriller,The Illusionist ,295375,4210,3,645,English,USA,PG-13,16000000,2006,7.6,15000
Color,114,126,43848100,Crime|Drama,Wall Street ,119150,1607,2,219,English,USA,R,15000000,1987,7.4,0
Color,69,136,42700000,Drama|Romance,Sense and Sensibility ,78392,41059,2,196,English,USA,PG,16500000,1995,7.7,0
Color,150,120,18663911,Biography|Drama|Romance,Becoming Jane ,46204,12554,1,151,English,UK,PG,16500000,2007,7.1,0
Color,72,108,11702090,Comedy|Romance,Sydney White ,37700,2785,2,50,English,USA,PG-13,16500000,2007,6.3,0
Color,158,126,13005485,Drama,House of Sand and Fog ,56665,2282,0,469,English,USA,R,15000000,2003,7.6,0
Color,96,128,95860116,Comedy|Drama,Dead Poets Society ,277451,51609,0,491,English,USA,PG,16400000,1989,8,23000
Color,84,113,127175354,Comedy,Dumb & Dumber ,288451,2985,2,438,English,USA,PG-13,16000000,1994,7.3,0
Color,114,89,92823600,Comedy|Drama|Romance,When Harry Met Sally... ,149108,485,0,273,English,USA,R,16000000,1989,7.6,0
Color,79,129,54000000,Drama,The Verdict ,26310,2330,0,154,English,USA,R,16000000,1982,7.8,0
Color,103,94,68525609,Comedy,Road Trip ,132963,3889,5,302,English,USA,R,15600000,2000,6.5,0
Color,67,106,52885587,Comedy|Drama|Romance|Sport,Varsity Blues ,35312,23369,0,267,English,USA,R,16000000,1999,6.4,0
 Black and White,576,100,44667095,Comedy|Drama|Romance,The Artist ,190030,4606,0,583,English,France,PG-13,15000000,2011,8,30000
Color,178,89,42638165,Drama|Fantasy|Horror|Mystery|Thriller,The Unborn ,42182,12183,1,230,English,USA,PG-13,16000000,2009,4.8,0
Color,487,94,45507053,Adventure|Comedy|Drama|Romance,Moonrise Kingdom ,237848,27911,2,377,English,USA,PG-13,16000000,2012,7.8,71000
Color,196,83,39511038,Horror,The Texas Chainsaw Massacre: The Beginning ,56269,26402,0,366,English,USA,R,16000000,2006,5.9,0
Color,24,111,6462576,Drama,The Young Messiah ,1449,824,0,30,English,USA,PG-13,18500000,2016,5.4,0
Color,56,80,40363530,Comedy|Family,The Master of Disguise ,18254,3058,2,307,English,USA,PG,16000000,2002,3.3,1000
Color,406,112,37623143,Drama|Fantasy|War,Pan's Labyrinth ,467234,1322,0,1083,Spanish,Spain,R,13500000,2006,8.2,27000
Color,3,60,,Drama|Fantasy|Mystery|Thriller,The Messengers             ,7210,4561,0,57,English,USA,,,,6.6,0
Color,51,94,33357476,Action|Comedy|Crime|Family,See Spot Run ,7392,4194,0,53,English,USA,PG,35000000,2001,5.4,393
 Black and White,41,130,28734552,Crime|Drama|Romance|Thriller,Baby Boy ,9566,3107,2,81,English,USA,R,16000000,2001,6.4,1000
Color,138,91,37300107,Drama|Horror|Thriller,The Roommate ,29147,5349,1,115,English,USA,PG-13,16000000,2011,4.8,0
Color,78,91,27087695,Adventure|Comedy|Drama,Joe Dirt ,41664,2543,0,205,English,USA,PG-13,17700000,2001,5.9,0
Color,40,110,30102717,Action|Crime,Double Impact ,28736,874,2,72,English,USA,R,15000000,1991,5.5,0
Color,285,121,23618786,Action|Comedy|Mystery,Hot Fuzz ,352695,485,1,687,English,UK,R,8000000,2007,7.9,17000
Color,124,114,26896744,Comedy|Drama,The Women ,16582,3485,4,125,English,USA,PG-13,16500000,2008,4.9,0
Color,275,96,23213577,Drama|Romance,Vicky Cristina Barcelona ,198111,19894,0,365,English,Spain,PG-13,15500000,2008,7.2,14000
Color,34,270,,Action|Adventure|Drama|Romance|War,Arn: The Knight Templar ,18041,2762,1,54,Swedish,Sweden,,25000000,2007,6.6,0
Color,81,100,55461307,Comedy,Bad Moms ,4654,18786,9,46,English,USA,R,20000000,2016,6.7,18000
Color,67,94,20627372,Comedy|Drama|Romance,Boys and Girls ,13661,3451,3,134,English,USA,PG-13,16000000,2000,5.3,487
Color,103,109,16346122,Drama,White Oleander ,25549,2572,0,171,English,USA,PG-13,16000000,2002,7.2,0
Color,300,107,16204793,Comedy|Fantasy|Horror,Jennifer's Body ,92712,24805,1,294,English,USA,R,16000000,2009,5.1,6000
Color,84,96,15427192,Comedy|Crime|Mystery,Drowning Mona ,11768,11078,0,148,English,USA,PG-13,16000000,2000,5.6,492
Color,64,88,14792779,Comedy,Radio Days ,24256,1653,0,91,English,USA,PG,16000000,1987,7.6,0
Color,169,110,13998282,Action|Drama|Fantasy|Mystery|Thriller,Left Behind ,24854,15044,1,374,English,USA,PG-13,16000000,2014,3.1,31000
Color,158,113,19057024,Drama|Romance,Remember Me ,113963,22088,0,361,English,USA,PG-13,16000000,2010,7.2,24000
Color,46,101,14108518,Comedy|Drama|Romance,How to Deal ,8215,1882,1,95,English,USA,PG-13,16000000,2003,5.7,371
Color,15,105,13854000,Comedy|Romance|Sci-Fi,My Stepmother Is an Alien ,21079,14677,0,55,English,USA,PG-13,20000000,1988,5.2,818
Color,68,125,77324422,Drama,Philadelphia ,178731,33865,2,261,English,USA,PG-13,26000000,1993,7.7,0
Color,111,100,15500000,Mystery|Sci-Fi|Thriller,The Thirteenth Floor ,51996,2389,0,302,English,Germany,R,16000000,1999,7,0
Color,21,97,11540112,Comedy,The Cookout ,2385,3835,1,20,English,USA,PG-13,,2004,3.6,177
Color,42,108,,Action|Drama|Sci-Fi|Thriller,Meteor ,5237,1945,7,90,English,USA,PG,16000000,1979,4.9,392
Color,65,112,4734235,Comedy|Drama|Music,Duets ,8217,1227,0,123,English,USA,R,15000000,2000,6,573
Color,109,112,4839383,Comedy|Romance,Hollywood Ending ,21613,12766,0,148,English,USA,PG-13,16000000,2002,6.6,762
Color,42,95,4193025,Comedy|Music,Detroit Rock City ,30682,2518,0,194,English,USA,R,15000000,1999,6.8,0
Color,112,110,5900000,Action|Adventure|Fantasy,Highlander ,98629,1852,1,316,English,UK,R,16000000,1986,7.2,0
Color,146,118,2849142,Drama,Things We Lost in the Fire ,24104,1889,1,88,English,USA,R,16000000,2007,7.2,0
Color,36,97,1686429,Action|Crime|Sci-Fi,Steel ,8687,3100,1,62,English,USA,PG-13,16000000,1997,2.8,0
Color,230,120,1984743,Drama|Romance,The Immigrant ,20616,11019,3,70,English,USA,R,16000000,2013,6.6,0
Color,64,135,1666262,Drama|History|Romance|War,The White Countess ,5321,2096,0,78,English,UK,PG-13,16000000,2005,6.7,356
Color,393,101,2319187,Crime|Drama|Mystery|Thriller,Trance ,92640,5056,0,212,English,UK,R,20000000,2013,7,23000
Color,75,92,13922211,Comedy,Soul Plane ,18271,3935,9,150,English,USA,R,16000000,2004,4.4,0
Color,78,106,,Comedy|Romance,Welcome to the Sticks ,30587,329,2,49,French,France,,11000000,2008,7.1,3000
Color,67,92,23091,Drama|Romance|War,Good ,5664,11091,1,42,English,UK,R,15000000,2008,6.2,921
Color,216,161,336467,Drama|Fantasy,Enter the Void ,45449,943,0,192,English,France,Not Rated,13000000,2009,7.3,23000
Color,54,92,2964,Comedy|Horror|Romance,Vamps ,7444,3086,2,42,English,USA,PG-13,16000000,2012,5.1,0
Color,84,93,,Drama|Family,Hachi: A Dog's Tale ,155249,4453,0,304,English,USA,G,16000000,2009,8.1,115000
Color,69,110,,Crime|Drama|Thriller,Zulu ,12817,5273,0,43,English,France,R,16000000,2013,6.7,0
Color,208,122,2428883,Drama|Western,The Homesman ,21370,2896,1,132,English,USA,R,16000000,2014,6.6,0
