IDN,AGE,COUNTRY,GENDER,IMMIGRANT,INCOME,HAPPINESS
52700,38,Belarus,Female,0,68128,5.42
89386,49,Czech Republic,Male,0,105692,8.55
28693,43,Algeria,Male,0,44054,3.45
31716,36,Dominican Republic,Male,0,46512,3.38
39787,22,Congo-Brazzaville,Male,0,54013,4.25
45943,69,Bosnia and Herzegovina,Male,0,60683,5.73
85989,29,Croatia,Male,1,102070,6.77
37949,25,Morocco,Female,0,52797,4.28
79928,35,Croatia,Male,0,95494,7.40
16239,58,Nepal,Female,0,30171,2.59
18735,40,Luxembourg,Female,0,35534,2.41
45007,61,Croatia,Female,0,60472,5.65
94460,41,South Africa,Female,0,109300,9.48
36698,30,Sri Lanka,Male,0,50650,4.33
15894,50,Australia,Male,0,33201,2.51
51254,52,Tunisia,Female,0,65852,5.56
26720,19,Guatemala,Male,0,42574,3.21
12099,58,Cambodia,Female,0,26161,2.59
58120,23,Singapore,Female,0,74557,6.27
45094,43,Sierra Leone,Female,0,59285,4.46
69764,21,Tanzania,Female,0,83379,6.25
97083,46,Cyprus,Female,0,113497,9.53
17545,38,Haiti,Female,0,31863,2.39
52393,29,Cambodia,Male,0,66224,5.33
89789,21,Israel,Male,0,107084,8.27
93630,48,Germany,Female,0,110105,9.55
80245,61,Madagascar,Female,0,94000,7.66
47533,47,Nigeria,Male,0,62747,5.51
92142,26,Trinidad and Tobago,Female,0,108491,9.33
99555,59,Mexico,Female,0,116578,9.66
26633,45,Belgium,Male,0,43376,3.47
98523,19,Mali,Female,0,112757,9.26
32443,69,South Africa,Female,0,47433,3.71
99047,27,Syria,Male,0,112747,9.34
63553,42,Cambodia,Male,0,77584,6.46
85470,49,United Kingdom,Female,1,102776,3.61
33146,39,China,Female,0,47935,3.41
68529,23,El Salvador,Female,0,84166,7.28
75550,22,Turkmenistan,Male,1,91746,7.66
79361,21,Croatia,Male,0,94846,7.26
63123,20,Pakistan,Male,0,78278,6.24
62820,23,Angola,Female,0,78277,6.27
67655,33,Lebanon,Male,0,82379,6.37
30114,27,Central African Republic,Male,0,43614,3.29
74728,23,Saudi Arabia,Female,0,91155,7.28
84894,23,Ecuador,Female,1,101391,4.88
42206,59,Nigeria,Female,1,57899,8.17
68460,23,Gabon,Female,0,82447,6.27
68327,47,Azerbaijan,Female,0,82961,6.51
99862,69,Swaziland,Female,0,114742,9.76
45278,60,Zimbabwe,Male,0,60032,5.64
51768,53,Ethiopia,Male,0,66137,5.57
76762,18,Mali,Female,0,90775,7.23
85144,63,Senegal,Female,0,99070,8.69
21345,54,Georgia,Female,0,35354,2.55
20223,22,Myanmar,Male,0,34609,2.23
21969,49,Czech Republic,Male,0,38115,3.51
58865,43,Lesotho,Female,0,73666,6.47
99274,66,Latvia,Male,0,114212,9.73
61807,23,Swaziland,Female,0,76394,6.27
33801,25,Azerbaijan,Male,0,48149,4.28
60820,34,Mozambique,Female,0,75605,6.38
19885,49,India,Male,0,34661,2.50
14038,49,Guatemala,Female,0,29874,2.50
15334,60,Kuwait,Male,0,31828,2.61
82740,70,Suriname,Female,0,99051,8.76
81047,67,Romania,Male,0,96046,8.73
98436,26,Montenegro,Female,0,113735,9.33
45165,43,Chad,Female,0,59186,4.46
68793,66,Nicaragua,Male,0,84121,7.71
37432,53,Spain,Female,0,53751,4.56
30591,28,North Cyprus,Male,0,45991,3.30
39234,25,Peru,Female,0,54752,4.28
79833,67,Lesotho,Male,1,95062,3.62
68580,48,Guatemala,Female,0,84445,7.53
43267,56,Nicaragua,Male,0,58778,4.59
76126,28,Spain,Male,0,92376,7.33
74850,27,Romania,Male,0,89690,7.32
75158,20,Palestinian Territories,Female,0,89743,7.25
52717,63,Mongolia,Female,0,67523,5.67
12997,63,Uganda,Male,0,27183,2.64
31843,22,Moldova,Female,0,47579,3.24
53558,66,Estonia,Female,0,68956,5.70
19692,70,Mongolia,Male,0,34473,2.71
49660,57,Israel,Female,0,66862,5.61
71604,41,Malaysia,Female,0,87114,7.46
34943,57,South Korea,Female,0,51005,4.60
13847,67,Botswana,Female,0,27766,2.68
97389,66,Israel,Female,1,115077,8.87
67738,37,Congo-Brazzaville,Female,0,81785,6.41
76864,69,Japan,Male,0,92864,7.74
20560,60,Pakistan,Male,0,35874,2.61
93080,45,Indonesia,Male,0,108173,9.52
11253,22,Ireland,Female,0,28189,2.23
22234,41,Bulgaria,Female,0,36094,3.43
48421,50,Norway,Male,0,65908,5.54
99379,59,Poland,Male,0,115112,9.66
23726,49,Ecuador,Male,0,39432,3.51
94551,32,Saudi Arabia,Male,1,111104,5.20
19618,31,Nicaragua,Female,0,35111,2.32
90870,31,Venezuela,Female,0,107713,8.37
14243,25,Canada,Female,1,32011,4.78
81285,68,Portugal,Female,0,96245,8.74
39204,31,Palestinian Territories,Male,1,54497,4.31
47013,61,Cyprus,Male,1,63688,7.84
52705,53,Jamaica,Female,0,67854,5.57
97822,33,United States,Female,0,114656,9.40
62057,39,Uzbekistan,Male,0,77706,6.43
22001,18,Albania,Female,0,37494,3.20
75828,62,Bulgaria,Male,0,89783,7.67
59375,33,Bosnia and Herzegovina,Female,0,74029,6.37
69301,41,Canada,Female,0,86621,7.46
28419,52,Dominican Republic,Male,0,43147,3.54
58800,59,Vietnam,Female,0,74313,6.63
86306,60,Sweden,Male,0,103810,8.66
35594,44,Germany,Male,0,52026,4.47
71934,18,Zimbabwe,Female,0,86667,7.23
11877,38,Panama,Female,0,28835,2.39
95992,47,United Arab Emirates,Female,1,113676,7.06
34895,69,Singapore,Male,0,51315,4.72
66872,53,Japan,Male,1,83481,3.21
58597,58,Vietnam,Male,0,73999,6.62
25090,62,Congo-Brazzaville,Female,0,39365,3.64
33684,39,Peru,Female,0,49233,4.42
81929,62,Ecuador,Male,0,97714,8.68
59756,62,Ghana,Female,0,74801,6.66
15407,29,Nepal,Male,0,29588,2.30
36896,20,Panama,Male,0,54001,4.23
57896,55,Canada,Male,0,75146,6.59
94227,43,Bangladesh,Male,0,108988,9.50
63651,51,Serbia,Female,0,78248,6.55
12573,18,Iran,Female,0,27046,2.19
32924,52,Madagascar,Female,0,46812,3.54
89151,60,Saudi Arabia,Male,0,105635,8.66
11300,43,Cambodia,Female,0,25241,2.44
80921,38,Burundi,Male,0,94639,7.43
13962,48,Jamaica,Male,1,29607,3.36
46025,39,Chile,Male,0,62524,5.43
94176,70,Jamaica,Male,0,109367,9.77
37760,67,Libya,Female,0,52979,4.70
45648,62,Czech Republic,Female,0,61773,5.66
88646,59,Czech Republic,Female,0,104689,8.65
87029,36,Afghanistan,Female,0,100965,8.42
72341,40,Japan,Male,0,88150,7.45
98545,32,Honduras,Female,0,113508,9.39
64784,22,New Zealand,Female,0,81870,6.26
62536,55,Nigeria,Female,0,77756,6.59
36418,19,Ireland,Male,0,53262,4.22
98839,64,Bangladesh,Male,0,113616,9.71
98642,48,Jamaica,Female,0,113907,9.55
25935,32,Ukraine,Male,0,40738,3.34
30021,19,Peru,Male,0,45635,3.21
31962,36,Mauritius,Female,0,47358,3.38
67891,69,Yemen,Female,0,81771,6.73
77524,53,Chad,Female,0,91433,7.58
52421,31,Moldova,Male,1,68304,2.09
76478,50,Somaliland region,Male,0,91225,7.55
62918,42,Kazakhstan,Male,0,78449,6.46
98294,67,Nicaragua,Male,0,113693,9.74
27340,25,Malaysia,Male,0,43088,3.27
99889,51,Morocco,Male,0,114776,9.58
75431,22,Botswana,Male,0,89187,7.27
20166,69,Netherlands,Female,0,37646,3.71
52913,23,Rwand2a4,Female,0,66460,5.27
58733,20,Djibouti,Male,0,73158,6.24
95906,63,Uganda,Male,0,110102,9.70
92440,36,United Arab Emirates,Female,0,109556,9.43
76793,40,Czech Republic,Female,0,93052,7.45
34621,28,Thailand,Female,1,51321,2.94
89916,38,Greece,Female,0,105164,8.44
10809,64,Turkmenistan,Female,0,26226,2.65
67373,64,Denmark,Female,0,84950,7.69
87973,55,Czech Republic,Male,1,104433,6.92
13719,53,Bahrain,Male,0,28958,2.54
38157,19,Armenia,Male,0,52331,4.22
85916,67,Turkey,Female,0,101115,8.73
77847,30,Venezuela,Female,0,94889,7.35
40644,67,Venezuela,Female,0,57623,4.70
88779,52,Haiti,Female,0,103017,8.58
53738,28,Congo-Brazzaville,Male,0,67788,5.32
72037,46,North Cyprus,Male,0,87501,7.51
47851,31,Taiwan,Male,0,63894,5.35
48551,36,Sweden,Female,0,65937,5.40
44421,25,New Zealand,Male,0,61549,5.29
10133,56,Bosnia and Herzegovina,Male,0,24694,2.57
71149,51,Syria,Female,0,84826,7.56
35832,48,Sudan,Female,0,50197,4.51
61816,41,Chad,Male,0,75656,6.45
72832,63,Sierra Leone,Male,0,86918,7.68
83809,54,Zimbabwe,Female,0,98458,8.60
17040,34,Morocco,Female,0,31935,2.35
71532,20,Bahrain,Female,0,86807,7.25
66940,59,Armenia,Female,0,81023,6.63
87213,53,Slovakia,Male,0,103052,8.59
47903,32,France,Male,0,64666,5.36
31628,53,United States,Female,0,48617,4.56
53841,49,Haiti,Male,0,68217,5.53
14499,47,Spain,Female,0,30583,2.48
97013,60,Sri Lanka,Female,0,111057,9.67
85051,33,Sudan,Female,0,99395,8.39
64771,50,Nigeria,Female,0,79878,6.54
50013,40,Greece,Female,0,65312,5.44
79812,44,Kosovo,Female,0,94824,7.49
34022,70,Denmark,Female,0,51473,4.73
70978,54,Iran,Female,0,85467,7.59
11330,68,Panama,Female,0,28380,2.69
56450,58,Greece,Female,0,71742,5.62
88444,26,Tanzania,Male,0,101973,8.32
36879,48,Trinidad and Tobago,Female,1,54084,4.11
18994,20,Kenya,Female,0,33129,2.21
15521,62,Malaysia,Male,0,31066,2.63
58298,33,Venezuela,Male,0,75132,6.37
15825,47,South Korea,Male,0,31879,2.48
69458,60,Italy,Male,0,85342,7.65
54025,22,Italy,Female,0,69891,5.26
27003,35,Georgia,Male,0,40929,3.37
25466,40,Iran,Female,0,40095,3.42
46695,50,Cameroon,Male,0,61032,5.54
71991,55,Palestinian Territories,Female,0,86431,7.60
27214,21,Niger,Female,0,41219,3.23
80398,55,Hong Kong,Female,1,96028,3.83
46848,41,Congo-Kinshasa,Female,0,61258,5.45
29698,24,Zambia,Male,0,44676,3.26
58469,42,Poland,Female,0,74260,6.46
76041,18,Greece,Female,0,91304,7.23
21220,20,Germany,Male,1,38405,2.86
60718,64,Croatia,Male,0,76155,6.68
85377,49,Guinea,Female,0,99093,8.55
33703,38,Iraq,Male,0,48261,4.41
34536,35,Cambodia,Female,0,48512,4.38
25712,21,Bolivia,Female,0,41297,3.23
34617,59,Colombia,Male,0,50850,4.62
80944,70,China,Male,0,95815,7.75
95841,52,Netherlands,Male,0,113179,9.59
49298,51,Mauritius,Male,0,64625,5.55
14198,44,Chile,Male,1,31130,2.64
16989,38,Hungary,Male,0,31497,2.39
60811,66,Slovenia,Male,0,76729,6.70
18075,59,Iraq,Female,0,32908,2.60
97354,42,Canada,Female,1,115385,9.22
61399,39,Colombia,Male,0,77648,6.43
30455,44,Montenegro,Female,0,45637,3.46
91237,50,Russia,Female,0,106644,8.56
10559,23,India,Male,0,25236,2.24
45971,55,Bosnia and Herzegovina,Male,0,60651,5.59
67292,66,United Arab Emirates,Male,0,84340,7.71
99702,70,Uruguay,Male,0,115953,9.77
73415,20,Canada,Female,0,90750,7.25
38327,61,Jordan,Female,0,53552,4.64
79887,44,Mexico,Female,0,96799,8.50
23631,35,Gabon,Female,0,37517,3.37
94597,41,Liberia,Female,0,108817,9.48
53786,42,Saudi Arabia,Male,0,70247,5.46
22342,33,Moldova,Female,0,38136,3.35
44430,24,El Salvador,Male,0,60108,5.28
56720,41,Poland,Female,0,72390,6.45
81034,21,Macedonia,Male,0,95589,7.26
82373,32,Switzerland,Female,1,100546,5.09
86974,27,Spain,Female,0,103094,8.33
77439,21,Saudi Arabia,Male,0,93664,7.26
65249,24,North Cyprus,Female,0,80477,6.28
18525,60,Malaysia,Male,0,34109,2.61
79088,55,Slovakia,Female,0,94908,7.60
17568,51,Honduras,Female,0,32725,2.52
14858,30,Hong Kong,Male,0,30170,2.31
45245,23,Congo-Kinshasa,Male,0,59642,4.26
59628,43,Egypt,Female,0,73709,6.47
78175,21,Ireland,Male,1,95370,3.45
41928,54,Azerbaijan,Male,0,56297,4.57
78857,29,Central African Republic,Female,0,92218,7.34
22401,23,Nigeria,Female,0,37468,3.25
63364,37,Saudi Arabia,Female,0,79601,6.41
14651,19,Jamaica,Male,1,30105,4.46
85531,45,Hong Kong,Female,1,101294,9.10
24374,30,Sweden,Female,0,41606,3.32
19859,64,Japan,Male,0,35696,2.65
35805,22,Tajikistan,Male,0,50131,4.25
66264,40,Albania,Male,0,81583,6.44
83577,19,Tunisia,Female,0,98381,8.25
56288,53,Burkina Faso,Female,0,70497,5.57
67554,56,New Zealand,Male,1,85035,3.34
40277,47,Yemen,Female,0,54361,4.50
76895,25,Sweden,Male,1,94563,6.67
99476,56,Morocco,Male,0,114377,9.63
31033,63,Netherlands,Male,0,48429,4.66
60737,39,Luxembourg,Male,0,77686,6.43
40700,34,Ireland,Female,0,57585,4.37
11578,35,Georgia,Male,0,25604,2.36
45160,38,Portugal,Female,0,60268,5.42
26088,23,Estonia,Female,1,41625,2.59
51725,38,Costa Rica,Male,0,68873,5.42
83497,29,Bahrain,Male,0,98548,8.35
19418,52,Tanzania,Male,0,33056,2.53
79621,70,Haiti,Female,0,93822,7.75
85673,34,Iceland,Female,1,103168,8.93
54992,67,Trinidad and Tobago,Female,0,71361,5.71
10543,48,Afghanistan,Female,0,24358,2.49
22024,43,France,Male,0,38665,3.45
98466,38,Palestinian Territories,Female,0,113194,9.45
25192,33,Lithuania,Male,0,40586,3.35
33648,30,Australia,Male,1,51520,4.14
83641,68,Malawi,Female,0,97621,8.74
76124,57,Saudi Arabia,Male,1,93166,7.87
25540,50,Syria,Female,0,39227,3.52
66149,19,Ecuador,Male,0,82023,6.23
73361,33,Nepal,Female,0,87465,7.38
18925,52,Hungary,Female,1,34133,4.98
44640,64,Ukraine,Male,1,59837,5.19
57010,33,Gabon,Male,0,71074,5.37
25803,19,Bolivia,Male,0,41577,3.21
23558,48,Jordan,Male,0,38743,3.50
55943,64,Latvia,Male,0,70900,5.68
92252,24,Senegal,Female,0,105950,8.30
85036,26,Trinidad and Tobago,Male,1,101725,2.58
91546,36,Belarus,Female,1,107602,8.34
89284,57,Yemen,Male,0,103246,8.63
21791,47,Kenya,Female,0,36135,3.49
61873,62,Uganda,Female,0,76148,6.66
91376,31,United Arab Emirates,Female,1,108699,7.07
38442,30,Morocco,Male,0,53284,4.33
93754,52,Costa Rica,Male,0,111022,9.59
20979,70,Australia,Male,1,38660,2.58
12402,62,Portugal,Female,0,27247,2.63
94780,44,Canada,Male,0,112142,9.51
66979,69,Uruguay,Male,0,83369,6.73
69917,26,Congo-Kinshasa,Female,0,84366,7.31
51847,21,Ghana,Female,0,66772,5.25
33584,30,Malaysia,Male,0,49366,4.33
60217,36,Japan,Male,0,76013,6.40
76347,21,Nicaragua,Male,0,91592,7.26
32816,40,Costa Rica,Male,0,50005,4.43
41298,66,Sri Lanka,Male,0,55446,4.69
13789,33,Ukraine,Male,0,28743,2.34
89308,62,South Korea,Male,0,105623,8.68
33739,63,Comoros,Male,0,47405,3.65
61313,57,Syria,Male,0,75225,6.61
38386,63,Bolivia,Male,0,54122,4.66
25778,49,Egypt,Female,0,40034,3.51
43204,48,Dominican Republic,Female,0,58059,4.51
18200,55,South Africa,Male,0,32950,2.56
37512,67,Ghana,Male,0,52581,4.70
40890,46,Malawi,Male,0,54964,4.49
91790,69,Tajikistan,Female,0,106120,8.75
41668,33,Comoros,Female,0,55352,4.36
22644,67,Ecuador,Female,0,38373,3.69
95120,26,Armenia,Female,0,109209,9.33
53494,32,Malaysia,Female,0,69227,5.36
65252,47,Burkina Faso,Female,0,79526,6.51
15997,44,Angola,Male,0,31569,2.45
74370,69,Togo,Female,0,87100,7.74
52058,43,Cyprus,Male,1,68659,3.03
73732,40,Vietnam,Male,1,89461,8.06
85508,62,Indonesia,Male,0,100673,8.68
39427,50,Yemen,Female,0,53214,4.53
90630,32,Nicaragua,Female,0,106163,8.38
69106,48,United Kingdom,Female,1,86331,8.74
40471,66,Chad,Female,0,54559,4.69
45662,38,Norway,Male,0,63300,5.42
84888,22,El Salvador,Male,0,100454,8.28
54591,24,Germany,Female,1,71699,9.40
33860,31,Burundi,Male,0,47473,3.33
15339,46,Egypt,Male,0,29553,2.47
79642,46,Bulgaria,Female,0,93606,7.51
83016,48,Luxembourg,Male,1,100741,6.90
26545,45,Sierra Leone,Female,0,40778,3.47
78320,63,Lesotho,Female,0,93076,7.68
18851,44,Kyrgyzstan,Male,0,33733,2.45
43025,46,Mali,Male,0,57029,4.49
37067,36,Iran,Male,0,51513,4.39
56399,32,Sudan,Male,0,70822,5.36
64990,35,Kyrgyzstan,Male,0,79996,6.39
56099,40,United Arab Emirates,Male,0,73178,6.44
57371,60,Venezuela,Female,0,74415,6.64
43315,32,Bolivia,Male,0,59148,4.35
25248,34,Finland,Female,0,42633,3.36
74136,49,Nigeria,Female,1,90082,9.53
62653,59,Zambia,Male,0,77636,6.63
61134,36,Senegal,Male,0,75120,6.40
47714,59,Iceland,Female,0,64917,5.63
41608,44,Croatia,Male,0,57220,4.47
85733,38,Venezuela,Male,1,103231,9.49
96837,54,Argentina,Female,1,113766,4.34
61498,37,South Africa,Male,0,76305,6.41
12418,53,Malaysia,Female,0,28047,2.54
94840,52,Liberia,Male,0,109018,9.59
73082,68,Uzbekistan,Female,0,88552,7.73
14969,64,Slovenia,Female,0,30906,2.65
74734,40,Cambodia,Male,0,88653,7.45
68996,68,Bulgaria,Male,0,82766,6.72
18409,68,Togo,Female,0,31309,2.69
53386,68,Mauritania,Female,0,68176,5.72
98289,36,Angola,Female,0,113655,9.43
22138,45,Sierra Leone,Male,0,36351,3.47
57085,24,Sudan,Male,0,71243,5.28
48973,19,Nigeria,Female,0,64067,5.23
81175,52,Swaziland,Female,0,95963,7.57
25210,51,Argentina,Male,0,41557,3.53
52808,45,Costa Rica,Female,1,70361,7.51
63716,56,Romania,Male,0,78537,6.60
24990,54,Philippines,Female,0,39779,3.56
66952,46,Lithuania,Female,0,82306,6.50
29577,32,Turkmenistan,Female,0,44980,3.34
66368,67,El Salvador,Male,0,82087,6.71
62821,55,Brazil,Male,0,79651,6.59
59643,67,Palestinian Territories,Male,0,74292,6.71
83565,66,Saudi Arabia,Male,0,99863,8.72
75703,30,Kuwait,Female,1,92765,5.67
12254,60,Rwand2a4,Female,0,25898,2.61
75609,44,Cameroon,Male,0,89951,7.49
46690,20,South Africa,Female,0,61475,5.24
32861,58,Greece,Male,0,48073,4.61
26954,56,Angola,Female,0,42315,3.58
53118,23,Comoros,Female,0,66705,5.27
93923,30,Rwand2a4,Female,0,107445,8.36
23347,24,Finland,Male,1,41085,1.96
68037,37,Norway,Female,1,86334,9.42
32397,30,Dominican Republic,Female,0,47249,3.32
55766,28,Angola,Male,0,71126,5.32
74365,31,Burkina Faso,Male,0,88428,7.36
53591,40,Italy,Female,0,69370,5.44
51775,61,Portugal,Male,1,67070,8.85
47176,47,Suriname,Female,0,63430,5.51
71372,19,Malaysia,Female,0,86886,7.24
95656,48,Peru,Male,0,111431,9.55
76624,21,South Africa,Female,0,91419,7.26
47498,55,Mauritius,Female,0,62798,5.59
20464,22,China,Female,0,35350,2.23
28688,24,Australia,Female,0,45986,3.26
35140,55,France,Female,1,52500,4.40
84314,31,Swaziland,Female,0,99107,8.37
80977,48,Russia,Female,0,96262,8.54
32791,61,Latvia,Male,0,47596,3.63
54771,22,Benin,Female,0,68207,5.26
72768,33,Ghana,Male,0,87722,7.38
72797,30,Dominican Republic,Female,0,87549,7.35
24097,51,Ukraine,Male,0,38984,3.53
54585,40,Guatemala,Female,0,70444,5.44
61961,42,Italy,Male,1,78132,9.65
50765,56,Nigeria,Male,0,65866,5.60
45374,58,Kazakhstan,Male,0,60996,5.62
69536,58,Mexico,Female,0,86428,7.63
50648,57,United Kingdom,Male,0,67550,5.61
90682,49,Ethiopia,Female,0,105218,8.55
33311,54,Qatar,Female,0,49830,4.57
42217,18,Mali,Female,0,56470,4.21
89282,68,Mauritius,Male,0,104712,8.74
20870,44,Ukraine,Female,0,35672,2.45
18927,39,France,Male,0,35486,2.40
58555,58,Nepal,Male,0,72477,6.62
10092,58,Bolivia,Female,0,25984,2.59
74791,39,Bolivia,Female,0,90680,7.44
61549,66,Ghana,Male,0,76437,6.70
34841,37,Iceland,Male,0,52018,4.40
26039,68,Dominican Republic,Male,0,40929,3.70
58547,36,Chile,Female,0,74913,6.40
50635,64,Laos,Male,0,65432,5.68
60243,33,China,Male,0,75157,6.37
97581,30,Palestinian Territories,Female,0,112253,9.37
86194,63,Bulgaria,Male,0,100180,8.69
58392,46,Cameroon,Male,1,72996,4.82
84744,61,Guatemala,Male,0,100569,8.67
21027,25,Ecuador,Female,0,36845,3.27
17476,19,Poland,Male,0,33100,2.20
51005,43,Thailand,Male,0,67206,5.47
19449,70,Albania,Male,0,34810,2.71
43286,20,New Zealand,Male,1,60831,2.17
66434,24,Rwand2a4,Female,0,79942,6.28
11141,62,Mauritania,Male,0,25736,2.63
43318,36,Austria,Male,0,60704,5.40
24064,50,Singapore,Female,0,40481,3.52
55638,52,Palestinian Territories,Female,0,70176,5.56
83998,58,North Cyprus,Male,0,99420,8.64
89780,30,Kazakhstan,Male,0,105462,8.36
12153,52,Croatia,Male,1,28441,5.71
14897,21,Russia,Female,0,30342,2.22
45359,45,Rwand2a4,Female,0,58952,4.48
55487,31,Turkey,Male,1,71190,3.70
33987,67,Tajikistan,Male,0,48306,4.70
98797,39,Belgium,Male,0,115716,9.46
29468,30,Mauritania,Female,1,44560,2.64
16338,23,Taiwan,Male,0,32545,2.24
97151,63,United Kingdom,Female,0,113967,9.70
69765,26,Kyrgyzstan,Female,0,84644,7.31
46446,62,Uganda,Male,0,60731,5.66
61602,37,Mauritius,Male,0,76949,6.41
46492,64,Thailand,Female,0,62749,5.68
97889,48,Senegal,Male,0,111694,9.55
29328,18,Djibouti,Female,0,44001,3.20
98142,63,Tajikistan,Male,0,112458,9.70
79791,19,Netherlands,Male,0,97245,8.25
27142,70,Afghanistan,Male,0,41213,3.72
69705,39,Djibouti,Female,0,84384,7.44
12003,29,Rwand2a4,Female,0,25734,2.30
60528,64,Djibouti,Female,0,75025,6.68
92879,38,Romania,Male,0,107847,8.44
59289,18,Ecuador,Male,0,75112,6.22
16238,67,Congo-Kinshasa,Female,0,30857,2.68
54246,48,Sierra Leone,Male,0,68541,5.52
95148,49,Cambodia,Female,0,109064,9.56
66408,67,Costa Rica,Female,0,83537,6.71
89163,48,Vietnam,Female,0,104508,8.54
41014,40,Mexico,Male,0,57883,4.43
69817,64,Bangladesh,Male,0,84604,7.69
59516,62,United Arab Emirates,Female,0,76581,6.66
98679,31,Germany,Female,0,115092,9.38
76275,52,Greece,Male,0,91573,7.57
63823,61,Botswana,Female,0,77538,6.65
25310,21,Malaysia,Female,0,40925,3.23
49300,44,Netherlands,Male,0,66782,5.48
25527,46,Kuwait,Male,0,41961,3.48
57152,53,Guinea,Male,0,70861,5.57
73933,18,Denmark,Male,1,92326,1.95
16974,19,Belgium,Male,0,33918,2.20
11618,52,Jamaica,Male,0,26796,2.53
38905,40,Cameroon,Female,0,53214,4.43
53683,45,Zimbabwe,Male,0,68366,5.49
22939,62,Canada,Male,1,40624,7.24
15211,27,Australia,Female,1,32601,9.65
78484,41,Hong Kong,Male,0,93864,7.46
49789,34,Madagascar,Male,0,63714,5.38
26541,23,Zimbabwe,Male,0,41338,3.25
86937,31,Ukraine,Male,0,101760,8.37
29268,41,Kazakhstan,Female,0,44908,3.43
62630,52,Denmark,Female,0,80228,6.56
74516,34,Kenya,Female,0,88931,7.39
80798,67,Turkmenistan,Male,0,96437,8.73
51087,68,Kuwait,Female,0,67477,5.72
44204,35,Madagascar,Female,0,57930,4.38
35096,30,Bolivia,Male,0,50698,4.33
13952,48,United States,Male,0,30997,2.49
77597,41,Canada,Female,0,95027,7.46
44949,61,Spain,Male,0,61054,5.65
93717,26,Australia,Female,0,110826,9.33
37582,41,Azerbaijan,Male,0,52112,4.44
52539,33,Thailand,Female,0,68663,5.37
38983,21,Slovenia,Male,0,54908,4.24
64510,25,Zimbabwe,Male,0,79108,6.29
26945,44,Afghanistan,Female,0,40997,3.46
82137,38,Burkina Faso,Female,0,96345,8.44
92918,57,Guinea,Female,0,106680,8.63
43747,55,Bangladesh,Male,1,58717,7.71
87611,45,Libya,Male,0,102764,8.51
55370,26,Paraguay,Female,0,71059,5.30
32644,49,Senegal,Male,0,46520,3.51
44551,41,Austria,Female,0,61741,5.45
25612,25,New Zealand,Male,1,42900,3.49
63557,33,Bulgaria,Female,0,77301,6.37
39170,33,Guinea,Female,0,52914,4.36
15268,18,Thailand,Male,0,31581,2.19
56953,45,United States,Male,1,74206,6.61
87822,19,Peru,Female,0,103476,8.25
51988,33,Turkey,Female,0,67182,5.37
87192,34,Israel,Male,0,104297,8.40
92455,31,Botswana,Female,0,106158,8.37
14559,61,Panama,Female,0,31534,2.62
20388,62,Bahrain,Male,0,35703,2.63
24040,18,Togo,Female,0,36983,3.20
33710,19,Macedonia,Female,0,48234,4.22
80940,60,Palestinian Territories,Female,0,95524,7.65
84658,27,Iran,Female,0,99128,8.33
40435,63,Indonesia,Female,0,55811,4.66
83275,43,Gabon,Male,0,97156,8.49
70689,37,Poland,Female,0,86446,7.42
79491,48,Niger,Female,0,93466,7.53
77008,53,Indonesia,Female,1,92477,4.99
34821,44,Netherlands,Male,0,52073,4.47
69393,65,Sudan,Female,0,83761,6.69
59336,31,Hungary,Female,0,73849,6.35
74861,23,Thailand,Male,0,91118,7.28
58663,23,Brazil,Female,1,76160,4.70
84170,56,Sri Lanka,Male,0,98231,8.62
74633,58,Sierra Leone,Female,0,88855,7.63
63694,36,Guatemala,Female,0,79690,6.40
30034,34,Colombia,Male,1,46889,3.39
83288,53,Benin,Male,0,96757,8.59
21394,62,Belarus,Male,0,36689,3.64
24139,66,Qatar,Female,0,40647,3.68
83412,30,Syria,Male,0,97054,8.36
33491,47,Albania,Female,1,49095,9.42
60120,50,Lebanon,Female,0,74827,6.54
13244,49,Mauritania,Male,0,27990,2.50
57957,20,Ukraine,Female,0,73012,6.24
21998,23,Sierra Leone,Male,0,36245,3.25
18719,56,Mongolia,Male,0,33310,2.57
34160,61,Uzbekistan,Female,0,49545,4.64
44207,34,Vietnam,Female,1,60102,6.86
11818,34,Bahrain,Male,1,27663,4.33
