SchoolRank,Income,Tuition,SAT,GPA
17,209895.4382,52000,1401,3
71,74517.20745,25000,745,1.147833455
17,208205.9725,52000,1395,3
77,60278.24038,22000,676,3
91,25373.28432,15000,507,4
2,246131.7005,59500,1579,2.861158581
36,162419.8995,42500,1171,3
37,157510.6461,42000,1151,2.862292574
66,88768.53207,27500,814,2.727987155
8,229429.472,56500,1500,4
68,81091.76402,26500,778,4
92,22664.15402,14500,493,1.053058085
22,194957.9781,49500,1333,2.081328991
37,158197.4284,42000,1154,1.24747073
75,66044.45759,23000,704,1.993366709
54,116398.7529,33500,949,4
91,25579.14168,15000,508,1.224421385
52,120286.9498,34500,971,4
17,209428.5739,52000,1400,3
59,103900.7702,31000,890,2.142006829
40,150418.1293,40500,1114,3
48,131875.8362,36500,1026,4
50,127218.5428,35500,1003,4
82,49040.20545,19500,621,1.036770019
13,217539.1489,54000,1439,4
78,59037.62841,21500,670,4
31,172670.6952,45000,1225,3
90,27565.59096,15500,519,4
73,70303.36914,24000,726,4
96,13901.32285,12500,454,1.757829639
92,22096.50688,14500,492,2.678838169
56,110891.0659,32500,924,3
60,103247.0588,30500,885,4
21,199068.3462,50000,1350,1.120701959
73,68713.05473,24000,721,3
34,167022.7351,43500,1197,1.566995317
13,217480.7614,54000,1439,3
74,65829.35153,23500,707,2.472870739
92,23085.72358,14500,495,4
4,241234.3134,58500,1553,2.663367774
48,130626.8961,36500,1018,1.898226685
30,176494.0404,45500,1241,1.501030133
79,54345.7636,21000,648,2.81047064
14,217040.447,53500,1436,2.549262831
54,117208.694,33500,955,3
98,8259.629159,11500,425,3
78,58278.31383,21500,669,3
60,103206.4317,30500,885,1.314902265
50,127765.967,35500,1005,1.926722864
60,101485.54,30500,878,4
64,91929.79907,28500,831,1.688907554
90,26498.62534,15500,514,2.66436921
69,79634.9795,26000,770,3
70,76785.27151,25500,757,2.25512342
20,200477.6691,50500,1356,3
68,81132.53097,26500,781,2.282509499
85,39648.39762,18000,576,4
57,109838.1452,32000,920,3
88,33508.03312,16500,546,3
90,27256.98008,15500,519,2.647177268
89,29073.30107,16000,527,2.388357874
8,229633.0651,56500,1500,1.000257597
80,52151.67245,20500,640,3
33,169102.9169,44000,1203,1.836214394
50,126097.0672,35500,997,2.18029921
57,109301.5854,32000,916,4
44,140347.9754,38500,1066,1.392852896
47,133353.8709,37000,1033,4
81,49762.92835,20000,629,2.423366883
60,101146.779,30500,877,1.938275758
74,66051.36007,23500,707,4
44,142291.4633,38500,1076,4
40,152165.7364,40500,1125,2.421278172
6,234691.7923,57500,1523,2.291563615
53,119286.7522,34000,964,1.193983589
18,206039.6339,51500,1384,4
74,68031.66324,23500,715,1.09522713
78,56789.41441,21500,663,3
52,120808.3324,34500,971,1.894184914
62,98348.41868,29500,862,4
41,147885.8463,40000,1104,3
28,181771.4756,46500,1268,2.185243213
38,156418.5889,41500,1143,1.243661352
88,31803.51774,16500,539,1.662577151
85,39361.82211,18000,578,3
79,54904.80737,21000,650,3
59,103913.5705,31000,888,3
66,86734.68063,27500,807,4
75,63507.69157,23000,695,2.581901731
76,63053.16598,22500,689,2.921777231
82,47705.25521,19500,618,4
30,176329.2782,45500,1241,4
59,103286.8752,31000,888,4
60,101240.2916,30500,876,3
34,166265.8324,43500,1192,2.863180992
69,78783.28731,26000,768,1.550573299
64,92062.68933,28500,831,2.163323551
9,227919.8348,56000,1492,3
74,68642.35584,23500,716,4
70,78033.52495,25500,765,1.164897886
98,6571.807246,11500,418,2.33451881
68,81533.46142,26500,783,1.177900423
71,74395.63538,25000,748,2.885945713
24,190052.7927,48500,1307,3
54,116614.5572,33500,953,3
29,180095.6582,46000,1257,4
12,221147.1193,54500,1460,2.896027328
21,199029.8722,50000,1350,1.822299533
75,65683.00279,23000,702,4
54,116225.3975,33500,948,2.423415712
94,18577.97912,13500,474,2.650179993
77,59988.70318,22000,674,1.980652858
12,219909.5785,54500,1452,2.952724344
30,175788.0332,45500,1239,1.821663176
11,224105.1805,55000,1470,2.250142876
90,27280.55305,15500,516,4
9,228868.4737,56000,1495,3
94,18025.70914,13500,475,1.785724886
39,154185.6248,41000,1132,2.17819583
47,133232.2466,37000,1032,2.533804522
76,63504.35848,22500,692,3
34,167631.3027,43500,1197,4
79,55918.43822,21000,657,2.134435154
24,190379.533,48500,1307,2.070762232
45,139029.8502,38000,1058,3
79,55541.90195,21000,654,3
27,185026.2093,47000,1281,4
38,156086.5907,41500,1144,3
64,90998.07559,28500,828,2.95050573
26,185118.1059,47500,1282,4
49,128758.8029,36000,1008,3
10,226458.4466,55500,1485,3
95,14978.32427,13000,459,3
7,232485.0317,57000,1515,1.540241983
45,138777.6857,38000,1060,2.849692758
45,139133.3334,38000,1059,1.627737871
27,182671.1098,47000,1273,1.589611112
63,93474.29873,29000,839,4
78,58170.66444,21500,666,4
27,184130.426,47000,1277,4
96,13340.13685,12500,451,3
7,233653.1562,57000,1519,1.064841976
98,9314.120543,11500,429,4
30,174804.8841,45500,1235,2.555376578
22,197513.3089,49500,1341,1.58235699
65,89114.39227,28000,818,1.245655247
98,7457.03466,11500,423,1.481205297
9,229616.9965,56000,1497,2.669060775
77,60088.87864,22000,676,4
72,72949.65369,24500,738,1.901688013
14,215425.3825,53500,1429,2.501257772
31,174565.4517,45000,1233,4
90,27051.11083,15500,518,1.801224852
91,24034.1991,15000,503,2.502350973
94,18367.66306,13500,473,3
48,131591.968,36500,1025,3
17,209244.3511,52000,1400,2.108080343
32,172745.8512,44500,1221,4
45,139333.7028,38000,1063,4
88,33318.46025,16500,546,1.033348823
100,3378.693036,10500,403,2.842503118
56,110344.3345,32500,922,2.112469153
56,110291.8432,32500,922,3
13,218957.4627,54000,1449,4
57,110074.2838,32000,921,4
80,51667.78101,20500,637,1.034836439
93,19491.0537,14000,482,3
19,203714.4255,51000,1373,2.83677477
68,83161.4663,26500,789,3
26,186201.5551,47500,1288,2.079364562
65,90417.12675,28000,824,3
38,155805.9684,41500,1140,4
59,102947.2118,31000,887,3
63,95255.6539,29000,845,2.886498533
71,75961.63408,25000,752,3
92,22891.20874,14500,497,1.194399009
78,56258.64148,21500,659,4
12,221669.5812,54500,1460,1.312499475
94,18259.48166,13500,473,4
21,198288.6647,50000,1345,4
98,6721.128516,11500,419,3
64,91433.39853,28500,827,1.97930038
74,66234.85713,23500,707,2.959003504
7,234192.8401,57000,1521,3
68,83122.12908,26500,790,3
40,151669.6252,40500,1121,4
35,163106.7386,43000,1175,3
87,34687.31764,17000,554,4
16,211028.8724,52500,1407,1.857116413
19,202844.9089,51000,1367,3
52,121300.4276,34500,976,4
84,42192.41143,18500,591,4
45,139735.7742,38000,1063,4
61,100001.637,30000,870,4
22,195894.6122,49500,1336,3
70,75955.64991,25500,756,2.408571584
40,151325.6631,40500,1121,2.471508709
72,72098.86578,24500,735,3
27,183961.0896,47000,1279,3
75,64283.85087,23000,698,4
20,199367.2355,50500,1354,4
22,197347.1249,49500,1342,2.131828826
98,8346.417941,11500,426,2.244618033
43,143903.2151,39000,1082,2.827603719
8,231070.5717,56500,1507,4
4,239518.2133,58500,1549,1.404164526
1,247335.6013,60000,1585,3
34,165267.1166,43500,1189,4
33,168185.0292,44000,1199,2.538011504
10,226011.2964,55500,1482,3
90,26907.64446,15500,518,2.477563972
48,132123.083,36500,1027,4
55,113361.2318,33000,936,4
50,127305.6599,35500,1002,4
36,161182.1042,42500,1168,2.77378538
70,77849.79123,25500,763,3
31,173008.8936,45000,1224,2.436235012
55,114020.0946,33000,939,3
15,213573.7919,53000,1423,4
22,195483.6758,49500,1334,2.859818952
79,53934.50332,21000,647,2.990389755
1,246908.9893,60000,1583,4
96,14035.18645,12500,453,4
24,192198.9645,48500,1316,1.37249195
62,96608.01293,29500,856,1.891290514
99,5118.171328,11000,408,1.33897675
8,230866.8179,56500,1504,1.021012242
42,145448.3255,39500,1091,2.088130989
20,201472.4237,50500,1364,2.377618251
10,225079.6421,55500,1477,2.623698317
14,216768.4393,53500,1435,2.985636864
85,39453.27014,18000,576,4
0,250042.283,60500,1596,1.057089399
79,55057.85448,21000,653,2.328536433
66,87343.67351,27500,810,3
17,207376.0541,52000,1392,4
76,63055.50016,22500,691,1.471413997
91,26043.08843,15000,510,2.37146072
41,149398.9417,40000,1109,1.44306164
54,118152.9433,33500,957,4
90,28724.14124,15500,523,1.10092607
13,218993.1264,54000,1445,3
6,236630.7085,57500,1534,2.175445459
81,49649.16332,20000,627,1.574449117
60,101391.1911,30500,875,1.345909238
8,229995.9654,56500,1500,4
78,57700.00371,21500,666,3
28,180699.6225,46500,1260,1.006198871
33,169466.8512,44000,1209,4
32,170260.3888,44500,1213,3
78,56807.64047,21500,663,1.993266671
25,187175.7859,48000,1295,3
32,169781.0081,44500,1210,2.947736773
66,88733.93263,27500,814,3
60,102489.139,30500,882,3
39,154643.8973,41000,1136,1.758883881
14,215720.8196,53500,1429,2.951209119
8,231734.9058,56500,1507,1.47939398
2,244424.5706,59500,1570,2.543342575
12,221024.3853,54500,1458,2.278530966
91,25085.71503,15000,506,1.762627135
28,182617.9192,46500,1270,1.977542807
9,227132.4508,56000,1488,1.599832663
59,104508.4964,31000,894,3
75,65488.87963,23000,701,3
29,178400.159,46000,1252,3
44,142077.9062,38500,1076,3
21,197645.3041,50000,1345,1.066534923
72,72536.55206,24500,736,3
60,101434.3479,30500,875,4
50,127899.5834,35500,1005,2.533176659
5,238644.8734,58000,1544,1.466278556
18,205569.3666,51500,1384,2.731862834
27,183393.463,47000,1277,3
20,200790.4654,50500,1358,2.260478534
52,122603.1879,34500,980,3
50,126532.0433,35500,1000,1.106804198
53,118769.4028,34000,959,2.752585417
13,218475.884,54000,1447,3
69,80077.46176,26000,775,2.442514524
60,101984.6568,30500,882,3
77,60084.64893,22000,676,2.9548164
3,242450.5242,59000,1563,4
22,196804.924,49500,1340,3
67,84254.29774,27000,792,2.446538458
13,217644.2166,54000,1442,1.368243121
40,151033.19,40500,1118,2.501600261
65,90483.30004,28000,824,3
58,106573.1803,31500,903,1.403271974
90,27091.00123,15500,519,2.511559119
28,180947.9654,46500,1264,4
82,47973.07336,19500,620,3
77,59758.97061,22000,674,3
86,37175.63302,17500,566,1.347979702
99,5926.2533,11000,412,1.205221186
86,38623.11746,17500,573,1.982166852
95,14199.32744,13000,455,4
18,206108.5349,51500,1385,1.295170733
96,11975.94196,12500,445,4
59,103972.8553,31000,889,2.52935314
3,243280.2006,59000,1565,3
76,62132.4373,22500,686,2.761253534
99,6527.834617,11000,416,3
59,103648.1112,31000,887,3
20,199807.0523,50500,1355,2.218208278
64,92797.17792,28500,835,3
88,32664.73268,16500,542,3
61,100088.3797,30000,870,4
32,170391.4504,44500,1211,4
27,183748.3628,47000,1278,1.807280819
62,97279.96292,29500,855,1.381779291
25,187292.2263,48000,1295,4
5,237602.4926,58000,1539,1.48705403
96,11898.28416,12500,444,1.289932307
20,200771.4431,50500,1361,3
92,23274.86294,14500,499,3
99,5559.985496,11000,412,1.988499477
21,199087.8387,50000,1349,4
12,221652.987,54500,1460,1.072700492
82,47326.41897,19500,617,3
98,6979.383884,11500,418,2.398004062
90,28286.41253,15500,522,2.771918864
98,8681.411045,11500,426,3
34,164835.3177,43500,1186,1.665582164
50,126494.8552,35500,998,4
19,204418.3229,51000,1376,4
64,91100.79904,28500,829,3
26,185980.2765,47500,1286,3
60,101030.2356,30500,876,3
96,12329.0982,12500,445,3
50,127748.5344,35500,1004,3
68,83042.87739,26500,787,1.012154259
24,191200.0338,48500,1312,3
6,236184.0368,57500,1529,4
31,173201.3328,45000,1226,1.064024833
14,214529.5537,53500,1427,1.28366142
77,58431.27004,22000,671,4
49,128661.4391,36000,1009,3
32,170225.8855,44500,1210,3
33,168770.1101,44000,1203,2.22623263
31,173335.3943,45000,1227,3
48,131579.141,36500,1024,2.280178923
70,77258.27238,25500,762,1.722196757
15,212803.9388,53000,1418,3
61,100476.1269,30000,873,2.770447043
13,218725.0681,54000,1448,4
89,29634.45975,16000,531,4
31,173215.8446,45000,1226,4
19,203394.5936,51000,1372,3
21,197650.4341,50000,1346,1.685644978
0,250312.1401,60500,1597,2.116883792
83,44496.89799,19000,601,4
80,52498.06975,20500,638,2.527484056
12,220818.4048,54500,1454,4
35,165329.0648,43000,1185,2.286768935
48,130990.1094,36500,1019,4
46,136488.3528,37500,1048,4
30,175565.186,45500,1238,1.851392537
98,8604.621314,11500,429,2.396655912
33,168227.5487,44000,1199,3
61,99942.62977,30000,871,1.429101979
89,30830.50266,16000,534,3
56,111555.874,32500,926,4
17,209306.6122,52000,1399,3
67,84490.4388,27000,797,2.955542189
74,66488.60752,23500,709,3
93,21402.97125,14000,487,2.490405039
14,214961.5337,53500,1430,2.585398661
42,145880.0049,39500,1094,4
58,105765.4234,31500,900,3
99,5537.102348,11000,410,1.455778216
80,51832.99154,20500,637,2.522695126
76,62234.90067,22500,688,1.246141017
54,117700.5288,33500,957,2.662619735
50,127047.9419,35500,1001,1.574675655
24,191219.373,48500,1315,1.885519099
51,124621.7895,35000,991,4
26,186200.8287,47500,1290,2.703568564
75,63351.27471,23000,695,2.86128555
28,180910.1376,46500,1262,4
41,149646.864,40000,1113,2.195722092
14,216141.4072,53500,1433,1.39475384
19,203835.1938,51000,1373,4
24,190289.2478,48500,1308,3
92,23321.90727,14500,498,4
95,16410.54312,13000,465,2.386602955
45,140349.4938,38000,1065,1.748753287
15,213209.5898,53000,1417,4
87,34743.21742,17000,553,3
87,34218.56781,17000,551,4
72,72819.43682,24500,737,3
73,68841.48069,24000,720,3
42,146317.843,39500,1096,2.583957598
96,11683.52318,12500,443,2.673528162
58,106395.3368,31500,900,3
4,241832.3645,58500,1556,3
24,190825.8122,48500,1312,4
96,12806.96763,12500,448,1.615768044
16,211376.1515,52500,1411,4
73,68859.85453,24000,719,2.058255766
73,69877.06822,24000,723,4
22,196880.7776,49500,1342,1.443974727
60,100660.1832,30500,875,2.04510637
57,109808.5835,32000,917,3
82,46624.86797,19500,610,4
100,3561.089278,10500,405,3
23,193993.3425,49000,1325,4
78,57833.44473,21500,666,2.893607699
96,12205.94615,12500,446,1.332719417
55,114554.3966,33000,940,2.982774016
47,134210.3946,37000,1035,3
89,30601.28329,16000,533,4
55,115031.4826,33000,945,3
24,191628.5632,48500,1314,1.915711863
93,20117.11829,14000,482,1.630237296
3,243662.4018,59000,1566,2.404050921
79,54116.90427,21000,649,4
93,19072.31594,14000,479,1.12954275
57,109329.6169,32000,915,4
55,113887.3867,33000,939,2.435561018
82,47310.58263,19500,616,1.789176872
47,135147.0032,37000,1040,4
47,133922.0183,37000,1035,1.639201334
20,201031.582,50500,1361,4
16,211904.3552,52500,1414,1.828476087
98,9045.779745,11500,430,2.224776463
71,75884.58327,25000,751,1.638454084
41,150229.3271,40000,1112,2.517941062
17,209380.3859,52000,1401,3
9,228620.198,56000,1494,4
44,140828.5824,38500,1070,4
87,34726.06798,17000,555,1.674343088
11,223019.5928,55000,1465,2.817892287
51,124319.7599,35000,988,1.0664322
13,217546.2714,54000,1442,1.878484168
44,140722.0772,38500,1070,1.193124272
57,108871.5719,32000,912,4
80,52341.62782,20500,638,1.330168887
58,107524.6735,31500,907,1.071471651
16,210623.484,52500,1409,1.366851624
14,215862.1497,53500,1431,4
72,71102.79624,24500,730,1.619843199
12,221258.7823,54500,1458,3
70,76241.77272,25500,757,3
25,188626.2668,48000,1298,1.998661155
96,13668.51584,12500,453,2.133776207
58,107926.2789,31500,909,1.672897599
90,29000.84676,15500,526,1.963159407
8,231050.3973,56500,1507,2.79710427
21,199468.1962,50000,1352,2.096043158
99,6196.039268,11000,416,2.088903013
3,241875.6077,59000,1560,4
13,217646.1707,54000,1441,4
73,70766.53042,24000,727,2.156385619
38,157775.39,41500,1149,1.515219089
56,111489.859,32500,926,2.106938618
82,46766.87494,19500,614,2.989035855
65,89264.79772,28000,820,2.624363451
30,175235.8638,45500,1236,1.15470972
48,131128.6758,36500,1023,4
91,25310.78784,15000,507,3
34,164917.9117,43500,1186,4
79,55600.94519,21000,656,3
69,79607.24074,26000,771,2.900458279
90,27083.3682,15500,519,3
46,135757.6188,37500,1044,3
96,12444.23937,12500,448,2.038162265
70,78292.09051,25500,763,1.489436519
73,70633.98448,24000,728,4
50,126281.1509,35500,997,1.33269583
53,119210.051,34000,962,2.195169624
62,95763.05249,29500,852,4
28,182116.3594,46500,1267,2.977760661
24,191886.3896,48500,1314,1.303294465
14,216532.8697,53500,1433,2.583190373
20,200142.6799,50500,1357,2.006068499
17,208508.5402,52000,1397,1.280771407
51,123052.1615,35000,984,3
22,195516.4368,49500,1334,2.385651567
87,35263.19967,17000,556,2.085943648
83,45172.93791,19000,603,1.272763567
49,129806.3406,36000,1016,3
99,6256.639281,11000,414,4
21,199220.4246,50000,1351,4
84,42994.7054,18500,595,2.105986924
67,85237.25309,27000,798,2.711643949
21,197620.8993,50000,1344,2.240259003
11,223548.9871,55000,1471,2.0663632
95,15182.23789,13000,459,2.61103902
93,20339.22806,14000,486,3
2,244986.9267,59500,1571,1.856105531
49,129054.4492,36000,1011,1.447410624
17,208905.2162,52000,1397,2.668736559
69,78662.73341,26000,768,2.001450954
20,200460.5184,50500,1355,3
50,127658.1418,35500,1006,1.001045124
70,76390.4039,25500,754,1.000872787
65,89383.84409,28000,817,1.001228595
40,152166.7588,40500,1122,2.003524645
89,30688.51172,16000,536,3
64,92648.53224,28500,835,4
33,168233.3761,44000,1200,4
68,81665.03364,26500,782,1.013937471
40,152718.7901,40500,1125,3
57,108817.5994,32000,914,4
80,51431.62674,20500,635,3
3,242767.8356,59000,1563,3
53,119019.2978,34000,962,2.059113452
79,55311.73207,21000,652,2.253754878
78,56075.7671,21500,658,3
64,91699.8893,28500,831,3
75,63990.89524,23000,696,3
13,218523.5584,54000,1446,4
86,37670.10607,17500,570,3
51,123423.6053,35000,983,1.091434063
9,226770.2085,56000,1487,1.69590571
89,29242.72634,16000,528,3
99,6284.256356,11000,416,4
92,22693.10279,14500,496,3
55,114387.7449,33000,940,2.205226395
88,33203.16614,16500,547,3
81,49908.84606,20000,628,4
13,219003.4819,54000,1446,4
99,4622.121351,11000,407,3
14,214412.6611,53500,1427,3
60,101934.4414,30500,880,3
8,232121.7238,56500,1509,4
68,82055.29499,26500,785,1.938414873
76,61355.05345,22500,685,3
91,24665.6323,15000,503,4
51,123338.0012,35000,984,4
46,136530.6091,37500,1049,3
36,160782.792,42500,1164,4
27,182572.1329,47000,1273,1.07639521
2,245593.5383,59500,1574,1.566731463
17,208657.5431,52000,1396,1.604471715
9,229138.3504,56000,1495,3
58,108462.8728,31500,910,4
9,227805.5628,56000,1490,4
54,117726.6955,33500,958,3
71,74491.78922,25000,748,2.322164216
83,45653.85963,19000,606,1.797405968
96,13081.43053,12500,448,3
43,144189.3238,39000,1085,2.020537223
50,127039.8274,35500,999,1.71046824
62,96893.66578,29500,854,3
47,133848.8466,37000,1033,4
3,243681.9859,59000,1566,1.490729562
35,163057.1397,43000,1178,2.322243119
66,87452.24073,27500,810,3
60,102371.0346,30500,881,1.139026941
44,142079.7009,38500,1076,3
46,135691.6508,37500,1042,2.728405379
