"IDN","COUNTRY","HAPPINESS"
64236,"North Cyprus",6.39
63869,"Albania",6.27
91068,"Ecuador",8.43
43457,"Cambodia",4.35
77060,"Nigeria",7.34
99383,"Qatar",9.28
28467,"Sierra Leone",3.48
86435,"Saudi Arabia",8.69
89427,"Suriname",8.35
38527,"Somaliland region",4.73
62174,"Mauritius",6.42
76685,"Thailand",8.05
50117,"Togo",5.6
26872,"Japan",3.46
90373,"Iraq",8.25
82069,"Mozambique",8.56
90327,"Norway",9
30909,"Oman",9.18
15033,"Azerbaijan",2.54
47560,"Kuwait",5.3
12233,"Dominican Republic",2.25
68279,"Montenegro",6.6
96534,"Colombia",9.61
79363,"Swaziland",7.62
99868,"Paraguay",9.4
26044,"Angola",2.58
36019,"Finland",2.72
95381,"Denmark",9.65
84297,"Indonesia",8.24
23079,"Gabon",3.39
22079,"Belgium",3.44
28933,"Rwand2a4",3.46
74011,"Czech Republic",2.94
42458,"France",4.29
57703,"United Arab Emirates",2.12
17870,"Morocco",2.31
60925,"Brazil",6.44
92734,"Sri Lanka",8.3
48560,"Honduras",5.55
81080,"Mauritius",8.46
25139,"Belgium",3.35
14774,"Afghanistan",2.49
29126,"Uzbekistan",3.3
80414,"Poland",8.66
83561,"Haiti",8.43
33011,"Spain",4.04
17600,"India",2.42
52955,"Malta",5.35
54264,"Lithuania",5.34
42961,"Togo",4.49
68610,"Ecuador",7.75
33767,"Bolivia",4.59
13310,"Zimbabwe",2.62
28165,"North Cyprus",3.59
78853,"Cyprus",7.28
86839,"Croatia",8.24
82603,"Belarus",8.46
94421,"Senegal",9.36
24217,"Netherlands",3.62
73667,"Latvia",9.25
47455,"Pakistan",5.51
82590,"Moldova",8.64
19993,"Colombia",3.22
89917,"Malaysia",8.36
27828,"Mongolia",3.29
37490,"Spain",4.67
51594,"Burundi",5.65
18041,"Kuwait",4.2
38962,"Bosnia and Herzegovina",4.46
14197,"Switzerland",2.32
36977,"Germany",4.73
17470,"Malta",2.47
57487,"Slovenia",4.72
13743,"Egypt",2.65
76672,"United States",7.58
80919,"France",8.73
89951,"Albania",8.68
29462,"Iceland",3.46
83294,"Hungary",8.33
94364,"Ukraine",9.48
46125,"Guatemala",4.57
96689,"Sierra Leone",7.29
51544,"Ghana",5.35
65982,"Bangladesh",6.61
25594,"Iceland",3.44
17960,"Israel",2.5
51209,"Taiwan",8.53
96142,"Netherlands",9.37
36578,"Burundi",4.61
78417,"Bangladesh",7.48
56013,"Italy",5.28
16118,"Honduras",2.71
60256,"Togo",6.69
10239,"Slovenia",8.96
16458,"Costa Rica",2.51
46950,"Germany",5.52
26328,"Mauritius",3.37
82570,"Israel",8.61
43312,"Mali",4.45
91466,"Botswana",8.65
45592,"Haiti",4.52
89518,"Luxembourg",8.72
57109,"Chad",5.26
62223,"Uganda",6.28
81494,"Uruguay",8.57
78552,"El Salvador",7.44
52895,"Mexico",5.27
68202,"India",6.57
79764,"Lithuania",7.56
83450,"Indonesia",8.28
66999,"Turkmenistan",6.4
38334,"Palestinian Territories",4.52
16333,"United States",8.61
81568,"Panama",8.33
36174,"Angola",4.67
93189,"France",9.27
70164,"Chile",7.33
26668,"Suriname",3.46
32938,"Guinea",3.66
81373,"Azerbaijan",7.41
20700,"Austria",3.42
22242,"India",3.6
38324,"Taiwan",4.24
37896,"Hong Kong",4.36
90594,"Belarus",8.32
46306,"United Arab Emirates",4.45
65964,"Romania",6.49
29832,"Vietnam",3.55
12020,"Honduras",7.98
46994,"Belarus",5.58
70370,"Iraq",7.51
14553,"Ireland",2.42
35487,"Chile",4.31
58941,"Libya",6.74
39621,"Lebanon",4.44
71793,"Italy",7.41
36155,"Yemen",4.66
90576,"Ethiopia",8.6
48405,"Libya",5.25
25466,"Mauritius",3.71
38076,"Yemen",4.53
34966,"Turkey",4.23
26478,"Trinidad and Tobago",3.51
18668,"Paraguay",2.27
62587,"Slovakia",6.31
40399,"Angola",4.32
93833,"United Kingdom",9.47
44108,"Dominican Republic",4.45
11646,"Poland",2.7
73113,"El Salvador",7.57
18640,"Uruguay",2.38
36828,"Slovenia",3.23
45820,"Qatar",5.37
67693,"Algeria",6.23
43941,"Vietnam",4.43
12798,"Netherlands",2.42
76249,"Senegal",7.38
86687,"Canada",8.39
30817,"Uzbekistan",3.22
78823,"Dominican Republic",7.53
36626,"Djibouti",4.44
25428,"Myanmar",3.48
58817,"Sweden",6.32
52439,"Canada",5.22
46823,"Slovakia",5.29
39750,"Swaziland",4.37
43380,"Palestinian Territories",4.48
83397,"India",7.78
75088,"Armenia",7.63
83186,"Madagascar",8.7
83142,"Uzbekistan",8.48
82045,"India",8.73
41860,"Comoros",4.21
24406,"Burkina Faso",3.36
19227,"Chile",2.55
66106,"South Korea",6.68
78611,"Mauritius",7.66
52575,"Macedonia",5.52
31440,"Tunisia",3.35
35945,"Luxembourg",4.27
63859,"Colombia",6.27
18322,"Central African Republic",2.65
84852,"Djibouti",8.51
99814,"Estonia",9.46
14530,"Qatar",2.61
35588,"Cameroon",4.47
11615,"Lithuania",4.7
54998,"Egypt",3.29
18368,"Ethiopia",2.33
78735,"Cameroon",7.53
16924,"Finland",2.26
78294,"Mauritius",7.3
36919,"Montenegro",4.55
36760,"Syria",4.49
47831,"Sudan",5.74
59675,"Liberia",6.5
74901,"Australia",9.6
39826,"Portugal",4.58
45698,"Austria",3.7
15754,"Hungary",2.42
50980,"Kosovo",5.36
67082,"Hong Kong",9.51
94281,"Nigeria",9.72
12995,"Madagascar",2.19
94644,"Guatemala",9.61
17086,"South Africa",2.71
14510,"Bolivia",2.34
35887,"Taiwan",4.58
94579,"Honduras",9.35
53000,"Niger",5.31
27515,"Georgia",3.64
58454,"Netherlands",2.52
65063,"Mauritania",6.37
92906,"United Arab Emirates",9.47
62023,"Gabon",6.64
30491,"Cambodia",3.71
71741,"Belarus",7.3
98119,"Bahrain",9.64
23145,"Switzerland",3.34
30011,"Zambia",3.69
59115,"Ghana",6.36
67331,"United Kingdom",7.45
88273,"Ghana",8.4
15690,"Tanzania",2.65
92868,"Sierra Leone",8.58
67472,"Morocco",6.68
85945,"Laos",8.71
72413,"Russia",7.4
61030,"Mauritius",6.55
69586,"Yemen",6.64
23305,"Belarus",3.7
43793,"Kuwait",5.73
15981,"New Zealand",2.54
82653,"Thailand",8.36
10831,"Turkmenistan",2.71
79593,"Slovakia",7.68
89595,"Nepal",8.45
28997,"Kyrgyzstan",3.57
63160,"Nicaragua",6.48
75289,"Trinidad and Tobago",6.18
97604,"Taiwan",9.32
43068,"Liberia",4.48
20492,"Turkey",2.51
83142,"Libya",8.41
28455,"New Zealand",6.33
88559,"Cyprus",8.72
42951,"Morocco",4.35
85653,"India",4.89
94412,"Mozambique",9.52
52622,"Iceland",5.49
18042,"Mauritius",2.5
68345,"Djibouti",6.46
86784,"Angola",8.57
64591,"Ukraine",6.6
32645,"Canada",9.39
77469,"Pakistan",5.73
32853,"Italy",4.4
89347,"Luxembourg",8.56
85010,"Georgia",8.68
42639,"Kyrgyzstan",4.33
90245,"Mauritania",8.34
14858,"South Africa",2.39
57075,"Austria",6.71
80744,"Mali",7.61
92149,"Spain",9.54
75582,"United States",7.52
41866,"Sudan",4.22
14139,"Djibouti",2.67
74628,"Hong Kong",8.74
71798,"Jordan",7.32
70223,"Guatemala",7.65
69756,"Russia",7.33
24455,"Venezuela",3.48
79848,"Panama",8.16
78789,"Italy",7.3
54265,"Zimbabwe",5.36
16472,"Israel",2.62
34932,"Greece",4.53
16184,"Uganda",2.27
86688,"Laos",8.76
30519,"Malawi",3.66
42510,"Brazil",8.57
57296,"Malta",6.26
80570,"Angola",8.39
38549,"Swaziland",4.4
90218,"Nigeria",8.5
94297,"Algeria",9.53
73833,"Yemen",7.69
73390,"Cyprus",7.38
33615,"Kosovo",4.6
92065,"Finland",9.72
