"id","name","host_name","neighbourhood_group","neighbourhood","room_type","floor","price"
8838341,"Beautiful Oversized King Bedroom - Entire Apt","Paula","Manhattan","Upper West Side","Entire home/apt",1,272.8240147
8173559,"Bright Private Room with Big Closet","Fidelia","Brooklyn","Sunset Park","Private room",1,88.30368699
14625676,"Sunny & Spacious 3BR Bklyn Duplex w Private Garden","Michelle","Brooklyn","Gowanus","Entire home/apt",1,197.6823834
19489293,"Awesome Spacious apartment North of the Park","Beau","Manhattan","Harlem","Entire home/apt",1,264.1200614
25317547,"Couples Haven/ 5min to train/20 min Times Square","Darryl","Manhattan","Harlem","Private room",16,245.0316654
16837628,"Outpost Coliving. Great shared apartment Flatbush","Valentin","Brooklyn","East Flatbush","Shared room",1,59.20087192
30706817,"Large Sunny 2 Bedrooms in Manhattan-Steps2Subway","Dave","Manhattan","East Harlem","Private room",1,131.8187403
35642484,"Huge Bushwick 4BR apt w/private baths, sleeps 12!","Noel","Brooklyn","Bushwick","Entire home/apt",1,197.0775447
35088935,"Cozy, Charming and Accessible UES Apartment","John","Manhattan","Upper East Side","Entire home/apt",16,523.3951616
8863320,"Brooklyn Museum at your window","Nia & David","Brooklyn","Prospect Heights","Private room",1,197.2908823
13213869,"Beautiful one bedroom home in Washington Heights","Emily","Manhattan","Washington Heights","Private room",16,243.0952295
12471447,"Great UWS 1 bedroom duplex","Sarah","Manhattan","Upper West Side","Entire home/apt",1,276.4130221
34056586,"1850 Sq Brownstone duplex with  backyard","Benoit","Brooklyn","Bushwick","Entire home/apt",1,196.421634
30340086,"Peace of Mind, Harlem, Netflix","Shareef","Manhattan","Harlem","Private room",16,245.4353741
30252251,"Private Luxury Suite in the Heart of Brooklyn","Emily","Brooklyn","Downtown Brooklyn","Private room",1,137.8203934
26895277,"Spacious Apt. + Waterfront Terrace in Manhattan","Rodrigo","Manhattan","Lower East Side","Private room",16,260.551085
31929437,"Upscale & Modern Duplex Apartment Sleeps 8","Lee","Manhattan","Inwood","Entire home/apt",16,507.8708292
30892041,"Park Slope / Spacious and Comfy / Perfect Location","Merve","Brooklyn","Park Slope","Entire home/apt",1,199.3065657
33831236,"211 east 34 st Room 1","Mohammed","Brooklyn","East Flatbush","Private room",1,192.5455542
29858126,"LARGE apartment. 12 minutes from midtown","Tyler","Manhattan","Harlem","Entire home/apt",16,514.8895966
4620954,"Tranquil, clean bedroom,","Marlon","Brooklyn","Bedford-Stuyvesant","Private room",16,250.0006132
28805290,"Private room in Williamsburg loft","Janine","Brooklyn","Williamsburg","Private room",1,100.1295883
1102942,"1BR, 1BTH Duplex W/ LRG OUTD SPACE","Scooter","Manhattan","Kips Bay","Entire home/apt",16,537.9519023
20040994,"Private room in 3br apt in West Village","Myles","Manhattan","West Village","Private room",16,263.457551
33291448,"Loft on the Brooklyn Waterfront","Christopher Linwood","Brooklyn","Greenpoint","Entire home/apt",1,212.0354099
11083362,"Bedroom with full size bed in Washington Heights!","David","Manhattan","Washington Heights","Private room",16,243.1025191
5661276,"1-Br Hell's Kitchen / Times Square","Steve","Manhattan","Hell's Kitchen","Entire home/apt",16,530.4611605
18546552,"Large 1 Bedroom in South Brooklyn","Allen","Brooklyn","Sheepshead Bay","Entire home/apt",1,188.2024624
4815028,"affordable and convenient Manhattan studio","Leslie","Manhattan","Upper West Side","Entire home/apt",16,517.2752105
24185045,"Midtown Manhattan Apartment with Rooftop & Doorman","María José","Manhattan","Murray Hill","Entire home/apt",16,536.4529016
283090,"Spacious East Village Apartment","Luis","Manhattan","East Village","Entire home/apt",16,534.7101021
19940410,"Classic Williamsburg Apartment.","Lauren","Brooklyn","Williamsburg","Entire home/apt",16,253.4577034
35269147,"2部屋でのｼｪｱ ﾌﾞﾙｯｸﾘﾝの大人気ｴﾘｱのｳｨﾘｱﾑｽﾞﾊﾞｰｸﾞから3駅 駅から徒歩3分の好立地 ","Hiroki","Brooklyn","Bedford-Stuyvesant","Private room",1,93.62338637
24000797,"Stunning Brooklyn Suite","Anthony","Brooklyn","Canarsie","Entire home/apt",1,188.7225551
4874735,"Beautiful Apt in Prime NY Location","Julie","Manhattan","Hell's Kitchen","Entire home/apt",1,283.4076739
27925678,"Large cozy bedroom close to Times Square 43D4","John","Manhattan","Hell's Kitchen","Private room",1,147.1902477
17010314,"Williamsburg stylish home!","Ja","Brooklyn","Williamsburg","Entire home/apt",1,202.9985974
18871734,"Best of Brooklyn - Williamsburg 2 Bed/2 Bath Apt","David","Brooklyn","Williamsburg","Entire home/apt",1,209.6427848
4650123,"Stunning Lower East 2 Bed, Live New York Style!","John","Manhattan","Lower East Side","Entire home/apt",16,534.4494411
16192835,"Modern Artist's Loft in East Williamsburg/Bushwick","Avi","Brooklyn","Williamsburg","Entire home/apt",1,199.6646713
7234538,"Lovely sun-filled Brownstone!","Frances","Brooklyn","Park Slope","Entire home/apt",16,519.9067895
22150956,"Brooklyn apt","Daniel","Brooklyn","Boerum Hill","Entire home/apt",1,202.6387279
4538274,"Country Vibe, Big City Feel","Wendy","Queens","Astoria","Entire home/apt",5,165.9660832
19450906,"Comfortable and cozy sunlit home","Sarah","Brooklyn","Clinton Hill","Entire home/apt",1,202.1749215
5334478,"One Bedroom Apartment in Chelsea","Seth","Manhattan","Chelsea","Entire home/apt",1,287.2137926
24041916,"New One Bedroom 15-20 Min. From NYC! Close to all!","Christine","Queens","Ditmars Steinway","Entire home/apt",5,165.3209745
25519674,"Hells Kitchen Pied-à-terre","Eric","Manhattan","Hell's Kitchen","Private room",1,143.4290744
28540537,"Cozy Loft Studio with Skylight!","Diego","Brooklyn","Greenpoint","Entire home/apt",1,210.1072057
31987806,"Vibrant Bedroom in Upper West Side 107","Eyal","Manhattan","Upper West Side","Private room",16,517.417612
6781648,"2BR Creative Oasis","Cusi","Manhattan","West Village","Entire home/apt",16,535.978218
296345,"E Williamsburg Apartment with Yard","Todd","Brooklyn","Williamsburg","Private room",1,96.59656172
24289510,"Studio in the heart of Manhattan!","Tatiana","Manhattan","Hell's Kitchen","Entire home/apt",1,285.1242765
28202481,"Best Futon in Brooklyn/ Minimal Apt","Ashton","Brooklyn","Crown Heights","Private room",16,247.4421337
690675,"Quirky Sunny Retreat Central Williamsburg","Slava","Brooklyn","Williamsburg","Entire home/apt",16,256.3634638
9351006,"Cozy & Comfortable Private Room | Private Bathroom","Yemi","Brooklyn","Brownsville","Private room",16,512.5231619
8373265,"Huge Private Cool 1BR Harlem -Close 2 Central Park","Lisa","Manhattan","Harlem","Entire home/apt",16,515.7394378
25048250,"Private Bedroom in large 2 bedroom 1100sf apt","Miho","Brooklyn","Prospect Heights","Private room",1,93.34645988
10174662,"NOLITA AMAZING Spacious!","Gary","Manhattan","Lower East Side","Entire home/apt",1,286.833094
15801639,"Master bedroom/20min Manhattan/individual bathroom","Yuxi","Queens","Woodside","Private room",5,83.8397502
31118586,"Private Room with exposed bricks at East Village","Gia","Manhattan","East Village","Private room",1,287.0224843
3004563,"The spot","Emma","Brooklyn","Prospect-Lefferts Gardens","Private room",16,513.6297332
21610489,"Spacious 1BD on west 48th street and 5th Ave","Shu-Fen","Manhattan","Midtown","Entire home/apt",1,285.646876
16099666,"King/Queen Hotel Room at Wyndham Midtown 45","Chayla","Manhattan","Midtown","Private room",17,264.1904997
32016639,"Forest Sanctuary in Bushwick","Matthew","Brooklyn","Bushwick","Entire home/apt",1,197.2430554
11603743,"Chic Room with Exposed Brick","Madeline","Brooklyn","Williamsburg","Private room",1,96.00087873
23839939,"*Location, Location | Chelsea | Meat Packing*","Sam","Manhattan","Chelsea","Entire home/apt",1,287.2137926
34277091,"Entire sunny apartment in Crown Heights","Sebastián","Brooklyn","Crown Heights","Entire home/apt",1,195.8100622
22231811,"Stylish & Spacious 1BD in Central Harlem!","Natasha","Manhattan","Harlem","Entire home/apt",16,513.3887548
28089652,"Boho-Chic sleeps 4 TOP FLOOR penthouse prime WBURG","Emily","Brooklyn","Williamsburg","Entire home/apt",1,206.1053225
17679645,"Room & private bathroom in historic Harlem","Shireen","Manhattan","Harlem","Private room",16,246.4531416
14218795,"Spacious 1BR with amazing rooftop","Emily","Manhattan","Financial District","Entire home/apt",16,531.8115514
35914632,"Bright Chelsea Entire 2 Bedroom Apartment","Nicolas","Manhattan","Chelsea","Entire home/apt",16,537.439257
22429595,"Couch in Red Hook","Bryan And Candace","Brooklyn","Red Hook","Shared room",1,65.34265985
2150750,"Private Bedroom in Sunnyside, NYC ","David","Queens","Sunnyside","Private room",5,85.8867493
13642073,"Bright spacious Brooklyn Apartment near Pratt","Savannah","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,201.0204343
15477385,"Charming Apartment in Brooklyn","Laura","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,199.0457768
36062088,"Williamsburg 2nd Fl 2bed Floor thru Apt townhouse","Di","Brooklyn","Williamsburg","Entire home/apt",1,206.7905428
21898567,"Spacious room in a cozy apartment .....","Lizzie","Brooklyn","Greenpoint","Private room",1,100.2643573
11873498,"Clean Cozy Room in Manhattan","Maya","Manhattan","Harlem","Private room",16,245.549406
16313098,"2 bedroom apartment in Two Bridges(Chinatown, LES)","Pierre","Manhattan","Two Bridges","Entire home/apt",16,533.6070237
221043,"1 Bedroom in prime Flatiron","Eziah","Manhattan","NoHo","Private room",16,537.1380119
33619915,"Charming Room in Clean Apt! Soho!","Jasmine","Manhattan","SoHo","Private room",1,148.1836576
29210330,"Perfect share apartment near Little Italy!","Ariel","Manhattan","Lower East Side","Entire home/apt",16,535.7916509
32234674,"Tribeca Studio w/ Gym + Pool by Blueground","Blueground","Manhattan","Tribeca","Entire home/apt",16,534.1925038
12186043,"Clean and Cozy Crown Heights Studio","Albert","Brooklyn","Crown Heights","Entire home/apt",1,195.5096753
21794,"COZY QUIET room 4 DOOGLERS!","Olan","Manhattan","Chelsea","Private room",16,264.8032448
33339676,"Sunny Large Studio Elevator Doorman Gym UN 5226","Jeremy & Laura","Manhattan","Midtown","Entire home/apt",1,285.646876
28488070,"Designer 3 Bedroom Heart of Bushwick 15min to NYC","Michael","Brooklyn","Bushwick","Entire home/apt",1,196.8232291
31153254,"TOURISTS DREAM - Room steps from Grand Central","Ana","Manhattan","Midtown","Private room",16,535.978218
21632527,"Brooklyn NYC","John","Brooklyn","Bedford-Stuyvesant","Private room",1,91.78127229
23108652,"Big, Private, Hip 2BR in Williamsburg w/Terrace","Redford","Brooklyn","Williamsburg","Entire home/apt",1,206.5761323
11657888,"Super Comfy Convenient Room in Hip Brooklyn!!!!!","Josh & Madeleine","Brooklyn","Bedford-Stuyvesant","Private room",1,93.57660143
9391541,"Design Lux 1 bed ! Doorman Gym!5222","Jeremy & Laura","Manhattan","Upper West Side","Entire home/apt",16,519.724677
4636874,"Nice room 15 min from Manhattan!","Bogna","Queens","Woodside","Private room",5,195.7289368
29998952,"Large Private Bedroom in Brownstone Apartment","Tresanna","Brooklyn","Bedford-Stuyvesant","Private room",1,93.12243912
28917395,"Ultra Plush Large Private cozy cottage Bedroom","Rose","Brooklyn","Sheepshead Bay","Private room",1,83.97170659
28477383,"Spacious RM in Quiet Area near LGA & MNHTN express","Kazuya","Queens","Woodside","Private room",5,195.3536514
29629244,"Boutique Cozy Queen Room","Alec","Brooklyn","Gowanus","Private room",1,94.61604073
30235118,"*Fresh Budget Room","David And Annette","Brooklyn","Bedford-Stuyvesant","Private room",1,89.56174969
7359878,"Bedroom in 4bed/1bath in Brooklyn!","Shane","Brooklyn","Bedford-Stuyvesant","Private room",16,519.5160862
22863062,"Beautiful 2-br Apt in the Heart of Williamsburg","Efrat","Brooklyn","Greenpoint","Entire home/apt",1,207.5104241
6027682,"Beautiful, Bright Private-Room in West Harlem!","Marina","Manhattan","Harlem","Private room",16,511.717406
6105240,"Ideal Greenpoint Location","Edward","Brooklyn","Greenpoint","Entire home/apt",1,207.4537583
775238,"Fantastic East Village Location!","Michelle","Manhattan","East Village","Private room",1,148.0266224
13417410,"Zions Destiny Home away from Home !","Devon","Brooklyn","East Flatbush","Entire home/apt",1,192.792347
27504290,"Bright & modern one bed in heart of Williamsburg!","Risa","Brooklyn","Williamsburg","Entire home/apt",1,206.844655
20603008,"Cozy Room in Brooklyn (5 min from J train)","Holly","Brooklyn","Bedford-Stuyvesant","Private room",1,92.28292698
21191546,"Monroe Manor - 3 bedroom, 2 full bath duplex","Joy","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,196.2486917
9747059,"UWS, Close to Park, Shops, Transpor","Dinara","Manhattan","Upper West Side","Private room",16,249.6822771
352651,"COMFORTABLE LARGE ROOM","Marvet","Brooklyn","Prospect-Lefferts Gardens","Private room",1,193.664968
15984446,"★City That Never Sleeps★ Hotel Room @ Midtown 45 ★","ResortShare5","Manhattan","Midtown","Private room",16,264.4938389
8114144,"Sunny Duplex in Heart of Bushwick","Alexandra","Brooklyn","Bushwick","Entire home/apt",1,198.4347833
22719709,"Cozy Brooklyn Stay","Qusuquzah","Brooklyn","Cypress Hills","Private room",1,87.32260952
13927922,"Gorgeous and Cosy Studio in Astoria!","Vanessa","Queens","Ditmars Steinway","Entire home/apt",5,164.6976313
10460113,"BELLA CASA-Private Room-queen bed-historical NYC!!","Eddie&Vlad","Manhattan","Harlem","Private room",16,245.8201732
19531601,"Spacious bedroom in a good vibe apartment","Olivia","Brooklyn","Crown Heights","Private room",1,91.27551241
34929338,"Beautiful Summer Home in the East Village!","Petra","Manhattan","East Village","Entire home/apt",16,535.8847018
13942921,"Spacious Room with Character in BK","Talor","Brooklyn","Crown Heights","Private room",1,91.67000161
1979076,"Authentic Factory 1BR w/City View","Vida","Brooklyn","Greenpoint","Entire home/apt",16,524.8402567
35577810,"Francesco’s Manhattan Bedroom w/Private Bathroom","Francesco","Manhattan","Morningside Heights","Private room",16,248.5953627
28891558,"400sqft HUGEroom  2min expresstrain & 1min LIRR","Hiroki","Queens","Woodside","Private room",5,84.0474678
22353870,"Great bedroom in cozy apt. close to Central Park.","Gabe","Manhattan","Harlem","Private room",1,132.4407828
29473324,"Huge Light Filled 1BDR Loft - Modern + Minimalist","Sarah","Brooklyn","Bedford-Stuyvesant","Entire home/apt",16,520.9333079
19577620,"2 Story Penthouse | Private Floor, Bed, & Bath","Erik","Manhattan","Upper West Side","Private room",16,254.248609
27157649,"SPACIOUS Bedroom with PRIVATE BATHROOM & ROOF","Raghav","Brooklyn","Clinton Hill","Private room",16,522.6717664
22191500,"Cozy room for one JFK, LGA & subway to Manhattan","Christian","Queens","Jamaica","Private room",5,77.65173702
29013947,"Beautiful Bedroom in Bushwick, Brooklyn!","Maria","Brooklyn","Bushwick","Private room",1,92.88279857
1740311,"LARGE PRIVATE BED + BATH, LES","Sarah","Manhattan","Lower East Side","Entire home/apt",1,285.7354594
4838260,"Large private room in the sky","Jun","Brooklyn","Williamsburg","Private room",1,202.9985974
19801076,"The North House:Large NYC home 15 Min to Manhattan","Jeff","Brooklyn","Bedford-Stuyvesant","Entire home/apt",1,196.664953
36318764,"Modern, Artistic, Cheap & Chic","Tomy","Manhattan","Washington Heights","Entire home/apt",16,510.1513698
25049405,"Loft with View of the Park","Mary","Manhattan","Tribeca","Entire home/apt",16,533.6894857
16677170,"Sunny Chelsea Oasis","Eric","Manhattan","Chelsea","Entire home/apt",16,536.4529016
20679072,"One B/R (1-2Gsts) near beach, JFK, A & Air trains","Trudy","Queens","Arverne","Private room",5,76.19115348
15180279,"2 br in prime  bushwick  brooklyn","Sol","Brooklyn","Bushwick","Entire home/apt",1,196.2701285
12835123,"1 Bedroom Located in Trendy Williamsburg","Ramon","Brooklyn","Williamsburg","Entire home/apt",1,206.1568583
30046737,"The Rich Home:minutes to JFK & 30min to the City","Latasha","Queens","St. Albans","Entire home/apt",5,154.6072476
19209764,"Clean , Charming and convenient location.","Loredana","Manhattan","Harlem","Private room",16,514.9255865
10099080,"Private large room in Bushwick","Polly","Brooklyn","Bushwick","Private room",1,91.63327061
27677962,"Cozy 1BR Apartment in Williamsburg","Joseph","Brooklyn","Williamsburg","Entire home/apt",1,205.1611762
