AGE,STATUS,EDUCATION,YEARS,PROFESSION,CAPITALGAINS,CAPITALLOSS,NATIVE,ZODIAK
38,Private,HS-grad,9,Other-service,0,0,United-States,Scorpio
38,Private,Masters,14,Other-service,0,1485,?,Scorpio
38,Private,Some-college,10,Craft-repair,7688,0,United-States,Scorpio
38,Private,HS-grad,9,Adm-clerical,0,0,United-States,Scorpio
38,Self-emp-not-inc,HS-grad,9,Farming-fishing,0,0,United-States,Scorpio
38,Self-emp-not-inc,Bachelors,13,Craft-repair,269824,0,United-States,Scorpio
38,Private,Some-college,10,Exec-managerial,0,0,United-States,Scorpio
38,Private,HS-grad,9,Exec-managerial,7688,0,United-States,Taurus
38,Private,HS-grad,9,Other-service,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,27828,0,United-States,Taurus
38,Private,12th,8,Machine-op-inspct,0,0,United-States,Taurus
38,Private,Bachelors,13,Sales,0,11590,United-States,Taurus
38,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
38,Federal-gov,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
38,Private,Bachelors,13,Tech-support,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,15024,0,United-States,Taurus
38,Private,Some-college,10,Craft-repair,0,0,United-States,Taurus
38,Private,HS-grad,9,Sales,0,0,United-States,Taurus
38,?,HS-grad,9,?,284071,0,United-States,Taurus
38,Private,Masters,14,Prof-specialty,99999,0,United-States,Taurus
38,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
38,Private,Bachelors,13,Prof-specialty,264542,0,United-States,Taurus
38,State-gov,Masters,14,Prof-specialty,0,0,United-States,Taurus
38,Private,Some-college,10,Transport-moving,0,0,United-States,Taurus
38,Private,Masters,14,Prof-specialty,0,0,United-States,Taurus
38,Private,Bachelors,13,Craft-repair,0,0,United-States,Taurus
38,Private,Some-college,10,Adm-clerical,283677,0,United-States,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Self-emp-not-inc,Bachelors,13,Farming-fishing,0,0,United-States,Taurus
38,Private,11th,7,Handlers-cleaners,0,0,United-States,Taurus
38,Self-emp-inc,Bachelors,13,Prof-specialty,257332,0,United-States,Taurus
38,Private,Bachelors,13,Prof-specialty,15024,0,United-States,Taurus
38,Private,Assoc-acdm,12,Exec-managerial,0,0,United-States,Taurus
38,Federal-gov,Some-college,10,Adm-clerical,0,0,United-States,Taurus
38,Private,12th,8,Craft-repair,0,0,United-States,Taurus
38,Private,Assoc-acdm,12,Exec-managerial,0,0,Italy,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Private,HS-grad,9,Machine-op-inspct,0,0,Mexico,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Private,Some-college,10,Sales,0,0,United-States,Taurus
38,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Self-emp-not-inc,Masters,14,Prof-specialty,99999,0,United-States,Taurus
38,Private,Assoc-voc,11,Adm-clerical,0,0,United-States,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,283748,0,United-States,Taurus
38,State-gov,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
38,Private,Assoc-voc,11,Tech-support,0,0,United-States,Taurus
38,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
38,Private,Prof-school,15,Exec-managerial,0,12863,United-States,Taurus
38,Self-emp-inc,Bachelors,13,Craft-repair,0,0,United-States,Taurus
38,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
38,Federal-gov,Some-college,10,Tech-support,0,0,United-States,Taurus
38,Private,Bachelors,13,Transport-moving,4508,0,United-States,Taurus
38,Local-gov,Some-college,10,Protective-serv,0,0,United-States,Taurus
38,Private,Some-college,10,Adm-clerical,0,0,United-States,Taurus
38,Private,Bachelors,13,Prof-specialty,7298,0,United-States,Taurus
38,Private,Some-college,10,Transport-moving,7298,0,United-States,Taurus
38,Local-gov,Assoc-voc,11,Exec-managerial,0,0,United-States,Taurus
38,Private,HS-grad,9,Adm-clerical,0,0,United-States,Taurus
38,Private,HS-grad,9,Other-service,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,15024,0,United-States,Taurus
38,State-gov,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
38,Local-gov,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,?,Taurus
38,State-gov,Masters,14,Adm-clerical,0,0,United-States,Taurus
38,Private,Assoc-voc,11,Exec-managerial,0,10555,United-States,Taurus
38,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Taurus
38,Self-emp-inc,Assoc-acdm,12,Exec-managerial,0,0,United-States,Taurus
38,Self-emp-not-inc,Some-college,10,Other-service,0,0,United-States,Taurus
38,Private,Some-college,10,Craft-repair,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
38,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Private,Masters,14,Exec-managerial,0,0,Cuba,Taurus
38,Private,HS-grad,9,Craft-repair,4386,0,United-States,Taurus
38,Local-gov,Assoc-voc,11,Exec-managerial,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
38,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Taurus
38,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,0,0,United-States,Taurus
38,Private,7th-8th,4,Adm-clerical,0,0,United-States,Taurus
38,Self-emp-inc,HS-grad,9,Exec-managerial,239213,0,United-States,Taurus
38,Private,Some-college,10,Sales,0,0,United-States,Taurus
38,Private,Some-college,10,Other-service,0,0,United-States,Taurus
38,Private,Some-college,10,Prof-specialty,0,0,United-States,Taurus
38,Private,HS-grad,9,Exec-managerial,0,0,United-States,Taurus
38,Private,Some-college,10,Transport-moving,0,0,United-States,Taurus
38,Private,Bachelors,13,Prof-specialty,7688,0,United-States,Taurus
38,Private,Some-college,10,Sales,0,0,United-States,Taurus
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Taurus
38,Private,Bachelors,13,Exec-managerial,0,0,?,Taurus
38,Private,Bachelors,13,Other-service,0,0,?,Taurus
38,Private,Assoc-voc,11,Craft-repair,224359,0,United-States,Taurus
38,Private,Masters,14,Exec-managerial,0,0,United-States,Taurus
38,Private,Prof-school,15,Prof-specialty,99999,0,United-States,Taurus
38,Private,Prof-school,15,Sales,0,0,United-States,Taurus
38,Private,Some-college,10,Handlers-cleaners,0,0,United-States,Taurus
38,Private,Masters,14,Exec-managerial,235512,0,United-States,Taurus
38,Federal-gov,Some-college,10,Exec-managerial,0,0,United-States,Taurus
38,Self-emp-not-inc,Some-college,10,Transport-moving,225358,0,United-States,Taurus
38,Federal-gov,HS-grad,9,Exec-managerial,0,0,United-States,Taurus
38,Private,Some-college,10,Sales,204585,0,United-States,Taurus
38,Private,9th,5,Farming-fishing,0,0,Mexico,Taurus
38,State-gov,Some-college,10,Exec-managerial,0,0,Trinadad&Tobago,Taurus
38,State-gov,Bachelors,13,Protective-serv,0,0,United-States,Taurus
38,Local-gov,Masters,14,Prof-specialty,206960,0,Jamaica,Taurus
38,Private,HS-grad,9,Exec-managerial,0,0,United-States,Taurus
38,State-gov,HS-grad,9,Other-service,0,0,United-States,Taurus
38,Private,Prof-school,15,Prof-specialty,0,2415,United-States,Virgo
38,Private,Bachelors,13,Tech-support,0,0,United-States,Virgo
38,Private,HS-grad,9,Transport-moving,0,0,United-States,Virgo
38,Private,Masters,14,Prof-specialty,0,0,United-States,Virgo
38,Private,Bachelors,13,Prof-specialty,15024,0,United-States,Virgo
38,Private,Some-college,10,Exec-managerial,0,0,United-States,Virgo
38,Private,Bachelors,13,Sales,283187,0,United-States,Virgo
38,?,Assoc-voc,11,?,0,0,United-States,Virgo
38,Self-emp-not-inc,HS-grad,9,Craft-repair,3411,0,United-States,Virgo
38,Private,HS-grad,9,Sales,0,0,United-States,Virgo
38,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Virgo
38,Private,HS-grad,9,Other-service,0,0,United-States,Virgo
38,Self-emp-not-inc,Some-college,10,Prof-specialty,3137,0,United-States,Virgo
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
38,Self-emp-not-inc,Bachelors,13,Farming-fishing,0,0,United-States,Virgo
38,Private,10th,6,Craft-repair,0,0,United-States,Virgo
38,Private,HS-grad,9,Exec-managerial,7688,0,United-States,Virgo
38,Private,HS-grad,9,Craft-repair,0,2051,Poland,Virgo
38,Private,Some-college,10,Sales,0,0,United-States,Virgo
38,Federal-gov,Bachelors,13,Prof-specialty,0,0,?,Virgo
38,Private,Some-college,10,Craft-repair,0,0,United-States,Virgo
38,Private,12th,8,Craft-repair,0,0,United-States,Virgo
38,Self-emp-not-inc,Some-college,10,Craft-repair,0,0,United-States,Virgo
38,Private,Assoc-acdm,12,Tech-support,0,0,United-States,Virgo
38,Private,Masters,14,Exec-managerial,99999,0,United-States,Virgo
38,Private,11th,7,Craft-repair,0,0,United-States,Virgo
38,Private,Some-college,10,Machine-op-inspct,0,0,United-States,Virgo
38,Private,Bachelors,13,Adm-clerical,5178,0,United-States,Virgo
38,Private,Some-college,10,Prof-specialty,0,0,United-States,Virgo
38,Private,HS-grad,9,Sales,288236,0,United-States,Virgo
38,?,7th-8th,4,?,0,0,United-States,Virgo
38,Federal-gov,Prof-school,15,Prof-specialty,0,0,United-States,Virgo
38,Private,Some-college,10,Other-service,0,0,Haiti,Virgo
38,Private,11th,7,Craft-repair,0,0,United-States,Virgo
38,Private,Bachelors,13,Prof-specialty,239757,0,United-States,Virgo
38,Private,1st-4th,2,Craft-repair,0,0,Mexico,Virgo
38,Private,HS-grad,9,Craft-repair,0,0,United-States,Virgo
38,Private,Bachelors,13,Prof-specialty,0,0,United-States,Virgo
38,Private,HS-grad,9,Transport-moving,0,0,United-States,Virgo
38,Private,Some-college,10,Craft-repair,0,0,United-States,Virgo
38,Local-gov,Prof-school,15,Prof-specialty,220564,0,United-States,Virgo
38,Self-emp-not-inc,Some-college,10,Sales,0,0,United-States,Virgo
38,Private,Assoc-acdm,12,Craft-repair,0,0,United-States,Virgo
38,Private,Some-college,10,Sales,0,0,United-States,Virgo
38,Self-emp-not-inc,HS-grad,9,Craft-repair,205642,0,United-States,Virgo
38,Private,HS-grad,9,Sales,0,0,United-States,Virgo
38,Self-emp-not-inc,Masters,14,Exec-managerial,0,0,United-States,Virgo
38,Private,Bachelors,13,Sales,7298,11230,United-States,Virgo
38,Private,Some-college,10,Craft-repair,0,0,United-States,Virgo
38,Private,9th,5,Transport-moving,0,0,United-States,Virgo
38,Private,Assoc-voc,11,Craft-repair,0,0,United-States,Virgo
38,Private,Bachelors,13,Prof-specialty,15020,0,United-States,Virgo
38,Private,Bachelors,13,Exec-managerial,0,0,India,Virgo
38,Self-emp-not-inc,Masters,1,Exec-managerial,101695,49814,India,Virgo
38,Private,Masters,12,Sales,58888,39712,India,Virgo
38,Self-emp-not-inc,Masters,8,Prof-specialty,196847,251058,India,Virgo
38,Without-pay,Masters,6,Priv-house-serv,178704,261391,India,Virgo
38,Private,Bachelors,5,Craft-repair,12498,59573,India,Virgo
38,Local-gov,Prof-school,5,Protective-serv,292909,129135,India,Virgo
39,Private,HS-grad,9,Exec-managerial,0,0,United-States,Aquarius
39,Private,Some-college,10,Craft-repair,0,0,United-States,Aquarius
39,Federal-gov,Assoc-acdm,12,Exec-managerial,0,0,United-States,Aquarius
39,?,Masters,14,?,3464,0,?,Aquarius
39,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Aquarius
39,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
39,Private,HS-grad,9,Other-service,0,0,United-States,Aquarius
39,Local-gov,12th,8,Tech-support,0,0,United-States,Aquarius
39,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Aquarius
39,Private,HS-grad,9,Handlers-cleaners,0,0,United-States,Aquarius
39,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Aquarius
39,Private,Bachelors,13,Craft-repair,277058,0,United-States,Aquarius
39,Private,Some-college,10,Farming-fishing,0,0,United-States,Aquarius
39,Private,HS-grad,9,Transport-moving,0,0,United-States,Aquarius
39,Private,Bachelors,13,Exec-managerial,15024,0,United-States,Aquarius
39,Self-emp-inc,Bachelors,13,Exec-managerial,15024,0,United-States,Aquarius
39,Self-emp-inc,HS-grad,9,Exec-managerial,0,0,United-States,Aquarius
39,Self-emp-inc,9th,5,Exec-managerial,0,1651,Mexico,Aquarius
39,Private,HS-grad,9,Transport-moving,0,0,United-States,Aquarius
39,Private,HS-grad,9,Transport-moving,0,0,United-States,Aquarius
39,Private,HS-grad,9,Adm-clerical,0,0,United-States,Aquarius
39,Private,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
39,Private,Some-college,10,Craft-repair,0,0,United-States,Aquarius
39,Local-gov,Assoc-acdm,12,Craft-repair,0,0,United-States,Aquarius
39,Private,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
39,Private,9th,5,Other-service,3411,0,United-States,Aquarius
39,Private,HS-grad,9,Transport-moving,0,0,United-States,Aquarius
39,Local-gov,HS-grad,9,Protective-serv,0,0,United-States,Aquarius
39,Private,HS-grad,9,Adm-clerical,10520,0,United-States,Aquarius
39,Private,10th,6,Craft-repair,0,0,United-States,Aquarius
39,Private,11th,7,Other-service,2407,0,Mexico,Aquarius
39,?,HS-grad,9,?,279335,0,United-States,Aquarius
39,Private,Some-college,10,Adm-clerical,0,0,United-States,Aquarius
39,Private,Bachelors,13,Exec-managerial,0,0,United-States,Aquarius
39,Private,Masters,14,Exec-managerial,15024,0,United-States,Aquarius
39,Private,Some-college,10,Craft-repair,0,0,United-States,Aquarius
39,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Aquarius
39,Private,1st-4th,2,Craft-repair,0,0,Mexico,Aquarius
39,Private,Some-college,10,Farming-fishing,0,0,United-States,Aquarius
39,Local-gov,10th,6,Handlers-cleaners,0,0,United-States,Aquarius
39,Private,Bachelors,13,Sales,0,0,United-States,Aquarius
39,Private,Masters,14,Exec-managerial,0,0,Cuba,Aquarius
39,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
39,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Aquarius
39,?,Some-college,10,?,0,0,United-States,Aquarius
39,Private,Bachelors,13,Exec-managerial,0,0,United-States,Aquarius
39,Private,Bachelors,13,Exec-managerial,0,1887,United-States,Aquarius
39,?,HS-grad,9,?,0,1590,United-States,Aquarius
39,Local-gov,Masters,14,Prof-specialty,0,0,United-States,Aquarius
39,State-gov,HS-grad,9,Other-service,0,0,United-States,Aquarius
39,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
39,Private,HS-grad,9,Sales,3103,0,United-States,Aquarius
39,Self-emp-not-inc,HS-grad,9,Sales,0,0,Dominican-Republic,Aquarius
39,Self-emp-inc,Bachelors,13,Sales,0,2415,United-States,Aquarius
39,Private,Assoc-voc,11,Adm-clerical,0,0,United-States,Aquarius
39,Private,Masters,14,Exec-managerial,8614,0,United-States,Aquarius
39,Private,HS-grad,9,Craft-repair,0,0,United-States,Aquarius
39,Private,Some-college,10,Exec-managerial,8614,0,United-States,Aquarius
39,Private,HS-grad,9,Sales,0,0,United-States,Aquarius
39,Private,Bachelors,13,Prof-specialty,0,0,United-States,Aquarius
39,Private,Some-college,10,Exec-managerial,0,0,United-States,Aquarius
39,Private,HS-grad,9,Craft-repair,7298,0,United-States,Aquarius
39,Local-gov,11th,7,Transport-moving,0,0,United-States,Aquarius
39,Private,Bachelors,13,Exec-managerial,0,0,United-States,Aquarius
39,Self-emp-inc,Assoc-acdm,12,Exec-managerial,15024,0,United-States,Cancer
39,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Cancer
39,Private,10th,6,Craft-repair,0,0,United-States,Cancer
39,Private,HS-grad,9,Machine-op-inspct,0,0,United-States,Cancer
39,Private,Bachelors,13,Sales,0,0,United-States,Cancer
39,Private,Bachelors,13,Sales,3464,0,United-States,Cancer
39,Self-emp-not-inc,HS-grad,9,Exec-managerial,0,0,United-States,Cancer
39,Private,Assoc-acdm,12,Adm-clerical,0,0,United-States,Cancer
39,Private,HS-grad,9,Adm-clerical,0,0,United-States,Cancer
39,Private,11th,7,Machine-op-inspct,0,0,United-States,Cancer
39,Private,Bachelors,13,Sales,0,0,United-States,Cancer
39,Self-emp-not-inc,Some-college,10,Craft-repair,0,0,United-States,Cancer
39,Local-gov,HS-grad,9,Exec-managerial,289669,0,United-States,Cancer
39,Private,Some-college,10,Exec-managerial,254876,0,United-States,Cancer
39,Local-gov,Assoc-acdm,12,Prof-specialty,0,0,United-States,Cancer
39,Private,Some-college,10,Machine-op-inspct,224123,0,United-States,Cancer
39,Private,Masters,14,Exec-managerial,0,0,United-States,Cancer
39,Private,HS-grad,9,Exec-managerial,0,0,United-States,Cancer
39,Self-emp-not-inc,Assoc-voc,11,Farming-fishing,0,0,United-States,Cancer
39,Local-gov,Bachelors,13,Adm-clerical,0,0,United-States,Cancer
39,Local-gov,Some-college,10,Exec-managerial,0,0,United-States,Cancer
39,Private,12th,8,Sales,0,0,United-States,Cancer
39,?,Preschool,1,?,0,0,El-Salvador,Cancer
39,Private,Bachelors,13,Sales,0,1848,United-States,Cancer
39,Private,HS-grad,9,Sales,0,0,United-States,Cancer
39,Private,Assoc-acdm,12,Craft-repair,259866,0,Germany,Cancer
39,Private,Bachelors,13,Adm-clerical,0,0,United-States,Cancer
39,Private,HS-grad,9,Transport-moving,249156,0,United-States,Cancer
39,Private,HS-grad,9,Sales,15024,0,United-States,Cancer
39,Private,Assoc-acdm,12,Prof-specialty,0,0,United-States,Cancer
39,Private,HS-grad,9,Tech-support,0,0,England,Cancer
39,Private,Some-college,10,Craft-repair,0,0,United-States,Cancer
39,Private,Bachelors,13,Prof-specialty,0,12128,United-States,Cancer
39,Private,Bachelors,13,Handlers-cleaners,0,0,Poland,Cancer
39,Private,Some-college,10,Adm-clerical,0,0,United-States,Cancer
39,Self-emp-not-inc,HS-grad,9,Craft-repair,0,0,United-States,Cancer
39,Private,HS-grad,9,Sales,4064,0,United-States,Cancer
39,Self-emp-not-inc,Prof-school,15,Prof-specialty,15024,0,United-States,Cancer
39,Local-gov,Bachelors,13,Prof-specialty,0,0,United-States,Cancer
39,Private,HS-grad,9,Prof-specialty,0,0,United-States,Cancer
39,Private,HS-grad,9,Exec-managerial,0,0,United-States,Cancer
39,Federal-gov,Prof-school,15,Prof-specialty,0,0,United-States,Cancer
39,Private,Assoc-acdm,12,Transport-moving,0,0,United-States,Cancer
39,Private,Some-college,10,Sales,0,0,United-States,Cancer
39,Self-emp-not-inc,Some-college,10,Craft-repair,0,0,United-States,Cancer
39,Private,Bachelors,13,Exec-managerial,15024,13465,United-States,Cancer
39,Private,Bachelors,13,Exec-managerial,252047,0,United-States,Cancer
39,Self-emp-not-inc,Bachelors,13,Craft-repair,0,10661,United-States,Cancer
39,Private,HS-grad,9,Prof-specialty,0,0,United-States,Cancer
39,Private,Bachelors,13,Exec-managerial,0,0,United-States,Cancer
39,Private,HS-grad,9,Sales,0,0,United-States,Cancer
39,Private,HS-grad,9,Craft-repair,256373,0,United-States,Cancer
39,Self-emp-inc,Prof-school,15,Prof-specialty,99999,12920,United-States,Cancer
39,Private,Masters,14,Transport-moving,214744,0,Poland,Cancer
39,State-gov,HS-grad,9,Other-service,238583,0,United-States,Cancer
39,Self-emp-not-inc,9th,5,Craft-repair,0,0,United-States,Cancer
39,Federal-gov,Bachelors,13,Protective-serv,0,1887,United-States,Cancer
39,State-gov,Some-college,10,Protective-serv,0,0,United-States,Cancer
39,Local-gov,HS-grad,9,Protective-serv,0,0,United-States,Cancer
39,Private,Bachelors,13,Prof-specialty,0,0,United-States,Cancer
39,Private,HS-grad,9,Handlers-cleaners,262785,0,United-States,Cancer
39,Private,Bachelors,13,Prof-specialty,261621,0,United-States,Cancer
39,Private,Bachelors,13,Sales,7298,0,United-States,Cancer
39,Local-gov,Bachelors,13,Prof-specialty,0,0,United-States,Cancer
39,Private,HS-grad,9,Adm-clerical,0,0,United-States,Cancer
39,Private,Some-college,10,Other-service,0,0,United-States,Cancer
39,Private,Bachelors,13,Exec-managerial,0,0,United-States,Cancer
39,Self-emp-inc,HS-grad,9,Exec-managerial,0,0,United-States,Cancer
39,Private,11th,7,Craft-repair,0,0,United-States,Cancer
39,Local-gov,Assoc-voc,11,Protective-serv,0,0,United-States,Cancer
39,Private,HS-grad,9,Craft-repair,0,0,United-States,Cancer
39,Self-emp-not-inc,Prof-school,15,Prof-specialty,15024,0,United-States,Cancer
39,Self-emp-inc,Some-college,10,Farming-fishing,0,0,United-States,Cancer
